direction,breakout_time,entry_time,exit_time,entry_price,stop_price,target_price,exit_price,result,entry_type,pnl,rr_multiple,range_high,range_low,range_width,breakout_close,ema_value
LONG,2025-03-19 07:35:00,2025-03-19 08:10:00,2025-03-19 08:20:00,3039.81,3034.76,3049.9099999999994,3034.76,LOSS,PULLBACK,-5.049999999999727,-1.0,3039.81,3034.76,5.049999999999727,3041.38,2966.702692467768
LONG,2025-03-20 06:30:00,2025-03-20 06:55:00,2025-03-20 07:25:00,3053.53,3047.97,3064.650000000001,3047.97,LOSS,PULLBACK,-5.5600000000004,-1.0,3053.53,3047.97,5.5600000000004,3055.24,2981.386539897559
LONG,2025-03-20 11:20:00,2025-03-20 11:25:00,2025-03-20 12:05:00,3044.65,3038.52,3056.9100000000003,3038.52,LOSS,PULLBACK,-6.130000000000109,-1.0,3044.65,3038.52,6.130000000000109,3045.18,2984.451213733949
LONG,2025-03-26 09:55:00,2025-03-26 10:05:00,2025-03-26 10:50:00,3030.39,3024.97,3041.23,3024.97,LOSS,PULLBACK,-5.420000000000073,-1.0,3030.39,3024.97,5.420000000000073,3030.51,3007.175004546871
LONG,2025-03-28 02:20:00,2025-03-28 02:30:00,2025-03-28 04:25:00,3061.94,3054.21,3077.4,3077.4,WIN,PULLBACK,15.460000000000036,2.0,3061.94,3054.21,7.730000000000018,3062.68,3016.7234925296248
LONG,2025-03-28 08:45:00,2025-03-28 09:10:00,2025-03-28 10:05:00,3083.3,3076.71,3096.4800000000005,3076.71,LOSS,PULLBACK,-6.5900000000001455,-1.0,3083.3,3076.71,6.5900000000001455,3083.83,3020.192233683864
LONG,2025-03-31 15:00:00,2025-03-31 16:00:00,2025-03-31 16:30:00,3119.6,3113.39,3132.02,3113.39,LOSS,PULLBACK,-6.210000000000036,-1.0,3119.6,3113.39,6.210000000000036,3120.77,3039.568237063473
LONG,2025-04-01 03:40:00,2025-04-01 03:45:00,2025-04-01 05:10:00,3126.41,3120.1,3139.0299999999997,3139.0299999999997,WIN,PULLBACK,12.61999999999989,2.0,3126.41,3120.1,6.309999999999945,3126.5,3048.025114728347
LONG,2025-04-01 13:15:00,2025-04-01 13:20:00,2025-04-01 14:20:00,3135.74,3130.4,3146.419999999999,3130.4,LOSS,PULLBACK,-5.339999999999691,-1.0,3135.74,3130.4,5.339999999999691,3135.9,3056.3853301628933
LONG,2025-04-01 16:00:00,2025-04-01 16:05:00,2025-04-01 17:10:00,3134.55,3127.74,3148.170000000001,3127.74,LOSS,PULLBACK,-6.8100000000004,-1.0,3134.55,3127.74,6.8100000000004,3134.78,3058.6354135877837
