TradeID,EntryTime,Type,EntryPrice,SL,TP,Risk,WindowType,WindowHigh,WindowLow,EMA_9_5M,EMA_21_5M,EMA_50_5M,EMA_200_1H,ATR,ATR_Pct,ATR_Ratio,Is_Consolidating,Is_Tight_Range,Consolidation_Score,Trend_Score,EMA_9_Above_21,EMA_21_Above_50,Price_Above_EMA200_1H,ExitTime,ExitPrice,P&L,R_Multiple,Status,EntryHour,EntryDayOfWeek,RangeSize,RangeSizePct,RangeCategory,TradeID_x,ReachedTP,WaitDuration_Min,BestPossibleP&L,WouldHaveWon,TradeID_y,MaxFavorable_Min30,MinAdverse_Min30,WentAgainstFirst,Duration_Minutes,Risk_Range,ATR_Range,ShouldAvoid,HighRisk,AvoidConsolidation,AvoidTrade
,2025-05-05 10:40:00,BUY,3262.66,3256.83,3274.32,5.829999999999927,1000,3261.91,3256.83,3260.0609655821045,3259.182179074747,3258.274396014363,3278.4832403008418,3.1560150027679,0.0967313481260045,1.1118322120339894,0,1,0.5,0.6666666666666666,1,1,0,2025-05-05 12:35:00,3274.32,11.659999999999854,2.0,TP_HIT,10.0,0.0,5.079999999999927,0.1557011763407749,Medium (0.15-0.2%),313.0,,,,,,,,,,5-10,1.0-1.2,False,False,False,False
204.0,2025-05-05 16:45:00,BUY,3321.04,3315.84,3331.44,5.199999999999818,1630,3321.0,3315.84,3318.435788141569,3315.849698195774,3306.1752499065096,3279.7682903586565,3.3843117234359497,0.1019051779995407,1.0808068578601109,0,1,0.5,1.0,1,1,1,2025-05-05 17:10:00,3315.84,-5.199999999999818,-1.0,SL_HIT,16.0,0.0,5.159999999999855,0.1553730156818302,Medium (0.15-0.2%),314.0,True,375.0,75.59999999999991,True,204.0,1.6099999999996726,1.7600000000002185,False,,5-10,1.0-1.2,False,False,False,False
205.0,2025-05-06 04:15:00,SELL,3328.81,3334.93,3316.57,6.119999999999891,300,3334.93,3329.43,3332.304947725063,3332.187444721107,3329.8987727555063,3284.242371955476,2.4598995335153155,0.0738972645935128,1.0181204292364308,0,1,0.5,1.0,1,1,1,2025-05-06 05:00:00,3334.93,-6.119999999999891,-1.0,SL_HIT,4.0,1.0,5.5,0.1652242092519549,Medium (0.15-0.2%),315.0,False,,-0.7800000000002001,False,205.0,0.6799999999998363,7.260000000000218,False,,5-10,1.0-1.2,False,False,False,False
,2025-05-06 10:15:00,BUY,3366.54,3358.78,3382.0599999999995,7.7599999999997635,1000,3364.68,3358.78,3360.8415891316663,3359.9289934820745,3358.638448224572,3288.925328120192,4.567180842866248,0.1356639411047024,1.141927125302257,0,1,0.5,1.0,1,1,1,2025-05-06 12:20:00,3382.0599999999995,15.519999999999529,2.0,TP_HIT,10.0,1.0,5.899999999999636,0.1752541184717733,Medium (0.15-0.2%),316.0,,,,,,,,,,5-10,1.0-1.2,False,False,False,False
207.0,2025-05-07 11:10:00,BUY,3395.92,3388.13,3411.5,7.789999999999964,1000,3395.79,3388.13,3392.1313241882103,3390.179740458878,3387.697376286259,3310.9001922478137,3.6589846485126034,0.1077464913340892,1.0345229834133949,0,1,0.5,1.0,1,1,1,2025-05-07 11:30:00,3388.13,-7.789999999999964,-1.0,SL_HIT,11.0,2.0,7.6599999999998545,0.2255647954015363,Large (0.2-0.3%),319.0,True,1110.0,18.860000000000127,True,207.0,5.630000000000109,1.900000000000091,False,,5-10,1.0-1.2,False,False,False,False
208.0,2025-05-07 17:20:00,SELL,3385.67,3391.68,3373.6500000000005,6.009999999999764,1630,3391.68,3386.01,3388.321937906938,3388.224858660089,3387.103590717779,3315.283933096726,4.119837543762635,0.1216845570821325,1.089922214550016,0,1,0.5,1.0,1,1,1,2025-05-07 17:35:00,3391.68,-6.009999999999764,-1.0,SL_HIT,17.0,2.0,5.669999999999618,0.1674705449733617,Medium (0.15-0.2%),320.0,True,335.0,65.34999999999991,True,208.0,1.0599999999999454,2.380000000000109,False,,5-10,1.0-1.2,False,False,False,False
,2025-05-08 03:15:00,BUY,3372.68,3369.67,3378.7,3.0099999999997635,300,3372.26,3369.67,3370.773528996685,3370.5632496315834,3373.482882615459,3320.7603844189503,2.157546979449972,0.0639712922497827,0.6809437551715188,1,1,1.0,0.6666666666666666,1,0,1,2025-05-08 04:10:00,3378.7,6.019999999999527,2.0,TP_HIT,3.0,3.0,2.590000000000145,0.0767935291815454,Very Small (<0.1%),321.0,,,,,,,,,,0-5,<0.8,False,False,False,False
,2025-05-09 03:15:00,SELL,3315.47,3324.02,3298.3699999999994,8.550000000000182,300,3324.02,3315.63,3317.9112688010414,3315.456195984438,3313.6518558416687,3325.39349102305,3.517496859803173,0.106093460649717,1.096177455369952,0,0,0.0,0.6666666666666666,1,1,0,2025-05-09 05:25:00,3298.3699999999994,17.100000000000364,2.0,TP_HIT,3.0,4.0,8.389999999999873,0.2530561277888165,Large (0.2-0.3%),324.0,,,,,,,,,,5-10,1.0-1.2,False,False,False,False
211.0,2025-05-09 10:20:00,SELL,3318.4,3324.58,3306.0400000000004,6.179999999999836,1000,3324.58,3318.6,3319.76928618903,3318.8523256227504,3314.814493159197,3324.663358357109,4.324755297908929,0.130326521754729,1.0983225511620476,0,1,0.5,0.6666666666666666,1,1,0,2025-05-09 10:55:00,3324.58,-6.179999999999836,-1.0,SL_HIT,10.0,4.0,5.980000000000018,0.1802073288331731,Medium (0.15-0.2%),325.0,False,,-1.900000000000091,False,211.0,2.410000000000309,0.8699999999998909,False,,5-10,1.0-1.2,False,False,False,False
212.0,2025-05-09 17:15:00,BUY,3334.55,3329.09,3345.4700000000003,5.460000000000036,1630,3334.04,3329.09,3332.522873439626,3331.815812466059,3329.507509413468,3324.9431250742537,3.472840776375598,0.1041472095597786,0.9690846030940438,0,1,0.5,1.0,1,1,1,2025-05-09 18:00:00,3329.09,-5.460000000000036,-1.0,SL_HIT,17.0,4.0,4.949999999999818,0.1484458172766885,Small (0.1-0.15%),326.0,True,95.0,12.980000000000018,True,212.0,1.360000000000127,6.690000000000055,False,,5-10,0.8-1.0,False,False,False,False
216.0,2025-05-13 03:30:00,BUY,3237.49,3233.51,3245.449999999999,3.979999999999563,300,3237.15,3233.51,3235.5772912161137,3235.1710435345103,3233.9156660060594,3307.71683084738,2.2607523157288933,0.069830403050786,0.9361209166945914,0,0,0.0,0.6666666666666666,1,1,0,2025-05-13 05:25:00,3233.51,-3.979999999999563,-1.0,SL_HIT,3.0,1.0,3.6399999999998727,0.1124327797151457,Small (0.1-0.15%),330.0,True,195.0,27.94000000000005,True,216.0,3.649999999999636,4.860000000000127,False,,0-5,0.8-1.0,False,False,False,False
218.0,2025-05-13 17:35:00,SELL,3237.32,3247.8,3216.36,10.480000000000018,1630,3247.8,3238.21,3241.717688123761,3243.972120910128,3247.5497599067,3299.639132654983,4.729125917387467,0.1460815093159609,1.09322669148554,0,0,0.0,0.0,0,0,0,2025-05-13 18:40:00,3247.8,-10.480000000000018,-1.0,SL_HIT,17.0,1.0,9.590000000000146,0.2962326862960765,Large (0.2-0.3%),332.0,True,1280.0,62.28999999999997,True,218.0,3.690000000000055,1.699999999999818,False,,10-15,1.0-1.2,False,False,False,False
,2025-05-14 03:35:00,SELL,3252.34,3257.05,3242.92,4.710000000000036,300,3257.05,3254.27,3254.052482607908,3253.2188255032524,3251.6000375048443,3295.3787273002886,1.6107543363361263,0.0495260131577918,0.9151595779533056,0,0,0.0,0.6666666666666666,1,1,0,2025-05-14 04:20:00,3242.92,9.420000000000073,2.0,TP_HIT,3.0,2.0,2.7800000000002,0.0854769181573943,Very Small (<0.1%),333.0,,,,,,,,,,0-5,0.8-1.0,False,False,False,False
222.0,2025-05-21 10:25:00,BUY,3318.69,3310.82,3334.43,7.869999999999891,1000,3317.37,3310.82,3314.0109963153054,3310.277972980856,3305.873167457865,3249.985900911615,3.801940424455415,0.114561481321106,1.2072763456467992,0,0,0.0,1.0,1,1,1,2025-05-21 11:15:00,3310.82,-7.869999999999891,-1.0,SL_HIT,10.0,2.0,6.549999999999727,0.1973670333776197,Medium (0.15-0.2%),339.0,True,1085.0,26.61999999999989,True,222.0,0.9400000000000546,4.460000000000036,False,,5-10,1.2-1.5,False,False,False,False
,2025-05-21 16:45:00,BUY,3299.92,3291.1,3317.5600000000004,8.820000000000164,1630,3299.39,3291.1,3301.3773596905844,3305.1992158005564,3308.0226185255333,3253.452424445111,4.905744770334358,0.1486625363746502,1.362475093479097,0,0,0.0,0.3333333333333333,0,0,1,2025-05-21 23:00:00,3317.5600000000004,17.640000000000327,2.0,TP_HIT,16.0,2.0,8.289999999999964,0.2512182113505771,Large (0.2-0.3%),340.0,,,,,,,,,,5-10,1.2-1.5,False,False,False,False
223.0,2025-05-22 03:15:00,BUY,3322.09,3317.92,3330.4300000000003,4.170000000000073,300,3321.45,3317.92,3319.7082533495163,3318.794261023363,3317.271906422104,3259.0931387746414,2.333685737521858,0.0702475170004984,0.9220049900802548,0,1,0.5,1.0,1,1,1,2025-05-22 03:50:00,3317.92,-4.170000000000073,-1.0,SL_HIT,3.0,3.0,3.5299999999997453,0.1062584096156258,Small (0.1-0.15%),341.0,True,85.0,23.2199999999998,True,223.0,1.889999999999873,1.0599999999999454,False,,0-5,0.8-1.0,False,False,False,False
,2025-05-22 10:15:00,SELL,3331.66,3335.5,3323.98,3.8400000000001455,1000,3335.5,3332.34,3333.3289022853446,3334.8251722106456,3335.047738008677,3264.1345042436296,2.88208478707508,0.0865059696089961,1.299834359224498,0,0,0.0,0.3333333333333333,0,0,1,2025-05-22 11:15:00,3323.98,7.680000000000291,2.0,TP_HIT,10.0,3.0,3.1599999999998545,0.0948476135019736,Very Small (<0.1%),342.0,,,,,,,,,,0-5,1.2-1.5,False,False,False,False
224.0,2025-05-22 17:00:00,BUY,3312.0,3302.84,3330.32,9.159999999999854,1630,3311.5,3302.84,3306.911272165564,3305.503283682979,3307.0875181481165,3266.9325904376083,4.793149174333616,0.1447206876308459,1.0555347100664672,0,0,0.0,0.6666666666666666,1,0,1,2025-05-22 17:45:00,3302.84,-9.159999999999854,-1.0,SL_HIT,17.0,3.0,8.659999999999854,0.2614734299516864,Large (0.2-0.3%),343.0,True,1020.0,52.5300000000002,True,224.0,0.9600000000000364,7.559999999999945,False,,5-10,1.0-1.2,False,False,False,False
225.0,2025-05-23 04:00:00,SELL,3295.42,3301.73,3282.8,6.309999999999945,300,3301.73,3297.67,3298.880465291323,3298.20336861293,3296.970838011001,3269.774822354303,2.4964514355971588,0.075755182513827,1.3071911138827723,0,0,0.0,1.0,1,1,1,2025-05-23 04:15:00,3301.73,-6.309999999999945,-1.0,SL_HIT,4.0,4.0,4.059999999999945,0.1232012914893987,Small (0.1-0.15%),344.0,False,,8.36999999999989,True,225.0,3.269999999999982,4.920000000000073,False,,5-10,1.2-1.5,False,False,False,False
226.0,2025-05-23 10:55:00,BUY,3330.94,3323.09,3346.64,7.849999999999909,1000,3329.9,3323.09,3328.112524446904,3324.3666576325154,3316.779071326669,3272.2495476802446,2.9101963952341845,0.0873686225280006,0.9696732647290772,0,0,0.0,1.0,1,1,1,2025-05-23 12:25:00,3323.09,-7.849999999999909,-1.0,SL_HIT,10.0,4.0,6.809999999999945,0.2044467927972267,Large (0.2-0.3%),345.0,True,200.0,34.92999999999984,True,226.0,0.7100000000000364,1.3200000000001637,False,,5-10,0.8-1.0,False,False,False,False
228.0,2025-05-26 03:45:00,SELL,3343.83,3350.64,3330.21,6.809999999999945,300,3350.64,3344.51,3346.865068674265,3348.933960063886,3352.9156924015083,3283.8867428655494,2.7509877601674617,0.0822705628027579,0.7923068966450555,0,0,0.0,0.3333333333333333,0,0,1,2025-05-26 06:30:00,3350.64,-6.809999999999945,-1.0,SL_HIT,3.0,0.0,6.129999999999654,0.1833227167648969,Medium (0.15-0.2%),347.0,True,415.0,20.309999999999945,True,228.0,4.850000000000364,6.009999999999764,False,,5-10,<0.8,False,False,False,False
,2025-05-26 10:15:00,SELL,3343.37,3347.51,3335.0899999999992,4.140000000000327,1000,3347.51,3344.96,3346.0777582975225,3347.0021065499586,3347.368463808571,3288.03821694574,2.5437204556786464,0.0760825291750134,1.0307858699508463,0,1,0.5,0.3333333333333333,0,0,1,2025-05-26 11:00:00,3335.0899999999992,8.280000000000655,2.0,TP_HIT,10.0,0.0,2.550000000000182,0.076270349976227,Very Small (<0.1%),348.0,,,,,,,,,,0-5,1.0-1.2,False,False,False,False
229.0,2025-05-26 16:55:00,BUY,3334.39,3326.37,3350.43,8.019999999999982,1630,3334.05,3326.37,3332.547630996912,3332.052127569724,3332.7482995586897,3290.668196000253,2.2550874441439475,0.0676311842389146,1.2533124961734987,0,0,0.0,0.6666666666666666,1,0,1,2025-05-27 09:25:00,3326.37,-8.019999999999982,-1.0,SL_HIT,16.0,0.0,7.680000000000291,0.2303269863453372,Large (0.2-0.3%),349.0,False,,-6.0,False,229.0,0.7200000000002547,3.4899999999997817,False,,5-10,1.2-1.5,False,False,False,False
231.0,2025-05-29 16:55:00,BUY,3316.45,3309.44,3330.47,7.009999999999764,1630,3314.82,3309.44,3311.357018928464,3306.566001824219,3298.1307837137288,3296.209648408722,3.7764799161674754,0.1138711548845143,1.149314429918252,0,0,0.0,1.0,1,1,1,2025-05-29 18:30:00,3309.44,-7.009999999999764,-1.0,SL_HIT,16.0,3.0,5.380000000000109,0.1622216526707807,Medium (0.15-0.2%),352.0,True,105.0,14.7800000000002,True,231.0,3.559999999999945,2.8599999999996726,False,,5-10,1.0-1.2,False,False,False,False
232.0,2025-05-30 04:00:00,BUY,3318.12,3313.55,3327.26,4.569999999999709,300,3315.88,3313.55,3315.572717588094,3315.645214969031,3316.4892735343665,3298.390637979607,1.688695822412276,0.0508931510135943,1.095551418266446,0,0,0.0,0.3333333333333333,0,0,1,2025-05-30 04:10:00,3313.55,-4.569999999999709,-1.0,SL_HIT,4.0,4.0,2.3299999999999272,0.0702204862994685,Very Small (<0.1%),353.0,False,,4.579999999999927,True,232.0,0.2800000000002001,3.590000000000145,False,,0-5,1.0-1.2,False,False,False,False
234.0,2025-05-30 17:05:00,BUY,3306.44,3296.1,3327.1200000000003,10.340000000000146,1630,3305.9,3296.1,3303.003356303378,3300.0536529126075,3297.9746560037097,3298.193426316952,4.26419081544436,0.1289662239582257,0.997544726937234,0,0,0.0,1.0,1,1,1,2025-05-30 17:15:00,3296.1,-10.340000000000146,-1.0,SL_HIT,17.0,4.0,9.800000000000182,0.2963912848864695,Large (0.2-0.3%),355.0,False,,-3.599999999999909,False,234.0,3.2800000000002,3.5299999999997453,False,,10-15,0.8-1.0,False,False,False,False
,2025-06-02 03:25:00,SELL,3312.1,3316.57,3303.1599999999994,4.470000000000255,300,3316.57,3312.5,3311.454467590088,3307.059746587119,3301.008577456412,3298.0437332420456,2.520720871024209,0.0761064240519371,0.7743950782234316,0,0,0.0,1.0,1,1,1,2025-06-02 05:50:00,3303.1599999999994,8.94000000000051,2.0,TP_HIT,3.0,0.0,4.070000000000164,0.1228827632015991,Small (0.1-0.15%),356.0,,,,,,,,,,0-5,<0.8,False,False,False,False
,2025-06-02 10:15:00,BUY,3333.79,3323.78,3353.8099999999995,10.009999999999764,1000,3329.26,3323.78,3325.9639525001403,3321.1610856870825,3315.590704488371,3299.280489885211,3.019799057837939,0.0905815620611358,1.3234257310659208,0,0,0.0,1.0,1,1,1,2025-06-02 11:15:00,3353.8099999999995,20.019999999999527,2.0,TP_HIT,10.0,0.0,5.480000000000018,0.1643774802852014,Medium (0.15-0.2%),357.0,,,,,,,,,,10-15,1.2-1.5,False,False,False,False
235.0,2025-06-02 16:50:00,SELL,3356.38,3363.64,3341.8600000000006,7.2599999999997635,1630,3363.64,3360.35,3359.342727823954,3357.1216054408264,3352.5237839946826,3302.3645279656407,3.325709529050634,0.0990862038580445,1.055496681445005,0,0,0.0,1.0,1,1,1,2025-06-02 17:40:00,3363.64,-7.2599999999997635,-1.0,SL_HIT,16.0,0.0,3.289999999999964,0.0980222739975796,Very Small (<0.1%),358.0,False,,7.300000000000182,True,235.0,2.340000000000145,0.9400000000000546,False,,5-10,1.0-1.2,False,False,False,False
236.0,2025-06-03 03:25:00,SELL,3385.36,3390.52,3375.0400000000004,5.159999999999855,300,3390.52,3388.19,3388.3244674506163,3387.062049870105,3383.192082917809,3309.6490963012,2.2544666413932326,0.0665945908675364,1.1884897578201998,0,0,0.0,1.0,1,1,1,2025-06-03 03:25:00,3390.52,-5.159999999999855,-1.0,SL_HIT,3.0,1.0,2.3299999999999272,0.068825767422074,Very Small (<0.1%),359.0,True,75.0,52.16000000000031,True,236.0,2.649999999999636,1.5100000000002185,False,,5-10,1.0-1.2,False,False,False,False
237.0,2025-06-03 10:40:00,SELL,3355.55,3367.28,3332.09,11.730000000000018,1000,3367.28,3359.28,3360.998496840933,3362.116822316774,3364.613939639797,3313.480107816111,3.444468893824193,0.1026499051965905,1.2749682258286537,0,0,0.0,0.3333333333333333,0,0,1,2025-06-04 05:30:00,3367.28,-11.730000000000018,-1.0,SL_HIT,10.0,1.0,8.0,0.2384109907466734,Large (0.2-0.3%),360.0,False,,11.75,True,237.0,3.119999999999891,4.460000000000036,False,,10-15,1.2-1.5,False,False,False,False
239.0,2025-06-04 10:25:00,BUY,3355.43,3349.0,3368.2899999999995,6.429999999999836,1000,3353.96,3349.0,3352.884340365548,3353.5916150598023,3356.308590747286,3322.154854466658,3.2830642667955217,0.0978433246050587,1.1394086978003728,0,1,0.5,0.3333333333333333,0,0,1,2025-06-04 14:50:00,3349.0,-6.429999999999836,-1.0,SL_HIT,10.0,2.0,4.960000000000036,0.1478201005534324,Small (0.1-0.15%),362.0,True,205.0,44.16000000000031,True,239.0,0.6900000000000546,3.269999999999982,False,,5-10,1.0-1.2,False,False,False,False
,2025-06-04 16:45:00,BUY,3359.16,3349.32,3378.8399999999992,9.83999999999969,1630,3356.33,3349.32,3353.544372927721,3352.345469907139,3353.905791253599,3324.1308311533285,4.448920244226182,0.1324414509647108,1.3724258355843344,0,0,0.0,0.6666666666666666,1,0,1,2025-06-04 18:35:00,3378.8399999999992,19.67999999999938,2.0,TP_HIT,16.0,2.0,7.009999999999764,0.2086831231617358,Large (0.2-0.3%),363.0,,,,,,,,,,5-10,1.2-1.5,False,False,False,False
,2025-06-05 03:15:00,BUY,3376.11,3372.43,3383.4700000000007,3.680000000000291,300,3373.81,3372.43,3373.9113915562925,3373.767467691615,3373.762074494802,3328.794747489818,1.4060593665311734,0.0416473209264856,0.9964512796864472,0,1,0.5,1.0,1,1,1,2025-06-05 05:05:00,3383.4700000000007,7.360000000000582,2.0,TP_HIT,3.0,3.0,1.3800000000001091,0.0408754454090686,Very Small (<0.1%),364.0,,,,,,,,,,0-5,0.8-1.0,False,False,False,False
,2025-06-05 10:20:00,BUY,3368.21,3363.81,3377.01,4.400000000000091,1000,3367.97,3363.81,3366.3702453538044,3366.712528335236,3368.8551538704023,3331.606074075745,2.3914160482545443,0.0709996125020276,1.0010770315628188,0,1,0.5,0.3333333333333333,0,0,1,2025-06-05 13:00:00,3377.01,8.800000000000182,2.0,TP_HIT,10.0,3.0,4.159999999999855,0.123507738531738,Small (0.1-0.15%),365.0,,,,,,,,,,0-5,1.0-1.2,False,False,False,False
240.0,2025-06-06 03:40:00,SELL,3358.6,3361.1,3353.6,2.5,300,3361.1,3358.71,3359.0834296776184,3358.454327994288,3357.6690584545977,3336.973244399949,1.4836229711000213,0.0441738513398446,0.7543297727320647,0,0,0.0,1.0,1,1,1,2025-06-06 03:45:00,3361.1,-2.5,-1.0,SL_HIT,3.0,4.0,2.3899999999998727,0.0711606026320452,Very Small (<0.1%),367.0,True,485.0,51.4699999999998,True,240.0,2.4400000000000546,1.7100000000000364,False,,0-5,<0.8,False,False,False,False
241.0,2025-06-06 10:40:00,SELL,3358.4,3366.86,3341.48,8.460000000000036,1000,3366.86,3361.64,3363.1634058740274,3365.4464520567444,3366.333515839511,3338.892656348068,3.016319744274447,0.0898141896222739,1.235527321648336,0,0,0.0,0.3333333333333333,0,0,1,2025-06-06 12:40:00,3366.86,-8.460000000000036,-1.0,SL_HIT,10.0,4.0,5.220000000000255,0.1554311576941476,Medium (0.15-0.2%),368.0,True,320.0,51.26999999999998,True,241.0,0.5799999999999272,1.2200000000002549,False,,5-10,1.2-1.5,False,False,False,False
243.0,2025-06-09 10:25:00,BUY,3318.77,3312.47,3331.3700000000003,6.300000000000182,1000,3317.18,3312.47,3316.6530279420685,3314.4737661490108,3311.9862423491563,3336.290808476672,2.318426095820615,0.0698579924436045,1.1944271218073483,0,0,0.0,0.6666666666666666,1,1,0,2025-06-09 14:50:00,3312.47,-6.300000000000182,-1.0,SL_HIT,10.0,0.0,4.710000000000036,0.1419200486927396,Small (0.1-0.15%),371.0,True,290.0,19.38999999999988,True,243.0,3.980000000000018,5.470000000000255,False,,5-10,1.0-1.2,False,False,False,False
245.0,2025-06-10 03:15:00,BUY,3326.09,3323.65,3330.9700000000003,2.4400000000000546,300,3325.46,3323.65,3324.864214518676,3325.352044247476,3327.151691444362,3334.5583963566464,1.60184780028693,0.0481600858752147,0.9840149459330738,0,1,0.5,0.0,0,0,0,2025-06-10 04:00:00,3323.65,-2.4400000000000546,-1.0,SL_HIT,3.0,1.0,1.8099999999999448,0.0544182508591152,Very Small (<0.1%),373.0,True,395.0,22.98999999999978,True,245.0,5.859999999999673,4.0900000000001455,False,,0-5,0.8-1.0,False,False,False,False
,2025-06-10 10:15:00,BUY,3322.95,3315.57,3337.709999999999,7.379999999999654,1000,3321.93,3315.57,3318.5452925686955,3314.91461465006,3312.717548542429,3333.097844366873,2.8924594596977697,0.0870449287439705,1.1708280745238626,0,0,0.0,0.6666666666666666,1,1,0,2025-06-10 15:10:00,3337.709999999999,14.759999999999309,2.0,TP_HIT,10.0,1.0,6.359999999999673,0.1913961991603747,Medium (0.15-0.2%),374.0,,,,,,,,,,5-10,1.0-1.2,False,False,False,False
246.0,2025-06-10 17:15:00,BUY,3340.37,3335.44,3350.23,4.929999999999836,1630,3340.2,3335.44,3338.490506337636,3337.266260898222,3334.524499368061,3333.173553030153,2.7719171011716552,0.0829823373210649,1.001410443079389,0,0,0.0,1.0,1,1,1,2025-06-10 18:05:00,3335.44,-4.929999999999836,-1.0,SL_HIT,17.0,1.0,4.759999999999764,0.1424991842221,Small (0.1-0.15%),375.0,True,1345.0,20.309999999999945,True,246.0,1.2199999999998,5.5300000000002,False,,0-5,1.0-1.2,False,False,False,False
247.0,2025-06-11 03:15:00,SELL,3322.05,3327.14,3311.870000000001,5.089999999999691,300,3327.14,3323.39,3324.267444637466,3324.4028665207834,3325.0505749517733,3332.4784799270647,2.240723990359644,0.067450038089723,1.2368996695977816,0,1,0.5,0.0,0,0,0,2025-06-11 03:50:00,3327.14,-5.089999999999691,-1.0,SL_HIT,3.0,2.0,3.75,0.1128821059285681,Small (0.1-0.15%),376.0,False,,2.7600000000002183,True,247.0,3.6399999999998727,2.800000000000182,False,,5-10,1.2-1.5,False,False,False,False
248.0,2025-06-11 10:15:00,SELL,3337.13,3340.13,3331.13,3.0,1000,3340.13,3337.15,3338.620713914125,3339.280124485552,3338.1284831945422,3332.7737610799986,2.3267418211184743,0.0697228403184315,1.191364543466841,0,0,0.0,0.6666666666666666,0,1,1,2025-06-11 11:20:00,3340.13,-3.0,-1.0,SL_HIT,10.0,2.0,2.980000000000018,0.0892982892485464,Very Small (<0.1%),377.0,True,190.0,17.840000000000146,True,248.0,0.680000000000291,5.8400000000001455,False,,0-5,1.0-1.2,False,False,False,False
250.0,2025-06-12 03:20:00,SELL,3366.49,3373.29,3352.8899999999994,6.800000000000182,300,3373.29,3366.54,3366.8830035048377,3363.023961696021,3354.659449626009,3334.0670319091764,3.0792471231801075,0.0914675856212288,1.1628338377899194,0,0,0.0,1.0,1,1,1,2025-06-12 05:20:00,3373.29,-6.800000000000182,-1.0,SL_HIT,3.0,3.0,6.75,0.2005055710844232,Large (0.2-0.3%),379.0,True,375.0,27.81999999999971,True,250.0,10.920000000000073,4.25,False,,5-10,1.0-1.2,False,False,False,False
251.0,2025-06-12 10:15:00,SELL,3366.21,3375.15,3348.33,8.940000000000055,1000,3375.15,3371.36,3371.945250743104,3372.6080202016874,3371.858961348683,3336.639817201419,2.443393792516648,0.0725858990531383,1.3363645928572496,0,0,0.0,0.6666666666666666,0,1,1,2025-06-12 10:50:00,3375.15,-8.940000000000055,-1.0,SL_HIT,10.0,3.0,3.789999999999964,0.1125895294708281,Small (0.1-0.15%),380.0,True,50.0,27.539999999999964,True,251.0,5.320000000000164,29.509999999999764,False,,5-10,1.2-1.5,False,False,False,False
252.0,2025-06-12 17:00:00,BUY,3392.12,3381.46,3413.44,10.659999999999854,1630,3390.28,3381.46,3387.316818858408,3383.8422025314494,3378.024808581992,3339.112704760764,4.213166154201457,0.1242045138203087,1.021752652756313,0,0,0.0,1.0,1,1,1,2025-06-12 17:10:00,3381.46,-10.659999999999854,-1.0,SL_HIT,17.0,3.0,8.820000000000164,0.2600143862835089,Large (0.2-0.3%),381.0,True,675.0,52.2800000000002,True,252.0,0.5199999999999818,3.929999999999836,False,,10-15,1.0-1.2,False,False,False,False
,2025-06-13 03:15:00,BUY,3384.9,3382.53,3389.64,2.369999999999891,300,3384.61,3382.53,3383.8020898690525,3384.02730762569,3384.593664031253,3343.177733117689,1.5428978032186962,0.0455817838996335,1.0317782053891214,0,0,0.0,0.3333333333333333,0,0,1,2025-06-13 03:45:00,3389.64,4.739999999999782,2.0,TP_HIT,3.0,4.0,2.0799999999999272,0.061449378120474,Very Small (<0.1%),382.0,,,,,,,,,,0-5,1.0-1.2,False,False,False,False
253.0,2025-06-13 10:15:00,SELL,3421.98,3427.5,3410.94,5.519999999999982,1000,3427.5,3422.26,3423.767776465494,3424.7904770525765,3424.160711168376,3348.7429544148754,3.2471203191749853,0.0948901021974115,0.9703483805167652,0,1,0.5,0.6666666666666666,0,1,1,2025-06-13 10:35:00,3427.5,-5.519999999999982,-1.0,SL_HIT,10.0,4.0,5.239999999999782,0.1531277213776755,Medium (0.15-0.2%),383.0,True,10.0,14.070000000000164,True,253.0,3.519999999999982,3.8600000000001273,False,,5-10,0.8-1.0,False,False,False,False
254.0,2025-06-13 16:50:00,BUY,3436.37,3426.66,3455.79,9.710000000000036,1630,3434.53,3426.66,3429.750525859968,3425.843228587717,3423.102740793319,3353.074220574744,3.7971043280332353,0.1104975403706013,1.1858380248368725,0,0,0.0,1.0,1,1,1,2025-06-13 18:15:00,3426.66,-9.710000000000036,-1.0,SL_HIT,16.0,4.0,7.870000000000346,0.2290207399086928,Large (0.2-0.3%),384.0,False,,3.4700000000002547,True,254.0,0.8699999999998909,16.949999999999818,False,,5-10,1.0-1.2,False,False,False,False
255.0,2025-06-16 03:15:00,SELL,3444.81,3450.12,3434.19,5.309999999999945,300,3450.12,3446.17,3446.618119480442,3444.043832703441,3439.393150902753,3361.400163656088,3.574631891437176,0.1037686226943482,1.031887707153856,0,0,0.0,1.0,1,1,1,2025-06-16 04:20:00,3450.12,-5.309999999999945,-1.0,SL_HIT,3.0,0.0,3.949999999999818,0.1146652500428127,Small (0.1-0.15%),385.0,True,40.0,62.04999999999973,True,255.0,22.640000000000327,9.579999999999927,False,,5-10,1.0-1.2,False,False,False,False
