WindowID,WindowType,EntryType,Type,EntryTime,ExitTime,EntryPrice,ExitPrice,SL,TP,Risk,P&L,R_Multiple,Status,BreakoutDistance,BreakoutBodyPct,BreakoutAtrMultiple,RangeWidth,RangeMid,EntryOffset,RangeAtrRatio,PriceAboveEMA200_5M,ATR_Value,EMA_9_5M,EMA_21_5M,EMA_50_5M,EMA_200_5M,EMA_200_1H,ATR,ATR_Pct,ATR_Ratio,Consolidation_Score,Trend_Score,Is_Consolidating,Is_Tight_Range,Price_Above_EMA200_5M,Price_Above_EMA200_1H,ActiveWindowType,RangeHigh,RangeLow,Mode
2025-09-03_1630,1630,REVERSAL,BUY,2025-09-03 19:00:00,2025-09-03 19:05:00,21465.692499999997,21484.477499999994,21456.3,21484.477499999994,9.392499999998108,18.784999999996217,2.0,TP_HIT,0.0,0.5515695067266959,0.0,65.87000000000262,21513.105,-47.41250000000218,3.9049875821669704,1,16.86817143819182,21469.157950529992,21471.249912982847,21431.700416696636,21386.642950944315,21271.080353233632,17.484532408626755,0.08139325332029931,0.8884267166013605,0.5,0.6666666666666666,0,1,1,1,1630,21546.04,21480.17,reversal_only
2025-09-04_1630,1630,REVERSAL,BUY,2025-09-04 17:20:00,2025-09-04 19:05:00,21556.4475,21597.382499999996,21535.98,21597.382499999996,20.467499999998836,40.93499999999767,2.0,TP_HIT,0.0,0.6224256292910293,0.0,29.330000000001746,21552.835,3.6124999999992724,1.7826982262185,1,16.45258831171735,21550.179112198046,21530.335614091506,21493.89501317374,21426.842181054006,21283.20341791181,16.776566331911972,0.07779108925137401,0.7492912578183881,0.5,1.0,0,1,1,1,1630,21567.5,21538.17,reversal_only
2025-09-05_1630,1630,REVERSAL,BUY,2025-09-05 17:10:00,2025-09-05 17:15:00,21574.69,21593.51,21565.28,21593.51,9.409999999999854,18.81999999999971,2.0,TP_HIT,0.0,0.7939042089987847,0.0,57.97999999999956,21630.190000000002,-55.50000000000364,1.7158137088948409,1,33.79154724048953,21610.507172308848,21652.083623581922,21652.414385104636,21540.887780173467,21309.586942231675,38.31372817061842,0.17739701427241852,1.1302770535774522,0.0,0.3333333333333333,0,0,1,1,1630,21659.18,21601.2,reversal_only
2025-09-08_1630,1630,REVERSAL,BUY,2025-09-08 17:25:00,2025-09-08 17:45:00,21859.61,21848.25,21848.25,21882.33,11.360000000000582,-11.360000000000582,-1.0,SL_HIT,0.0,0.9161947904868115,0.0,24.860000000000582,21872.06,-12.450000000000728,1.736097762771841,1,14.31947009729987,21862.777767002397,21842.742193283033,21784.598256226323,21649.225569275583,21344.117181567388,13.33675753974987,0.060986434946085986,0.681860702469733,1.0,1.0,1,1,1,1,1630,21884.49,21859.63,reversal_only
2025-09-10_1630,1630,REVERSAL,BUY,2025-09-10 17:40:00,2025-09-10 17:50:00,21954.675,21973.685,21945.17,21973.685,9.505000000001019,19.010000000002037,2.0,TP_HIT,0.0,0.5626477541369308,0.0,15.390000000003056,21990.545,-35.86999999999898,1.2670704468394343,1,12.1461281323321,21961.318345218577,21959.548607622022,21924.97925336222,21821.343892884353,21412.292971418843,13.123966656649166,0.05975440103231484,0.8648153803504097,0.5,1.0,0,1,1,1,1630,21998.24,21982.85,reversal_only
2025-09-12_1630,1630,REVERSAL,BUY,2025-09-12 18:10:00,2025-09-12 18:30:00,22120.92,22145.439999999995,22108.66,22145.439999999995,12.2599999999984,24.5199999999968,2.0,TP_HIT,0.0,0.8070796460176817,0.0,13.430000000000291,22118.165,2.7549999999973807,1.1955680466671406,1,11.233154011968464,22122.29675189248,22116.87024428232,22092.543639630774,21992.05899848356,21499.18837695107,12.047035680100565,0.054423976656987956,1.0629072278098741,0.5,1.0,0,1,1,1,1630,22124.88,22111.45,reversal_only
2025-09-15_1630,1630,REVERSAL,BUY,2025-09-15 16:55:00,2025-09-15 17:00:00,22298.6475,22309.462499999994,22293.24,22309.462499999994,5.407499999997526,10.814999999995052,2.0,TP_HIT,0.0,0.9003044140029677,0.0,7.070000000003347,22290.955,7.692499999997381,0.6095667389672372,1,11.598401861593933,22289.084188317094,22262.428813052597,22214.788518543166,22087.752865799037,21540.56165859367,11.05951073159723,0.049583301307188556,0.6792808098368316,0.5,1.0,1,0,1,1,1630,22294.49,22287.42,reversal_only
2025-09-16_1630,1630,REVERSAL,BUY,2025-09-16 17:20:00,2025-09-16 17:35:00,22343.1625,22335.11,22335.11,22359.267499999994,8.052499999997963,-8.052499999997963,-1.0,SL_HIT,0.0,0.9269230769231074,0.0,20.56999999999971,22343.325,-0.1625000000021828,1.6775456127773078,1,12.26196166788244,22340.147850252317,22338.93796452123,22328.845802640546,22223.055907994407,21602.850864446358,10.231494858200355,0.045777722160430176,0.8380513503997534,0.5,1.0,0,1,1,1,1630,22353.61,22333.04,reversal_only
2025-09-17_1630,1630,REVERSAL,BUY,2025-09-17 17:15:00,2025-09-17 17:25:00,22230.252500000002,22222.27,22222.27,22246.217500000006,7.982500000001892,-7.982500000001892,-1.0,SL_HIT,0.0,0.4762773722626017,0.0,25.919999999998254,22231.2,-0.9474999999983993,2.3081609809287413,0,11.22971933680672,22230.465801676564,22249.26987891192,22283.22593760856,22267.242716788118,21650.92886048601,11.680455857423903,0.05252107441614808,0.8208633695233675,0.0,0.3333333333333333,0,0,0,1,1630,22244.16,22218.24,reversal_only
2025-09-18_1630,1630,REVERSAL,BUY,2025-09-18 17:05:00,2025-09-18 17:15:00,22498.0075,22516.502500000002,22488.76,22516.502500000002,9.24750000000131,18.49500000000262,2.0,TP_HIT,0.0,0.7987421383647734,0.0,31.790000000000873,22522.495,-24.487499999999272,1.270048821446471,1,25.030533837112603,22496.073121185374,22454.03589025073,22373.03886939735,22290.924653474045,21697.99403248859,20.98928270462705,0.09325834512821596,0.5877856090096047,1.0,1.0,1,1,1,1,1630,22538.39,22506.6,reversal_only
