WindowID,WindowType,EntryType,Type,EntryTime,ExitTime,EntryPrice_x,ExitPrice,SL,TP,Risk,P&L,R_Multiple,Status,BreakoutDistance,BreakoutBodyPct,BreakoutAtrMultiple,RangeWidth,RangeMid,EntryOffset,RangeAtrRatio,PriceAboveEMA200_5M,ATR_Value,EMA_9_5M,EMA_21_5M,EMA_50_5M,EMA_200_5M,EMA_200_1H,ATR,ATR_Pct,ATR_Ratio,Consolidation_Score,Trend_Score,Is_Consolidating,Is_Tight_Range,Price_Above_EMA200_5M,Price_Above_EMA200_1H,ActiveWindowType,RangeHigh,RangeLow,Mode,MAE,MFE,BarsTracked,EntryPrice_y,StopPrice,TargetPrice,Bar1_Move,Bar3_Move,Bar5_Move,Bar10_Move,WinFlag,Depth_to_Stop,Depth_to_Range
2025-09-18_0300,300,BREAKOUT,SELL,2025-09-18 03:20:00,2025-09-18 04:05:00,24313.63,24333.63,24333.63,24273.63,20.0,-20.0,-1.0,SL_HIT,3.869999999998981,0.6272340425531048,0.4307189406516922,16.13000000000102,24325.565,-11.93500000000131,1.795218737135417,1,8.984977521869693,24321.61931991541,24313.3783540518,24280.792545476183,24245.66281919,24019.819834713104,8.984977521869693,0.0369544881692684,0.9104550173271518,0.5,1.0,0,1,1,1,300,24333.63,24317.5,baseline_breakout,25.36999999999898,4.380000000001019,10,24313.63,24333.63,24273.63,0.0,-1.75,-2.6199999999989814,-20.86999999999898,0,1.2684999999999491,1.5728456292620818
2025-09-18_1000,1000,BREAKOUT,BUY,2025-09-18 10:15:00,2025-09-18 10:25:00,24400.75,24369.63,24369.63,24462.99,31.11999999999898,-31.11999999999898,-1.0,SL_HIT,16.11999999999898,0.8233532934131378,1.368922330065576,15.0,24377.13,23.61999999999898,1.2738111011777256,1,11.7756863526558,24376.372251584704,24370.644409169432,24366.82105831897,24313.3058658182,24044.023148486234,11.7756863526558,0.0482595262549544,1.2229254517043922,0.0,1.0,0,0,1,1,1000,24384.63,24369.63,baseline_breakout,31.86999999999898,0.6300000000010186,3,24400.75,24369.63,24462.99,0.0,-26.11999999999898,,,0,1.0241002570694095,2.1246666666665988
2025-09-18_1630,1630,BREAKOUT,BUY,2025-09-18 17:00:00,2025-09-22 17:40:00,24472.78,24670.039999999997,24374.15,24670.039999999997,98.62999999999738,197.2599999999948,2.0,TP_HIT,10.62999999999738,0.7518796992481203,0.286716449800621,88.0,24418.15,54.62999999999738,2.373569857239969,1,37.07495683414518,24434.012683042984,24441.922324465537,24449.96738631281,24392.423940351437,24072.560769476197,37.07495683414518,0.1514946680930617,1.6806363168563474,0.0,0.3333333333333333,0,0,1,1,1630,24462.15,24374.15,baseline_breakout,27.75,90.62000000000262,20,24472.78,24374.15,24670.04,0.0,27.0,45.75,44.87000000000262,1,0.2813545574368928,0.3153409090909091
2025-09-22_1630,1630,BREAKOUT,BUY,2025-09-22 17:45:00,2025-09-23 20:40:00,24671.15,24565.15,24565.15,24883.15,106.0,-106.0,-1.0,SL_HIT,63.87000000000262,0.2399999999997817,3.799084739723254,42.12999999999738,24586.215,84.93500000000131,2.5059564754113697,1,16.811944027512073,24651.269890829863,24621.837283227032,24587.40690397607,24566.770294318638,24245.29552257374,16.811944027512073,0.0681441441826265,1.0083367441984936,0.0,1.0,0,0,1,1,1630,24607.28,24565.15,baseline_breakout,17.75,53.75,20,24671.15,24565.15,24883.15,0.0,11.12999999999738,6.75,-13.0,0,0.16745283018867924,0.4213149774507739
2025-09-24_0300,300,BREAKOUT,BUY,2025-09-24 03:25:00,2025-09-24 11:05:00,24601.28,24663.539999999997,24570.15,24663.539999999997,31.12999999999738,62.25999999999476,2.0,TP_HIT,0.6299999999973807,0.46875,0.0712964802788604,30.5,24585.4,15.87999999999738,3.451654997641723,0,8.836340833843051,24594.919462197424,24598.459343804472,24602.671108064136,24656.83373189251,24371.277684497916,8.836340833843051,0.0359182157751265,1.4298903834445054,0.0,0.3333333333333333,0,0,0,1,300,24600.65,24570.15,baseline_breakout,24.87999999999738,4.120000000002619,20,24601.28,24570.15,24663.54,0.0,-9.75,-3.0,-10.25,1,0.7992290395117081,0.815737704917947
2025-09-24_1000,1000,BREAKOUT,BUY,2025-09-24 11:10:00,2025-09-24 16:30:00,24658.28,24605.65,24605.65,24763.539999999997,52.62999999999738,-52.62999999999738,-1.0,SL_HIT,10.0,0.1905972045742694,0.9558981103832837,42.62999999999738,24626.965,31.31499999999869,4.074993644563688,1,10.461366008967556,24646.38406871224,24635.594843084567,24623.470983821317,24629.36529178608,24390.383122021445,10.461366008967556,0.0424253679046858,1.1035751323239666,0.0,1.0,0,0,1,1,1000,24648.28,24605.65,baseline_breakout,15.5,10.5,20,24658.28,24605.65,24763.54,0.0,-11.5,-10.0,-3.5,0,0.2945088352650726,0.3635937133474303
2025-09-24_1630,1630,BREAKOUT,SELL,2025-09-24 16:45:00,2025-09-25 14:40:00,24563.9,24376.9,24657.4,24376.9,93.5,187.0,2.0,TP_HIT,18.87999999999738,0.914362176628082,0.8909383182639186,74.62000000000262,24620.09,-56.18999999999869,3.5212826964441293,0,21.19114153355412,24606.71201559082,24623.79354860988,24636.041439639317,24637.12232950414,24402.492272436222,21.19114153355412,0.0862694504274733,2.031754838343532,0.0,0.3333333333333333,0,0,0,1,1630,24657.4,24582.78,baseline_breakout,34.87999999999738,26.830000000001743,20,24563.9,24657.4,24376.9,0.0,-16.0,-9.0,4.710000000002765,1,0.37304812834221796,0.46743500402031835
2025-09-25_1630,1630,BREAKOUT,BUY,2025-09-25 17:15:00,2025-09-29 17:05:00,24370.31,24738.830000000005,24186.05,24738.830000000005,184.26000000000204,368.5200000000041,2.0,TP_HIT,29.63000000000102,0.851959361393369,0.6646974583732553,154.63000000000102,24263.365,106.94500000000336,3.468854808918448,0,44.57667112571166,24304.8689644502,24311.02192092748,24356.50294502673,24457.69279490361,24417.15977678784,44.57667112571166,0.1829138452720201,1.4681345516139848,0.0,0.0,0,0,0,0,1630,24340.68,24186.05,baseline_breakout,29.350000000002183,90.52999999999884,20,24370.31,24186.05,24738.830000000005,0.0,14.18999999999869,25.840000000000146,8.239999999997963,1,0.1592857918159224,0.18980792860377668
2025-09-29_1630,1630,BREAKOUT,BUY,2025-09-29 17:10:00,2025-09-29 18:35:00,24731.9,24624.65,24624.65,24946.4,107.25,-107.25,-1.0,SL_HIT,41.25,0.5247524752475248,1.4122327299746271,66.0,24657.65,74.25,2.259572367959404,1,29.20906669592703,24709.402614874223,24688.844144871888,24670.789058366005,24608.25909881085,24448.232076939763,29.20906669592703,0.1181028012240346,1.7513155251604375,0.0,1.0,0,0,1,1,1630,24690.65,24624.65,baseline_breakout,118.86000000000058,14.62999999999738,18,24731.9,24624.65,24946.4,0.0,6.0,-5.75,-30.0,0,1.1082517482517538,1.8009090909090997
2025-09-30_0300,300,BREAKOUT,BUY,2025-09-30 03:35:00,2025-09-30 10:00:00,24606.53,24583.65,24583.65,24652.289999999997,22.87999999999738,-22.87999999999738,-1.0,SL_HIT,1.0,0.34375,0.1091725456918436,21.87999999999738,24594.59,11.93999999999869,2.388695299737254,0,9.159812054054816,24601.474120667302,24602.344892982128,24604.568484207768,24611.522430163222,24462.23812327873,9.159812054054816,0.0372251270457671,1.3276233538407054,0.5,0.3333333333333333,0,1,0,1,300,24605.53,24583.65,baseline_breakout,18.37999999999738,11.62000000000262,20,24606.53,24583.65,24652.29,0.0,6.75,7.870000000002619,-1.5,0,0.8033216783216558,0.8400365630712788
2025-09-30_1000,1000,BREAKOUT,SELL,2025-09-30 10:30:00,2025-09-30 12:30:00,24559.28,24595.78,24595.78,24486.28,36.5,-36.5,-1.0,SL_HIT,9.5,0.72,0.6618725377444051,27.0,24582.28,-23.0,1.881111423063046,0,14.35321675737604,24580.95325807336,24594.0399231166,24603.33949062488,24609.4111133972,24471.692953308677,14.35321675737604,0.0584431496256243,1.5119761644116154,0.0,0.3333333333333333,0,0,0,1,1000,24595.78,24568.78,baseline_breakout,29.12000000000262,26.62999999999738,20,24559.28,24595.78,24486.28,0.0,15.62999999999738,-1.5,-3.75,0,0.7978082191781539,1.0785185185186155
2025-09-30_1630,1630,BREAKOUT,SELL,2025-09-30 16:50:00,2025-09-30 17:45:00,24510.9,24606.9,24606.9,24318.9,96.0,-96.0,-1.0,SL_HIT,7.5,0.9008136381247122,0.2466470374816194,88.5,24562.65,-51.75,2.910435042283109,0,30.40782519254428,24559.99537282404,24575.33057883385,24580.561554403397,24592.5832217437,24478.070489295147,30.40782519254428,0.1240583788948764,2.1158931989681684,0.0,0.3333333333333333,0,0,0,1,1630,24606.9,24518.4,baseline_breakout,103.75,11.37000000000262,12,24510.9,24606.9,24318.9,0.0,-65.37999999999738,-34.25,-24.0,0,1.0807291666666667,1.1723163841807909
2025-10-01_0300,300,BREAKOUT,SELL,2025-10-01 03:15:00,2025-10-01 09:45:00,24578.15,24503.390000000007,24615.53,24503.390000000007,37.37999999999738,74.75999999999476,2.0,TP_HIT,18.25,0.921197793538211,1.5302595076135908,19.12999999999738,24605.965,-27.81499999999869,1.6040473633229582,0,11.926081758812602,24604.5620319569,24613.76124255457,24615.435599966066,24600.24201117842,24489.69857676087,11.926081758812602,0.0485231059246224,1.056191932738518,0.0,0.3333333333333333,0,0,0,1,300,24615.53,24596.4,baseline_breakout,23.37999999999738,15.75,20,24578.15,24615.53,24503.390000000007,0.0,9.0,5.370000000002619,7.370000000002619,1,0.6254681647939813,1.2221641400941234
2025-10-01_1000,1000,BREAKOUT,BUY,2025-10-01 11:30:00,2025-10-01 17:15:00,24489.28,24636.28,24415.78,24636.28,73.5,147.0,2.0,TP_HIT,21.75,0.8543046357615894,1.2522215923911522,51.75,24441.655,47.625,2.979423788792741,0,17.369130297831525,24457.242040556204,24461.98258787748,24490.793735252504,24550.710167646677,24492.067162503765,17.369130297831525,0.0709254428788087,0.9385601776353076,0.0,0.0,0,0,0,0,1000,24467.53,24415.78,baseline_breakout,32.25,56.12000000000262,20,24489.28,24415.78,24636.28,0.0,15.5,15.5,29.5,1,0.4387755102040816,0.6231884057971014
2025-10-01_1630,1630,BREAKOUT,BUY,2025-10-01 17:20:00,2025-10-02 14:10:00,24652.03,24911.789999999997,24522.15,24911.789999999997,129.87999999999738,259.7599999999948,2.0,TP_HIT,32.25,0.5898113207546182,0.8597075001358384,97.62999999999738,24570.965,81.06499999999869,2.60258118568247,1,37.51275869397944,24604.662850793204,24584.585920286176,24562.639492257666,24551.533097468437,24496.45832862148,37.51275869397944,0.1521690452834084,1.3675676369808214,0.0,1.0,0,0,1,1,1630,24619.78,24522.15,baseline_breakout,19.25,67.62000000000262,20,24652.03,24522.15,24911.79,0.0,25.62000000000262,18.87000000000262,39.37000000000262,1,0.14821373575608554,0.19717300010243283
2025-10-02_1630,1630,BREAKOUT,SELL,2025-10-02 16:45:00,2025-10-03 04:50:00,24815.15,24953.28,24953.28,24538.890000000007,138.12999999999738,-138.12999999999738,-1.0,SL_HIT,7.25,0.3944444444444444,0.2814756559009623,130.87999999999738,24887.84,-72.68999999999869,5.08131501300927,0,25.75711202019874,24889.754875294224,24913.938930867906,24912.696632433785,24850.80719926322,24564.54554928333,25.75711202019874,0.1037959150768733,2.412382731823392,0.0,0.6666666666666666,0,0,0,1,1630,24953.28,24822.4,baseline_breakout,64.19999999999709,34.150000000001455,20,24815.15,24953.28,24538.890000000007,0.0,-33.75,-45.12999999999738,-42.32999999999811,0,0.4647795554911917,0.4905256723716257
2025-10-03_0300,300,BREAKOUT,BUY,2025-10-03 04:55:00,2025-10-03 15:40:00,24952.65,24907.15,24907.15,25043.65,45.5,-45.5,-1.0,SL_HIT,26.25,0.1831578947373935,4.152406065648038,19.25,24916.775,35.875,3.045097781475228,1,6.321636079178431,24945.248894247125,24936.818034997443,24921.717392536382,24885.30929826109,24598.69398428278,6.321636079178431,0.0253345279125801,0.8682113521398481,0.5,1.0,0,1,1,1,300,24926.4,24907.15,baseline_breakout,14.75,3.25,20,24952.65,24907.15,25043.65,0.0,-8.62000000000262,-7.120000000002619,0.3799999999973806,0,0.3241758241758242,0.7662337662337663
2025-10-03_1630,1630,BREAKOUT,SELL,2025-10-03 16:55:00,2025-10-03 20:45:00,24897.65,24779.890000000007,24956.53,24779.890000000007,58.87999999999738,117.75999999999476,2.0,TP_HIT,8.87999999999738,0.8095238095238095,0.3507092124670119,50.0,24931.53,-33.87999999999738,1.9747140341616856,0,25.320121868291796,24923.630342087607,24925.835577953578,24936.48360261136,24936.32654610549,24638.733219874564,25.320121868291796,0.1016968343128439,1.7721652919343087,0.0,0.3333333333333333,0,0,0,1,1630,24956.53,24906.53,baseline_breakout,35.37999999999738,55.37000000000262,20,24897.65,24956.53,24779.890000000007,0.0,33.0,32.62000000000262,-3.75,1,0.6008831521738953,0.7075999999999476
2025-10-06_0300,300,BREAKOUT,SELL,2025-10-06 03:20:00,2025-10-06 04:35:00,24853.85,24869.35,24869.35,24822.85,15.5,-15.5,-1.0,SL_HIT,0.8800000000010186,0.9446522064324592,0.0848060614674603,14.61999999999898,24862.04,-8.190000000002328,1.4089370666508514,0,10.376616774482208,24862.43549776682,24855.081305021897,24840.461125761456,24870.431035403428,24659.504214679324,10.376616774482208,0.0417505407592071,1.0896152511787482,0.5,1.0,0,1,0,1,300,24869.35,24854.73,baseline_breakout,17.25,7.5,16,24853.85,24869.35,24822.85,0.0,2.5,2.8699999999989814,-3.630000000001018,0,1.1129032258064515,1.1798905608755954
2025-10-06_1000,1000,BREAKOUT,SELL,2025-10-06 10:20:00,2025-10-06 10:40:00,24883.48,24849.74,24900.35,24849.74,16.86999999999898,33.73999999999796,2.0,TP_HIT,3.869999999998981,0.7565568258238582,0.453327986741718,13.0,24893.85,-10.36999999999898,1.522807190605655,1,8.536865389261528,24892.028211113397,24890.84124526739,24886.248692530808,24877.50801409964,24674.67809001397,8.536865389261528,0.034307361306624,1.2302314438426352,0.0,1.0,0,0,1,1,1000,24900.35,24887.35,baseline_breakout,13.86999999999898,42.25,5,24883.48,24900.35,24849.74,0.0,3.130000000001018,13.0,,1,0.8221695317130894,1.0669230769229985
2025-10-07_0300,300,BREAKOUT,BUY,2025-10-07 05:05:00,2025-10-07 11:30:00,24943.28,24922.78,24922.78,24984.28,20.5,-20.5,-1.0,SL_HIT,1.1299999999973809,0.2905263157889222,0.1802237904059727,19.37000000000262,24932.465,10.81499999999869,3.0893228497099607,0,6.269982433794889,24937.963692686622,24935.96979645458,24944.83327775512,24951.84543506014,24722.22871343012,6.269982433794889,0.0251369604710963,0.784654277652599,0.5,0.6666666666666666,0,1,0,1,300,24942.15,24922.78,baseline_breakout,9.75,14.87000000000262,20,24943.28,24922.78,24984.28,0.0,-4.129999999997381,-3.25,-0.8799999999973807,0,0.47560975609756095,0.5033557046979185
2025-10-07_1000,1000,BREAKOUT,BUY,2025-10-07 11:50:00,2025-10-07 15:40:00,24962.1,25017.999999999996,24934.15,25017.999999999996,27.94999999999709,55.89999999999418,2.0,TP_HIT,2.319999999999709,0.8130142109199558,0.2149250321131579,25.62999999999738,24946.965,15.1349999999984,2.374365764250157,1,10.794461571969109,24945.958658202377,24945.704330695065,24949.77635866006,24952.755246760025,24736.16592570209,10.794461571969109,0.0432434032872599,1.0751239521404574,0.0,0.6666666666666666,0,0,1,1,1000,24959.78,24934.15,baseline_breakout,12.36999999999898,22.5,20,24962.1,24934.15,25018.0,0.0,2.130000000001018,17.0,20.75,1,0.4425760286225498,0.4826375341396896
2025-10-07_1630,1630,BREAKOUT,SELL,2025-10-07 17:25:00,2025-10-07 18:05:00,25006.1,24908.34,25054.98,24908.34,48.88000000000102,97.76000000000204,2.0,TP_HIT,3.75,0.7169466764061464,0.177687063075972,45.13000000000102,25032.415,-26.31500000000233,2.1384045750983462,1,21.10451900708521,25026.22232914623,25025.894671120608,25010.78678729337,24977.299150319213,24751.662717292453,21.10451900708521,0.0843974830424784,1.2834166315336386,0.0,1.0,0,0,1,1,1630,25054.98,25009.85,baseline_breakout,21.88000000000102,159.61999999999898,9,25006.1,25054.98,24908.34,0.0,15.0,20.75,,1,0.44762684124387403,0.4848216264125975
2025-10-08_0300,300,BREAKOUT,BUY,2025-10-08 03:35:00,2025-10-08 05:20:00,24847.48,24885.98,24828.23,24885.98,19.25,38.5,2.0,TP_HIT,1.6300000000010186,0.6663376110562015,0.1923810436472851,17.61999999999898,24837.04,10.43999999999869,2.079603674271687,0,8.47276825771613,24842.235624831617,24846.29160089469,24852.141410435248,24894.10201263617,24759.53892526268,8.47276825771613,0.0340991048497317,0.9848405759547928,0.0,0.3333333333333333,0,0,0,1,300,24845.85,24828.23,baseline_breakout,8.380000000001019,37.61999999999898,20,24847.48,24828.23,24885.98,0.0,7.25,14.36999999999898,28.0,1,0.43532467532472824,0.475595913734478
2025-10-08_1000,1000,BREAKOUT,BUY,2025-10-08 10:20:00,2025-10-08 16:30:00,24865.35,24914.35,24840.85,24914.35,24.5,49.0,2.0,TP_HIT,3.25,0.4915254237288136,0.2791540654723989,21.25,24851.475,13.875,1.8252381203964547,0,11.642316562720238,24854.095763883197,24855.274086793084,24863.166266498523,24881.25267055608,24767.42238869169,11.642316562720238,0.0468214465620642,1.3098723223780069,0.0,0.3333333333333333,0,0,0,1,1000,24862.1,24840.85,baseline_breakout,13.25,46.63000000000102,20,24865.35,24840.85,24914.35,0.0,4.75,14.88000000000102,18.25,1,0.5408163265306123,0.6235294117647059
2025-10-08_1630,1630,BREAKOUT,BUY,2025-10-08 16:45:00,2025-10-08 22:55:00,24961.98,25136.24,24874.85,25136.24,87.13000000000102,174.26000000000204,2.0,TP_HIT,10.0,0.81942215088283,0.3955715199476796,77.13000000000102,24913.415,48.56499999999869,3.0510431333564934,1,25.27987859520992,24916.55268800291,24895.9214666828,24886.36240706993,24883.71520687545,24775.1514990569,25.27987859520992,0.1012735311670385,1.747867699491283,0.0,1.0,0,0,1,1,1630,24951.98,24874.85,baseline_breakout,33.13000000000102,64.36999999999898,20,24961.98,24874.85,25136.24,0.0,10.86999999999898,47.86999999999898,46.11999999999898,1,0.38023642832549787,0.42953455205497965
2025-10-09_0300,300,BREAKOUT,SELL,2025-10-09 03:15:00,2025-10-09 04:15:00,25163.73,25130.73,25180.23,25130.73,16.5,33.0,2.0,TP_HIT,2.75,0.4016544117645746,0.3622015143736241,13.75,25173.355,-9.625,1.811007571868121,1,7.592458592437784,25174.700860836736,25173.29743306408,25150.25718590847,25038.42830945634,24806.45489683741,7.592458592437784,0.0301722303984257,1.066104054501141,0.5,1.0,0,1,1,1,300,25180.23,25166.48,baseline_breakout,6.75,34.38000000000102,13,25163.73,25180.23,25130.73,0.0,-4.119999999998981,-2.25,-2.1199999999989814,1,0.4090909090909091,0.4909090909090909
2025-10-09_1000,1000,BREAKOUT,SELL,2025-10-09 10:30:00,2025-10-09 16:35:00,25130.73,25091.73,25150.23,25091.73,19.5,39.0,2.0,TP_HIT,3.619999999998981,0.3936944219886323,0.3408562881460272,15.88000000000102,25142.29,-11.56000000000131,1.495248026453255,1,10.620311626605892,25141.432512195694,25145.25178446436,25144.56180961649,25098.501084476386,24828.70687053116,10.620311626605892,0.0422602591592281,1.1385232450325902,0.0,0.6666666666666666,0,0,1,1,1000,25150.23,25134.35,baseline_breakout,16.5,36.5,20,25130.73,25150.23,25091.73,0.0,-8.119999999998981,-11.75,2.75,1,0.8461538461538461,1.0390428211586233
2025-10-09_1630,1630,BREAKOUT,SELL,2025-10-09 17:25:00,2025-10-10 01:40:00,25051.6,25133.48,25133.48,24887.84,81.88000000000102,-81.88000000000102,-1.0,SL_HIT,7.0,0.7584376185059072,0.269642312012415,74.88000000000102,25096.04,-44.44000000000233,2.8844023319271304,0,25.96031738400797,25073.2966059394,25090.01062083808,25105.945149548214,25106.900512632903,24847.14321924321,25.96031738400797,0.1036273826183077,1.382500247853539,0.0,0.3333333333333333,0,0,0,1,1630,25133.48,25058.6,baseline_breakout,26.15000000000145,56.36999999999898,20,25051.6,25133.48,24887.84,0.0,36.75,17.36999999999898,-7.25,0,0.3193698094772976,0.349225427350442
2025-10-10_0300,300,BREAKOUT,BUY,2025-10-10 04:20:00,2025-10-10 06:05:00,25160.6,25136.98,25136.98,25207.84,23.61999999999898,-23.61999999999898,-1.0,SL_HIT,0.25,0.6814310051108508,0.0414234730838013,23.36999999999898,25148.665,11.934999999997672,3.872266263873581,1,6.035225474557384,25151.449076169727,25144.57975776594,25125.62482155848,25096.079226192916,24870.57336453006,6.035225474557384,0.0239868106267632,0.8817573896804316,0.5,1.0,0,1,1,1,300,25160.35,25136.98,baseline_breakout,12.75,6.0,20,25160.6,25136.98,25207.84,0.0,1.8800000000010184,-4.25,-1.6199999999989814,0,0.5397967823878302,0.5455712451861598
2025-10-10_1000,1000,BREAKOUT,BUY,2025-10-10 11:05:00,2025-10-10 12:00:00,25141.6,25114.1,25114.1,25196.6,27.5,-27.5,-1.0,SL_HIT,7.5,0.7623705408515088,0.5405855080548272,20.0,25124.1,17.5,1.4415613548128725,1,13.873845836132432,25130.85207705207,25130.95066135526,25133.42461420015,25119.20836689266,24888.355676189,13.873845836132432,0.0551828278078262,1.0338821222037464,0.0,0.3333333333333333,0,0,1,1,1000,25134.1,25114.1,baseline_breakout,39.11999999999898,12.13000000000102,12,25141.6,25114.1,25196.6,0.0,-0.3699999999989813,-2.3699999999989814,8.130000000001019,0,1.4225454545454175,1.9559999999999491
2025-10-10_1630,1630,BREAKOUT,SELL,2025-10-10 17:55:00,2025-10-10 18:20:00,25005.9,24641.240000000005,25188.23,24641.240000000005,182.3299999999981,364.6599999999962,2.0,TP_HIT,99.94999999999708,0.6746654360867516,1.9646527759317736,82.38000000000102,25147.04,-141.13999999999942,1.6192906021137192,0,50.87412962964609,25122.390024165063,25133.77140273297,25132.06817870357,25123.573267211003,24900.644187114256,50.87412962964609,0.2034485046714819,1.9446171069366027,0.0,0.6666666666666666,0,0,0,1,1630,25188.23,25105.85,baseline_breakout,151.1999999999971,374.3000000000029,6,25005.9,25188.23,24641.240000000005,0.0,195.9200000000019,239.1700000000019,,1,0.8292656172873288,1.8353969410050404
2025-10-13_0300,300,BREAKOUT,BUY,2025-10-13 03:15:00,2025-10-13 10:10:00,24625.23,24710.99,24582.35,24710.99,42.88000000000102,85.76000000000204,2.0,TP_HIT,5.630000000001019,0.7432998324957807,0.1998511405532518,37.25,24600.975,24.25500000000102,1.322283301173585,0,28.17096757324166,24594.037065704862,24550.195234950326,24503.054537986874,24715.58098541049,24859.873753129377,28.17096757324166,0.1143987998213282,0.656292347793861,1.0,0.6666666666666666,1,1,0,0,300,24619.6,24582.35,baseline_breakout,23.25,55.11999999999898,20,24625.23,24582.35,24710.99,0.0,-12.13000000000102,-6.380000000001019,28.86999999999898,1,0.5422108208955095,0.6241610738255033
2025-10-13_1000,1000,BREAKOUT,BUY,2025-10-13 10:15:00,2025-10-13 13:15:00,24729.73,24659.23,24659.23,24870.73,70.5,-70.5,-1.0,SL_HIT,8.0,0.6666666666666666,0.3768784920574972,62.5,24690.48,39.25,2.944363219199197,1,21.22700066094381,24687.620260070267,24668.046739250065,24650.02160780444,24678.241869749665,24846.45185706537,21.22700066094381,0.085835958018724,1.3260720664727437,0.0,0.6666666666666666,0,0,1,0,1000,24721.73,24659.23,baseline_breakout,63.38000000000102,41.36999999999898,20,24729.73,24659.23,24870.73,0.0,28.25,17.11999999999898,1.1199999999989814,0,0.899007092198596,1.0140800000000163
2025-10-13_1630,1630,BREAKOUT,BUY,2025-10-13 16:55:00,2025-10-14 08:35:00,24711.6,24551.48,24551.48,25031.84,160.11999999999898,-160.11999999999898,-1.0,SL_HIT,44.61999999999898,0.8467594287806822,0.9160409818468244,115.5,24609.23,102.36999999999898,2.3711952802176293,1,48.70961112464738,24656.400047925603,24649.700233390337,24651.233569345663,24669.53615531921,24835.893647856366,48.70961112464738,0.1971123323647493,1.5067613656614378,0.0,0.3333333333333333,0,0,1,0,1630,24666.98,24551.48,baseline_breakout,144.11999999999898,25.13000000000102,20,24711.6,24551.48,25031.84,0.0,15.5,-28.25,-54.11999999999898,0,0.9000749437921552,1.247792207792199
2025-10-14_1000,1000,BREAKOUT,BUY,2025-10-14 10:15:00,2025-10-14 10:35:00,24532.48,24452.6,24452.6,24692.24,79.88000000000102,-79.88000000000102,-1.0,SL_HIT,9.13000000000102,0.6607253886010573,0.258722652966347,70.75,24487.975,44.50500000000102,2.004888028189158,0,35.28875378836112,24511.667392165837,24533.625054625478,24595.320491084225,24683.04227862399,24813.243715740115,35.28875378836112,0.1438450323341183,1.1105258432893497,0.5,0.0,0,1,0,0,1000,24523.35,24452.6,baseline_breakout,108.82999999999812,15.75,5,24532.48,24452.6,24692.24,0.0,-3.380000000001018,-56.88000000000102,,0,1.362418627941872,1.5382332155476766
2025-10-14_1630,1630,BREAKOUT,BUY,2025-10-14 17:20:00,2025-10-17 11:05:00,24516.23,24254.23,24254.23,25040.23,262.0,-262.0,-1.0,SL_HIT,52.88000000000102,0.846713246827323,0.9860947966457536,209.11999999999895,24358.79,157.4399999999987,3.8996245059484687,0,53.62567592879989,24434.635545885503,24424.62706707734,24436.59278237422,24545.542219660183,24789.115010437898,53.62567592879989,0.2187354088650657,1.335212848715221,0.0,0.3333333333333333,0,0,0,0,1630,24463.35,24254.23,baseline_breakout,63.88000000000102,145.25,20,24516.23,24254.23,25040.23,0.0,12.0,31.11999999999898,22.0,0,0.24381679389313365,0.3054705432287746
2025-10-17_1000,1000,BREAKOUT,SELL,2025-10-17 11:10:00,2025-10-17 14:00:00,24272.73,24422.85,24422.85,23972.49,150.11999999999898,-150.11999999999898,-1.0,SL_HIT,56.5,0.3397571277718753,1.3253191332218608,93.61999999999898,24376.04,-103.31000000000132,2.196042075260695,0,42.63124147513669,24304.332406341586,24348.30617386519,24424.022412084956,24579.121763644423,24747.89184455191,42.63124147513669,0.1756343084405285,1.1902556148008112,0.0,0.0,0,0,0,0,1000,24422.85,24329.23,baseline_breakout,123.61999999999898,27.88000000000102,20,24272.73,24422.85,23972.49,0.0,-22.61999999999898,-73.25,-53.25,0,0.8234745536903798,1.320444349497974
2025-10-17_1630,1630,BREAKOUT,BUY,2025-10-17 16:50:00,2025-10-20 16:30:00,24682.73,25032.73,24507.73,25032.73,175.0,350.0,2.0,TP_HIT,30.63000000000102,0.830379746835443,0.4831723317087599,144.36999999999898,24579.915,102.81499999999868,2.277361721475379,1,63.39353060982754,24600.43100102573,24581.792628306488,24529.49013852675,24531.97497353318,24736.193847298942,63.39353060982754,0.2568335455998082,1.5530300620612725,0.0,0.6666666666666666,0,0,1,0,1630,24652.1,24507.73,baseline_breakout,146.0,112.0,20,24682.73,24507.73,25032.73,0.0,1.6199999999989814,82.11999999999898,-40.88000000000102,1,0.8342857142857143,1.011290434300762
2025-10-20_1630,1630,BREAKOUT,BUY,2025-10-20 16:50:00,2025-10-22 17:30:00,25065.35,24951.35,24951.35,25293.35,114.0,-114.0,-1.0,SL_HIT,5.25,0.4634146341463415,0.1821835952781263,108.75,25005.725,59.625,3.773803045046902,1,28.817084172618348,25018.730517152635,24983.612640974698,24953.28373676068,24890.385851053208,24766.037788660786,28.817084172618348,0.114967810832956,1.761223109226037,0.0,1.0,0,0,1,1,1630,25060.1,24951.35,baseline_breakout,26.11999999999898,97.5,20,25065.35,24951.35,25293.35,0.0,9.13000000000102,8.25,57.25,0,0.22912280701753493,0.24018390804596765
