direction,breakout_time,entry_time,exit_time,entry_price,stop_price,target_price,exit_price,result,entry_type,pnl,rr_multiple,range_high,range_low,range_width,breakout_close,ema_value
LONG,2024-12-26 18:30:00,2024-12-26 18:40:00,2024-12-26 19:00:00,2632.2974999999997,2631.49,2633.9124999999995,2631.49,LOSS,REVERSAL,-0.8074999999998909,-1.0,2639.14,2632.81,6.329999999999927,2631.81,2630.6635271404584
SHORT,2024-12-27 17:45:00,2024-12-27 17:55:00,2024-12-27 18:10:00,2618.8275000000003,2619.55,2617.3825000000006,2617.3825000000006,WIN,REVERSAL,1.444999999999709,2.0,2618.46,2613.01,5.449999999999818,2619.39,2630.3592698828634
SHORT,2024-12-27 23:45:00,2024-12-30 01:30:00,2024-12-30 01:45:00,2623.875,2626.03,2619.5649999999996,2626.03,LOSS,REVERSAL,-2.1550000000002,-1.0,2618.95,2613.46,5.489999999999782,2620.18,2629.5703444838914
SHORT,2024-12-30 13:25:00,2024-12-30 13:50:00,2024-12-30 13:55:00,2617.9275,2618.57,2616.642499999999,2616.642499999999,WIN,REVERSAL,1.285000000000764,2.0,2615.5,2609.14,6.360000000000127,2616.07,2628.3794330376018
SHORT,2024-12-30 14:50:00,2024-12-30 15:30:00,2024-12-30 15:35:00,2620.585,2622.5,2616.755,2616.755,WIN,REVERSAL,3.8299999999999272,2.0,2620.64,2615.45,5.190000000000055,2621.41,2628.0967304700894
SHORT,2024-12-30 19:10:00,2024-12-30 19:35:00,2024-12-30 19:45:00,2602.7775,2603.81,2600.7125000000005,2603.81,LOSS,REVERSAL,-1.0324999999998,-1.0,2602.82,2596.09,6.730000000000018,2603.2,2627.1712442395724
SHORT,2024-12-31 15:25:00,2024-12-31 15:40:00,2024-12-31 15:55:00,2613.2275,2614.38,2610.9224999999997,2614.38,LOSS,REVERSAL,-1.1525000000001455,-1.0,2612.81,2605.33,7.480000000000018,2613.78,2624.076331556551
SHORT,2024-12-31 17:10:00,2024-12-31 17:45:00,2024-12-31 17:50:00,2623.5075,2624.92,2620.6825000000003,2625.63,FILTER_EXIT,REVERSAL,-2.1224999999999454,-1.5026548672566953,2617.73,2611.34,6.389999999999873,2618.14,2623.9915622378403
LONG,2025-01-02 15:10:00,2025-01-02 15:30:00,2025-01-02 15:50:00,2639.625,2636.85,2645.175,2645.175,WIN,REVERSAL,5.550000000000182,2.0,2646.45,2640.39,6.059999999999945,2638.51,2625.639456047956
LONG,2025-01-03 04:00:00,2025-01-03 04:10:00,2025-01-03 04:15:00,2658.4750000000004,2656.55,2662.3250000000007,2662.3250000000007,WIN,REVERSAL,3.850000000000364,2.0,2662.34,2656.79,5.550000000000182,2656.62,2629.223521663537
LONG,2025-01-03 09:20:00,2025-01-03 09:30:00,2025-01-03 09:40:00,2652.885,2652.02,2654.6150000000007,2654.6150000000007,WIN,REVERSAL,1.730000000000473,2.0,2660.28,2654.99,5.290000000000418,2652.67,2630.6977399943644
LONG,2025-01-03 15:20:00,2025-01-03 15:45:00,2025-01-03 16:40:00,2646.3275,2643.48,2652.0224999999996,2652.0224999999996,WIN,REVERSAL,5.694999999999709,2.0,2657.68,2652.11,5.569999999999709,2650.23,2632.0829651530225
LONG,2025-01-03 17:15:00,2025-01-03 17:35:00,2025-01-03 18:20:00,2644.385,2642.05,2649.0550000000003,2642.05,LOSS,REVERSAL,-2.3350000000000364,-1.0,2652.67,2643.35,9.320000000000164,2641.74,2632.3479855207756
LONG,2025-01-03 18:45:00,2025-01-03 19:00:00,2025-01-03 19:05:00,2640.0474999999997,2639.04,2642.062499999999,2642.062499999999,WIN,REVERSAL,2.014999999999418,2.0,2647.27,2640.7,6.570000000000164,2640.6,2632.5174222075752
LONG,2025-01-06 06:10:00,2025-01-06 07:00:00,2025-01-06 07:10:00,2635.49,2634.83,2636.8099999999995,2634.83,LOSS,REVERSAL,-0.6599999999998545,-1.0,2645.21,2639.21,6.0,2638.13,2633.3341105249983
LONG,2025-01-07 19:45:00,2025-01-07 19:55:00,2025-01-07 20:00:00,2651.91,2650.51,2654.709999999999,2650.51,LOSS,REVERSAL,-1.3999999999996362,-1.0,2655.96,2650.85,5.110000000000127,2650.77,2635.455450302904
LONG,2025-01-08 13:30:00,2025-01-08 13:40:00,2025-01-08 13:45:00,2648.915,2648.33,2650.085,2650.085,WIN,REVERSAL,1.1700000000000728,2.0,2655.13,2648.72,6.410000000000309,2648.44,2637.765610755728
LONG,2025-01-09 06:25:00,2025-01-09 06:45:00,2025-01-09 06:50:00,2656.1724999999997,2655.86,2656.7974999999988,2656.7974999999988,WIN,REVERSAL,0.6249999999990905,2.0,2662.19,2656.85,5.3400000000001455,2656.8,2641.0420282488076
LONG,2025-01-09 17:55:00,2025-01-09 18:15:00,2025-01-09 18:25:00,2669.6,2667.92,2672.9599999999996,2667.92,LOSS,REVERSAL,-1.6799999999998363,-1.0,2675.37,2668.67,6.699999999999818,2668.32,2644.039142513456
LONG,2025-01-09 19:05:00,2025-01-09 19:15:00,2025-01-09 19:20:00,2665.5375,2664.93,2666.7525,2666.7525,WIN,REVERSAL,1.2150000000001455,2.0,2670.96,2665.22,5.7400000000002365,2665.07,2644.257061493422
LONG,2025-01-10 14:25:00,2025-01-10 14:45:00,2025-01-10 15:05:00,2677.4325,2674.87,2682.5575,2674.87,LOSS,REVERSAL,-2.5625,-1.0,2683.08,2677.12,5.960000000000036,2676.93,2649.259957239192
LONG,2025-01-10 15:30:00,2025-01-10 15:40:00,2025-01-10 15:55:00,2671.2175,2665.51,2682.6325,2682.6325,WIN,REVERSAL,11.414999999999964,2.0,2680.95,2674.8,6.149999999999636,2665.97,2649.590504928354
LONG,2025-01-10 20:15:00,2025-01-10 20:40:00,2025-01-10 20:50:00,2687.88,2686.22,2691.2000000000007,2686.22,LOSS,REVERSAL,-1.6600000000003092,-1.0,2698.01,2692.31,5.700000000000273,2690.76,2651.6632941764005
