EntryTime,Type,EntryPrice,SL,TP,Risk,WindowType,WindowHigh,WindowLow,EMA_9_5M,EMA_21_5M,EMA_50_5M,EMA_200_1H,ATR,ATR_Pct,ATR_Ratio,Is_Consolidating,Is_Tight_Range,Consolidation_Score,Trend_Score,EMA_9_Above_21,EMA_21_Above_50,Price_Above_EMA200_1H,ExitTime,ExitPrice,P&L,R_Multiple,Status
2024-12-18 16:45:00,SELL,2644.33,2647.6,2637.79,3.269999999999982,1630,2647.6,2645.62,2646.119477878818,2646.636986984583,2646.938338026879,2660.5225221961923,1.079021545835563,0.0408051017019647,1.0254649361618249,0,0,0.0,0.0,0,0,0,2024-12-18 18:35:00,2637.79,6.539999999999964,2.0,TP_HIT
2024-12-19 16:50:00,SELL,2604.95,2614.16,2586.53,9.210000000000036,1630,2614.16,2608.07,2610.720385550657,2614.018755796767,2616.006879246142,2651.1658469951976,2.3194278392192493,0.0890392460208161,1.206667705835172,0,0,0.0,0.0,0,0,0,2024-12-20 18:10:00,2614.16,-9.210000000000036,-1.0,SL_HIT
2024-12-27 13:15:00,SELL,2627.22,2633.9,2613.859999999999,6.680000000000291,1000,2633.9,2631.21,2627.249558863785,2629.171622320629,2631.266554646145,2630.8692406911,1.4591653456910332,0.0555402800561442,0.9161192946510596,0,0,0.0,0.0,0,0,0,2024-12-27 18:30:00,2613.859999999999,13.360000000000582,2.0,TP_HIT
2024-12-27 18:35:00,SELL,2614.82,2629.9,2584.6600000000003,15.079999999999927,1630,2629.9,2627.55,2616.305177562689,2619.204931431005,2622.886741625083,2630.49039880453,2.56379886717598,0.0980487707442952,1.0447166142841062,0,0,0.0,0.0,0,0,0,2025-01-02 05:05:00,2629.9,-15.079999999999927,-1.0,SL_HIT
2025-01-06 10:25:00,SELL,2631.47,2635.36,2623.689999999999,3.890000000000328,1000,2635.36,2633.31,2633.1463206371805,2634.4250630785878,2636.894908284787,2633.3187683182077,1.6597608602585914,0.0630735239337173,1.0853635563709076,0,0,0.0,0.0,0,0,0,2025-01-06 13:20:00,2635.36,-3.890000000000328,-1.0,SL_HIT
2025-02-26 03:15:00,SELL,2914.04,2917.13,2907.86,3.090000000000145,300,2917.13,2914.19,2915.036738794789,2914.5091588103637,2912.9873792262256,2921.555208172387,1.4354817927490366,0.0492608815510094,0.9620799384135336,0,1,0.5,0.6666666666666666,1,1,0,2025-02-26 03:45:00,2917.13,-3.090000000000145,-1.0,SL_HIT
2025-02-26 10:40:00,SELL,2908.73,2916.23,2893.73,7.5,1000,2916.23,2908.79,2911.042249424177,2913.2114778613613,2915.4755442235896,2921.218134044543,2.122373647580967,0.0729656464361067,1.0862527119119436,0,0,0.0,0.0,0,0,0,2025-02-26 11:50:00,2916.23,-7.5,-1.0,SL_HIT
2025-02-26 17:15:00,SELL,2910.24,2913.98,2902.7599999999998,3.740000000000237,1630,2913.98,2911.02,2912.412739315489,2912.97397996719,2913.4450947004643,2920.676304669469,2.076955652257009,0.0713671605179301,1.4511798390591542,0,0,0.0,0.0,0,0,0,2025-02-26 18:00:00,2902.7599999999998,7.480000000000473,2.0,TP_HIT
2025-02-28 03:20:00,SELL,2875.44,2877.77,2870.78,2.3299999999999272,300,2877.77,2875.67,2876.67368080854,2876.67166927415,2877.856477756472,2913.424430839251,1.646976489333886,0.0572773728310758,0.9280122577453954,0,1,0.5,0.3333333333333333,1,0,0,2025-02-28 04:20:00,2877.77,-2.3299999999999272,-1.0,SL_HIT
2025-02-28 16:50:00,SELL,2855.06,2862.99,2839.2000000000003,7.929999999999836,1630,2862.99,2856.25,2858.997717611989,2860.5378357499626,2861.2323217514727,2907.45245783542,2.3341976175268173,0.081756517114415,1.2783951365550714,0,0,0.0,0.0,0,0,0,2025-02-28 18:40:00,2839.2000000000003,15.859999999999673,2.0,TP_HIT
