WindowID,WindowType,EntryType,Type,EntryTime,ExitTime,EntryPrice,ExitPrice,SL,TP,Risk,P&L,R_Multiple,Status,BreakoutDistance,BreakoutBodyPct,BreakoutAtrMultiple,RangeWidth,RangeMid,EntryOffset,RangeAtrRatio,PriceAboveEMA200_5M,ATR_Value,EMA_9_5M,EMA_21_5M,EMA_50_5M,EMA_200_5M,EMA_200_1H,ATR,ATR_Pct,ATR_Ratio,Consolidation_Score,Trend_Score,Is_Consolidating,Is_Tight_Range,Price_Above_EMA200_5M,Price_Above_EMA200_1H,ActiveWindowType,RangeHigh,RangeLow,Mode,Market,RSI_14,RSI_21,StochK_14,StochD_14,ATR14,BodyPct,UpperWickPct,LowerWickPct,CandleLabel,RSI_Diff
2025-05-15_1630,1630,BREAKOUT,BUY,2025-05-15 17:05:00,2025-05-15 18:35:00,3198.54,3216.92,3189.35,3216.92,9.190000000000056,18.38000000000011,2.0,TP_HIT,1.7399999999997815,0.8651564185544766,0.3333660594615907,7.450000000000273,3193.075,5.4650000000001455,1.4273431856260077,1,5.2194875591414505,3193.312526567488,3190.2794071200806,3182.501622316745,3173.8792860519147,3261.869215573266,5.2194875591414505,0.1631834386670621,1.1060452707623682,0.0,0.6666666666666666,0,0,1,0,1630,3196.8,3189.35,baseline_breakout,XAUUSD5,65.48167701014103,65.09855389351654,91.3733609385782,63.457153458688765,5.2194875591414505,0.8651564185544766,0.13484358144552347,0.0,bullish_full,0.38312311662448906
2025-05-16_0300,300,BREAKOUT,SELL,2025-05-16 03:30:00,2025-05-16 03:50:00,3232.82,3242.24,3242.24,3213.980000000001,9.419999999999618,-9.419999999999618,-1.0,SL_HIT,0.6900000000000546,0.6307692307692039,0.1959957702713298,8.729999999999563,3237.875,-5.054999999999836,2.479772571693461,1,3.5204841361874406,3237.26534551855,3239.599928443936,3237.6115284939888,3212.7589243747416,3259.333309332336,3.5204841361874406,0.108898241664783,0.9780264911484274,0.0,0.3333333333333333,0,0,1,0,300,3242.24,3233.51,baseline_breakout,XAUUSD5,35.4433972675066,41.55601115448408,5.10752688172186,12.281511998337749,3.5204841361874406,0.6307692307692039,0.07692307692300965,0.29230769230778647,bearish_full,-6.112613886977485
2025-05-16_1000,1000,BREAKOUT,SELL,2025-05-16 10:15:00,2025-05-16 13:45:00,3208.08,3188.1799999999994,3218.03,3188.1799999999994,9.950000000000273,19.900000000000546,2.0,TP_HIT,1.7699999999999818,0.8486486486486653,0.3841596456296156,8.180000000000291,3213.94,-5.860000000000127,1.7753818651132205,0,4.607459477163598,3214.4135412572045,3216.6049112935507,3218.394622634845,3216.180595924913,3256.386667201787,4.607459477163598,0.1436204669822323,1.175540166925049,0.0,0.0,0,0,0,0,1000,3218.03,3209.85,baseline_breakout,XAUUSD5,34.89325276589494,38.707403310110045,3.3806343906508523,18.32363522407439,4.607459477163598,0.8486486486486653,0.041891891891884005,0.10945945945945074,bearish_full,-3.814150544215103
2025-05-16_1630,1630,BREAKOUT,SELL,2025-05-16 17:40:00,2025-05-16 19:00:00,3169.67,3186.68,3186.68,3135.6500000000005,17.009999999999764,-17.009999999999764,-1.0,SL_HIT,0.599999999999909,0.393538913362681,0.1011423473241193,16.409999999999854,3178.475,-8.804999999999836,2.76624319931506,0,5.93223329173049,3175.837600363476,3177.539346208569,3181.28399648932,3198.7621023123515,3251.463352724656,5.93223329173049,0.1871561800354765,0.9790070010386096,0.5,0.0,0,1,0,0,1630,3186.68,3170.27,baseline_breakout,XAUUSD5,39.58597020227283,41.86923161026308,15.31895777178747,16.46857441199805,5.93223329173049,0.39353891336268104,0.10572687224673427,0.5007342143905847,normal,-2.2832614079902456
2025-05-19_0300,300,BREAKOUT,BUY,2025-05-19 03:30:00,2025-05-19 04:10:00,3248.6,3233.5,3233.5,3278.8,15.099999999999907,-15.099999999999907,-1.0,SL_HIT,0.6799999999998363,0.3286713286713331,0.1540097744844156,14.420000000000073,3240.71,7.889999999999873,3.2659131589203216,1,4.415304173233798,3244.036835790096,3238.836996620681,3225.631396560408,3205.541037543853,3247.640474530207,4.415304173233798,0.1359140606179215,0.9303421275068088,0.0,1.0,0,0,1,1,300,3247.92,3233.5,baseline_breakout,XAUUSD5,70.08688137713911,69.7781517491503,95.02595155709301,91.58016147635568,4.415304173233798,0.32867132867133314,0.24825174825174992,0.42307692307691697,normal,0.30872962798881076
2025-05-19_1000,1000,BREAKOUT,BUY,2025-05-19 10:35:00,2025-05-19 12:00:00,3231.7,3246.999999999999,3224.05,3246.999999999999,7.649999999999636,15.299999999999272,2.0,TP_HIT,0.8699999999998909,0.5039682539682504,0.2625100994490481,6.779999999999745,3227.44,4.259999999999764,2.045768361223796,1,3.314158205058901,3229.1652125003243,3226.723575236319,3224.189275947595,3215.8974455239454,3245.925306559044,3.314158205058901,0.1025515426883343,0.95827037683366,0.5,0.6666666666666666,0,1,1,0,1000,3230.83,3224.05,baseline_breakout,XAUUSD5,64.87571331673922,61.0706633393615,85.27653213751691,83.19438407083369,3.314158205058901,0.5039682539682504,0.3908730158730692,0.1051587301586804,normal,3.8050499773777204
2025-05-19_1630,1630,BREAKOUT,SELL,2025-05-19 17:00:00,2025-05-19 17:25:00,3222.91,3233.05,3233.05,3202.629999999999,10.140000000000327,-10.140000000000327,-1.0,SL_HIT,1.6900000000000546,0.7039274924471653,0.3084227441385541,8.450000000000273,3228.825,-5.914999999999964,1.5421137206927704,0,5.47949213252849,3229.38440605223,3232.81831074855,3235.5635162658327,3227.629798540672,3245.3742161462515,5.47949213252849,0.1700169142957293,1.2908795179381811,0.0,0.0,0,0,0,0,1630,3233.05,3224.6,baseline_breakout,XAUUSD5,33.247421725357356,36.660025523339236,7.828655834562752,21.654374806470837,5.47949213252849,0.7039274924471653,0.13595166163141303,0.16012084592142165,bearish_full,-3.4126037979818804
2025-05-20_0300,300,BREAKOUT,SELL,2025-05-20 03:15:00,2025-05-20 04:00:00,3219.06,3224.13,3224.13,3208.92,5.070000000000164,-5.070000000000164,-1.0,SL_HIT,1.389999999999873,0.6926605504588678,0.6227684974065204,3.680000000000291,3222.29,-3.230000000000018,1.6487683960117887,0,2.2319690314915395,3221.82036297668,3223.41752377674,3226.247526438412,3228.3777886671987,3243.9331344596226,2.2319690314915395,0.0693360493899318,1.0990638922277407,0.0,0.0,0,0,0,0,300,3224.13,3220.45,baseline_breakout,XAUUSD5,32.66100553251259,35.044689160533764,8.781362007164661,24.91590600806644,2.2319690314915395,0.6926605504588678,0.08256880733938064,0.2247706422017516,bearish_full,-2.383683628021174
2025-05-20_1000,1000,BREAKOUT,BUY,2025-05-20 10:20:00,2025-05-20 11:45:00,3214.89,3228.73,3207.97,3228.73,6.920000000000073,13.840000000000146,2.0,TP_HIT,1.9400000000000543,0.694871794871788,0.6502261163385386,4.980000000000018,3210.46,4.429999999999836,1.6691371440030118,0,2.9835774836672333,3212.218209121869,3212.615137227084,3213.862712757014,3220.5991556586614,3241.9583487055083,2.9835774836672333,0.0928049632698858,0.954183865870508,0.0,0.0,0,0,0,0,1000,3212.95,3207.97,baseline_breakout,XAUUSD5,54.90015413687162,52.377224012110354,61.6755793226374,40.43374925727951,2.9835774836672333,0.694871794871788,0.13589743589748404,0.16923076923072797,bullish_full,2.5229301247612668
2025-05-20_1630,1630,BREAKOUT,BUY,2025-05-20 16:45:00,2025-05-20 17:00:00,3247.83,3270.15,3236.67,3270.15,11.159999999999854,22.31999999999971,2.0,TP_HIT,2.4099999999998545,0.939939939939925,0.5545019731808002,8.75,3241.045,6.784999999999855,2.0132333051171347,1,4.346242423945448,3241.564997261583,3240.611034082593,3237.6490535232506,3228.8205984029105,3241.974001670012,4.346242423945448,0.1338198866303177,1.196406875351673,0.0,1.0,0,0,1,1,1630,3245.42,3236.67,baseline_breakout,XAUUSD5,65.08759199700145,62.33280779755624,93.32084893882543,63.359000354701855,4.346242423945448,0.939939939939925,0.06006006006007503,0.0,marubozu,2.7547841994452114
2025-05-21_0300,300,BREAKOUT,BUY,2025-05-21 03:30:00,2025-05-21 04:20:00,3299.68,3288.97,3288.97,3321.1,10.710000000000036,-10.710000000000036,-1.0,SL_HIT,3.4099999999998545,0.9421686746987394,1.2116511627045132,7.300000000000182,3292.62,7.059999999999945,2.5938573277840304,1,2.814341375605526,3294.87830846311,3293.785282229654,3291.916406639825,3270.084584006811,3246.4461053073937,2.814341375605526,0.0852913426636984,0.9659545976051124,0.0,1.0,0,0,1,1,300,3296.27,3288.97,baseline_breakout,XAUUSD5,66.04724713280258,62.06584235219046,97.88172992056278,87.64196074818891,2.814341375605526,0.9421686746987394,0.05783132530126053,0.0,marubozu,3.9814047806121238
2025-05-21_1000,1000,BREAKOUT,SELL,2025-05-21 10:15:00,2025-05-21 22:05:00,3309.97,3319.6,3319.6,3290.71,9.63000000000011,-9.63000000000011,-1.0,SL_HIT,1.3400000000001455,0.4805970149254241,0.381407595357662,8.289999999999964,3315.455,-5.485000000000127,2.3596037056079555,1,3.5133018228008046,3314.563449266414,3313.6057724985862,3309.2584590465967,3290.046905085664,3250.580869257176,3.5133018228008046,0.1061430110484628,0.938427804615879,0.0,1.0,0,0,1,1,1000,3319.6,3311.31,baseline_breakout,XAUUSD5,44.57363077290863,49.282404691980815,2.014652014650169,14.952430536185739,3.5133018228008046,0.48059701492542417,0.453731343283589,0.06567164179098683,normal,-4.708773919072186
2025-05-22_0300,300,BREAKOUT,BUY,2025-05-22 04:00:00,2025-05-22 04:25:00,3326.47,3339.0699999999997,3320.17,3339.0699999999997,6.299999999999727,12.599999999999454,2.0,TP_HIT,0.2300000000000182,0.452261306532648,0.0773176792950045,6.069999999999709,3323.205,3.2649999999998727,2.0405144057418183,1,2.974740086577822,3323.879156212809,3322.64138024852,3320.501765048974,3311.911573828925,3260.515729390331,2.974740086577822,0.0894263314137155,1.2092451069318928,0.0,1.0,0,0,1,1,300,3326.24,3320.17,baseline_breakout,XAUUSD5,62.819531637870824,60.72430045709034,100.0,86.68163112607726,2.974740086577822,0.452261306532648,0.0,0.547738693467352,normal,2.0952311807804875
2025-05-22_1000,1000,BREAKOUT,BUY,2025-05-22 10:20:00,2025-05-22 11:15:00,3330.22,3323.99,3323.99,3342.68,6.230000000000018,-6.230000000000018,-1.0,SL_HIT,2.6099999999996726,0.856850715746282,0.8470383135971122,3.6200000000003456,3325.8,4.419999999999618,1.1748194234567908,1,3.0813246084652324,3327.91938957007,3329.9469938535185,3332.276700330784,3324.301462288123,3264.7654064351736,3.0813246084652324,0.0925261576852349,1.029613534450113,0.0,0.3333333333333333,0,0,1,1,1000,3327.61,3323.99,baseline_breakout,XAUUSD5,48.630193513858664,47.086485999625346,67.22614840989283,36.07014581131,3.0813246084652324,0.856850715746282,0.12269938650313367,0.020449897750584273,bullish_full,1.5437075142333185
2025-05-22_1630,1630,BREAKOUT,SELL,2025-05-22 16:45:00,2025-05-22 17:00:00,3302.66,3281.459999999999,3313.26,3281.459999999999,10.600000000000364,21.200000000000728,2.0,TP_HIT,3.0100000000002183,0.5783308931186021,0.6093345810965378,7.5900000000001455,3309.465,-6.805000000000291,1.5364948407051415,0,4.9398148297828826,3308.604540452133,3308.048680411095,3308.0826292934867,3315.569970478753,3266.932592072752,4.9398148297828826,0.1495707953523185,1.085252697526785,0.5,0.6666666666666666,0,1,0,1,1630,3313.26,3305.67,baseline_breakout,XAUUSD5,43.0216370607283,45.15014689168306,11.637347767251892,35.67884528642306,4.9398148297828826,0.5783308931186021,0.39385065885796544,0.027818448023432495,normal,-2.128509830954755
2025-05-23_0300,300,BREAKOUT,BUY,2025-05-23 03:15:00,2025-05-23 03:50:00,3302.81,3293.5,3293.5,3321.43,9.309999999999944,-9.309999999999944,-1.0,SL_HIT,1.8299999999999272,0.9886363636364596,0.6777522069767045,7.480000000000018,3297.24,5.570000000000164,2.77026585146774,1,2.700101867853936,3299.8060782291577,3298.798706696416,3297.3721647115835,3302.3107139760814,3269.774823833693,2.700101867853936,0.0817516559491444,1.3324426809570438,0.0,1.0,0,0,1,1,300,3300.98,3293.5,baseline_breakout,XAUUSD5,61.240437614624454,58.99177710329072,100.0,78.85220125786125,2.700101867853936,0.9886363636364596,0.0,0.01136363636354045,marubozu,2.248660511333732
2025-05-23_1000,1000,BREAKOUT,BUY,2025-05-23 10:45:00,2025-05-23 11:00:00,3333.64,3326.75,3326.75,3347.42,6.889999999999873,-6.889999999999873,-1.0,SL_HIT,0.8099999999999454,0.652054794520437,0.3108258306160646,6.079999999999927,3329.79,3.849999999999909,2.33311240758738,1,2.605961024521369,3330.656859426247,3328.166813501711,3321.2590746965443,3309.319265733816,3272.8167177394166,2.605961024521369,0.0781716389448581,0.875729252060669,0.5,1.0,0,1,1,1,1000,3332.83,3326.75,baseline_breakout,XAUUSD5,69.9307271727133,68.72585676314868,92.15017064846352,76.41277046560812,2.605961024521369,0.652054794520437,0.1890410958904212,0.15890410958914178,bullish_full,1.20487040956462
2025-05-23_1630,1630,BREAKOUT,BUY,2025-05-23 17:15:00,2025-05-26 03:10:00,3352.67,3337.22,3337.22,3383.5700000000006,15.450000000000273,-15.450000000000273,-1.0,SL_HIT,0.2699999999999818,0.9450056116722536,0.0386615892332831,15.180000000000293,3344.81,7.860000000000127,2.1736404613381066,1,6.98367566761956,3346.878895180935,3347.171266673925,3342.977209999892,3325.367136265344,3277.449499270536,6.98367566761956,0.2083019106449355,1.0359329098132786,0.0,0.6666666666666666,0,0,1,1,1630,3352.4,3337.22,baseline_breakout,XAUUSD5,56.35619569088489,56.148352955039186,74.61787864752209,49.10249994759503,6.98367566761956,0.9450056116722537,0.023569023569026834,0.03142536475871946,marubozu,0.207842735845702
2025-05-26_0300,300,BREAKOUT,SELL,2025-05-26 03:40:00,2025-05-26 04:45:00,3333.81,3346.17,3346.17,3309.09,12.360000000000127,-12.360000000000127,-1.0,SL_HIT,1.6900000000000546,0.9079903147699518,0.4448817394811744,10.670000000000073,3340.835,-7.025000000000091,2.8088095622863967,0,3.798762345181777,3337.8764280334503,3341.837141694074,3347.788283110377,3344.769763914728,3284.4631943533686,3.798762345181777,0.113946575995086,1.168832913455667,0.0,0.3333333333333333,0,0,0,1,300,3346.17,3335.5,baseline_breakout,XAUUSD5,29.285942236005482,31.965385847315943,12.923976608187415,25.01793905162881,3.798762345181777,0.9079903147699518,0.053268765133232164,0.03874092009681604,marubozu,-2.679443611310461
2025-05-26_1000,1000,BREAKOUT,SELL,2025-05-26 10:15:00,2025-05-26 11:00:00,3332.82,3338.68,3338.68,3321.100000000001,5.859999999999673,-5.859999999999673,-1.0,SL_HIT,1.3299999999999272,0.7876106194688378,0.4834363949140552,4.529999999999745,3336.415,-3.5949999999998,1.6465916307974942,0,2.751137510522709,3337.408550692674,3340.873395287996,3344.0165093834084,3345.049325439082,3288.528683537871,2.751137510522709,0.0825468375286606,1.0117747369548733,0.0,0.3333333333333333,0,0,0,1,1000,3338.68,3334.15,baseline_breakout,XAUUSD5,23.968569439756237,30.20097517679237,1.8105849582187743,6.914418676514443,2.751137510522709,0.7876106194688378,0.09734513274346611,0.11504424778769609,bearish_full,-6.232405737036132
2025-05-27_0300,300,BREAKOUT,SELL,2025-05-27 03:35:00,2025-05-27 04:40:00,3343.84,3332.4400000000005,3349.54,3332.4400000000005,5.699999999999818,11.399999999999636,2.0,TP_HIT,0.4499999999998181,0.9247311827956848,0.2130148504141134,5.25,3346.915,-3.074999999999818,2.485173254832328,1,2.112528770294613,3345.675488128634,3345.940672284732,3344.4780823351894,3341.184015967607,3295.0793118184147,2.112528770294613,0.0631767300557028,1.392069123159148,0.0,0.6666666666666666,0,0,1,1,300,3349.54,3344.29,baseline_breakout,XAUUSD5,43.599894196097104,47.050304673642586,2.3064250411914933,19.82427237781707,2.112528770294613,0.9247311827956849,0.0752688172043151,0.0,marubozu,-3.450410477545482
2025-05-27_1000,1000,BREAKOUT,SELL,2025-05-27 10:50:00,2025-05-28 03:15:00,3293.91,3312.4,3312.4,3256.9299999999994,18.49000000000024,-18.49000000000024,-1.0,SL_HIT,9.240000000000236,0.9662835249042108,1.6416478013691906,9.25,3307.775,-13.865000000000236,1.6434244764788557,0,5.628491076035773,3306.39719937611,3312.78790291464,3322.350601410947,3334.5265125856085,3297.1267378803645,5.628491076035773,0.1708756789358474,1.2634378160706177,0.0,0.0,0,0,0,0,1000,3312.4,3303.15,baseline_breakout,XAUUSD5,17.86714718571993,19.69006515939644,1.502970989164049,14.644350022061033,5.628491076035773,0.9662835249042109,0.0007662835249209303,0.032950191570868224,marubozu,-1.8229179736765104
2025-05-28_0300,300,BREAKOUT,BUY,2025-05-28 03:20:00,2025-05-28 03:55:00,3311.86,3309.33,3309.33,3316.9200000000005,2.5300000000002,-2.5300000000002,-1.0,SL_HIT,0.1200000000003456,0.3566878980891,0.0736030426448022,2.4099999999998545,3310.535,1.3250000000002728,1.4781944397787654,1,1.6303673827649818,3310.6168451173826,3308.845484415525,3306.230795537758,3307.111447181798,3297.4935880708445,1.6303673827649818,0.0492281492202261,0.8183179166509107,0.0,1.0,0,0,1,1,300,3311.74,3309.33,baseline_breakout,XAUUSD5,66.55767596601908,63.92860608642654,88.71252204585777,89.40622872662759,1.6303673827649818,0.3566878980891,0.063694267515859,0.579617834395041,normal,2.629069879592535
2025-05-28_1000,1000,BREAKOUT,BUY,2025-05-28 10:40:00,2025-05-28 15:10:00,3317.47,3307.27,3307.27,3337.8699999999994,10.199999999999818,-10.199999999999818,-1.0,SL_HIT,4.149999999999636,0.825675675675672,1.2083395584018686,6.050000000000182,3310.295,7.174999999999727,1.761555259839076,1,3.4344650650090136,3311.754239496493,3308.911842191839,3305.911123420446,3305.5062979458944,3297.991050599136,3.4344650650090136,0.1035266352072215,1.1604931207517917,0.0,1.0,0,0,1,1,1000,3313.32,3307.27,baseline_breakout,XAUUSD5,70.09890903451297,66.1802860077126,98.67595818815292,84.537160791228,3.4344650650090136,0.825675675675672,0.025675675675684313,0.14864864864864366,bullish_full,3.9186230268003754
2025-05-28_1630,1630,BREAKOUT,SELL,2025-05-28 18:25:00,2025-05-29 02:10:00,3295.09,3266.290000000001,3309.49,3266.290000000001,14.399999999999636,28.799999999999272,2.0,TP_HIT,2.6099999999996726,0.8662280701753227,0.758350703341638,11.789999999999964,3303.595,-8.504999999999654,3.4256531771643703,0,3.441679408351342,3299.340900287514,3302.196016529766,3306.1971725093217,3308.774536890834,3298.9600859395387,3.441679408351342,0.1044487224431302,0.8987356361130611,0.0,0.0,0,0,0,0,1630,3309.49,3297.7,baseline_breakout,XAUUSD5,31.660991600697898,35.08733273886847,2.714600146737657,20.122942369298695,3.441679408351342,0.8662280701753227,0.05263157894741566,0.08114035087726165,marubozu,-3.426341138170571
2025-05-29_0300,300,BREAKOUT,BUY,2025-05-29 03:40:00,2025-05-29 04:00:00,3266.9,3256.51,3256.51,3287.68,10.389999999999873,-10.389999999999873,-1.0,SL_HIT,2.2400000000002365,0.6467661691542091,0.4295039925735375,8.149999999999636,3260.585,6.315000000000055,1.5627042586936628,0,5.21531822458371,3262.665394505243,3266.0725874226664,3276.012963973017,3293.975514359374,3297.9559113947807,5.21531822458371,0.1596411957691912,0.920727172433678,0.0,0.0,0,0,0,0,300,3264.66,3256.51,baseline_breakout,XAUUSD5,47.60315556963877,43.116021544034155,94.68571428571522,76.22931464670606,5.21531822458371,0.6467661691542091,0.23134328358204986,0.12189054726374096,bullish_full,4.487134025604618
2025-05-29_1000,1000,BREAKOUT,BUY,2025-05-29 10:15:00,2025-05-29 13:15:00,3278.68,3292.479999999999,3271.78,3292.479999999999,6.899999999999636,13.799999999999272,2.0,TP_HIT,0.4400000000000545,0.1153846153846004,0.1532337226480691,6.459999999999582,3275.01,3.669999999999618,2.249749655241681,0,2.871430598932845,3274.837517604424,3273.171076463148,3271.9431365704518,3280.7689942230027,3296.245603746576,2.871430598932845,0.0875788609724903,0.9896766195267036,0.0,0.6666666666666666,0,0,0,0,1000,3278.24,3271.78,baseline_breakout,XAUUSD5,65.20751794738175,60.3697144750987,71.89409368635219,84.61845092208583,2.8714305989328452,0.11538461538460043,0.8846153846153996,0.0,normal,4.837803472283049
2025-05-29_1630,1630,BREAKOUT,SELL,2025-05-29 17:25:00,2025-05-29 19:00:00,3310.94,3322.02,3322.02,3288.78,11.079999999999927,-11.079999999999927,-1.0,SL_HIT,1.349999999999909,0.8172484599589543,0.2934606120102925,9.730000000000018,3317.155,-6.214999999999691,2.11509018878544,1,4.600276646163883,3314.6953540548348,3313.4707593845915,3306.768546580549,3291.860371407109,3296.5113167400955,4.600276646163883,0.1389417097912944,1.0654948766850822,0.5,1.0,0,1,1,1,1630,3322.02,3312.29,baseline_breakout,XAUUSD5,47.94500140075015,52.26126999675543,8.049792531122325,34.190871369295714,4.600276646163883,0.8172484599589543,0.0,0.1827515400410457,bearish_full,-4.31626859600528
2025-05-30_0300,300,BREAKOUT,SELL,2025-05-30 03:20:00,2025-05-30 04:15:00,3313.44,3318.83,3318.83,3302.6600000000003,5.389999999999873,-5.389999999999873,-1.0,SL_HIT,0.0900000000001455,0.3375527426159341,0.0459909789177824,5.299999999999727,3316.1800000000003,-2.7400000000002365,2.708357647376004,1,1.9569055088180989,3314.851993124084,3315.275806959245,3316.200663749709,3308.8927118357306,3298.390638454221,1.9569055088180989,0.0590596331552132,1.189105118101664,0.0,0.3333333333333333,0,0,1,1,300,3318.83,3313.53,baseline_breakout,XAUUSD5,40.98764472037509,42.613603257304796,19.791666666666174,21.851459510358968,1.9569055088180989,0.33755274261593415,0.10126582278491457,0.5611814345991513,normal,-1.6259585369297085
2025-05-30_1630,1630,BREAKOUT,SELL,2025-05-30 16:45:00,2025-06-02 01:00:00,3286.9,3299.34,3299.34,3262.02,12.440000000000056,-12.440000000000056,-1.0,SL_HIT,1.2799999999997451,0.3892128279883673,0.2182941698663669,11.16000000000031,3293.76,-6.860000000000127,1.9032522935228184,0,5.863647209558196,3294.4528020958687,3296.802859190895,3297.029268232603,3299.9102430089424,3298.193426733707,5.863647209558196,0.1783944509890229,1.108732699792955,0.0,0.0,0,0,0,0,1630,3299.34,3288.18,baseline_breakout,XAUUSD5,35.14977405108206,39.04514811608065,11.781727986771212,16.881708796352417,5.863647209558196,0.38921282798836737,0.19533527696789427,0.41545189504373836,normal,-3.8953740649985846
2025-06-02_0300,300,BREAKOUT,SELL,2025-06-02 03:35:00,2025-06-02 07:30:00,3306.64,3314.78,3314.78,3290.359999999999,8.140000000000327,-8.140000000000327,-1.0,SL_HIT,3.3600000000001278,0.8158415841584549,1.2044004641407202,4.7800000000002,3312.3900000000003,-5.750000000000455,1.7134030412478172,1,2.789769765156409,3310.9807934246605,3310.25629451752,3305.5258650132782,3298.764272250539,3298.1761342810414,2.789769765156409,0.0843687176455982,1.1163404968783912,0.5,1.0,0,1,1,1,300,3314.78,3310.0,baseline_breakout,XAUUSD5,42.36152382223095,49.527345872059,2.4734982332159072,30.901468031559165,2.789769765156409,0.8158415841584549,0.14257425742569782,0.04158415841584729,bearish_full,-7.165822049828051
2025-06-02_1000,1000,BREAKOUT,BUY,2025-06-02 10:15:00,2025-06-02 22:50:00,3356.21,3382.13,3343.25,3382.13,12.960000000000036,25.920000000000076,2.0,TP_HIT,3.5799999999999272,0.7316715542522165,0.9029126650499272,9.38000000000011,3347.94,8.269999999999982,2.365732066527538,1,3.964946044700756,3346.2473404150533,3337.698351630581,3326.554231857132,3310.038215913879,3299.810535111378,3.964946044700756,0.118137602971827,1.29118753434846,0.0,1.0,0,0,1,1,1000,3352.63,3343.25,baseline_breakout,XAUUSD5,87.33452396183478,84.59130947888181,94.37442360897651,96.17176117137033,3.9649460447007563,0.7316715542522165,0.2683284457477835,0.0,bullish_full,2.7432144829529648
2025-06-03_0300,300,BREAKOUT,SELL,2025-06-03 03:15:00,2025-06-03 08:30:00,3378.45,3358.15,3388.6,3358.15,10.150000000000093,20.300000000000185,2.0,TP_HIT,2.0,0.5450160771704882,0.6113516712581221,8.150000000000091,3384.525,-6.074999999999818,2.4912580603768752,1,3.2714394906030595,3383.6574509006346,3385.0948201893416,3383.5120832003067,3365.38155336238,3310.3082100685506,3.2714394906030595,0.0968325560716618,1.4749355290564738,0.0,0.6666666666666666,0,0,1,1,300,3388.6,3380.45,baseline_breakout,XAUUSD5,31.60285667616853,38.39183783320736,16.373559733170733,15.977399855541028,3.2714394906030595,0.5450160771704882,0.02090032154335347,0.43408360128615836,normal,-6.788981157038833
2025-06-03_1000,1000,BREAKOUT,BUY,2025-06-03 11:00:00,2025-06-03 15:05:00,3361.99,3352.55,3352.55,3380.869999999999,9.4399999999996,-9.4399999999996,-1.0,SL_HIT,0.7699999999999818,0.9087301587301508,0.2863304236402239,8.669999999999618,3356.885,5.104999999999563,3.224006198650248,0,2.6892007849207524,3358.80205173362,3358.805676665626,3361.247166575487,3364.4939019509825,3314.4090691004903,2.6892007849207524,0.0799883635858748,0.8005867691520767,0.0,0.3333333333333333,0,0,0,1,1000,3361.22,3352.55,baseline_breakout,XAUUSD5,56.91699095174964,52.5695787298057,97.62150982419827,84.00930015338211,2.6892007849207524,0.9087301587301508,0.09126984126984915,0.0,marubozu,4.347412221943941
2025-06-03_1630,1630,BREAKOUT,SELL,2025-06-03 16:45:00,2025-06-04 02:05:00,3344.09,3359.21,3359.21,3313.8500000000004,15.11999999999989,-15.11999999999989,-1.0,SL_HIT,5.079999999999927,0.7797443461160058,1.077336764384871,10.039999999999964,3354.19,-10.099999999999907,2.1292246288236654,0,4.715331517439178,3354.052227490404,3356.169295933254,3357.348585414449,3361.1750294641733,3316.404497778525,4.715331517439178,0.141004922637823,1.4316256428215857,0.0,0.3333333333333333,0,0,0,1,1630,3359.21,3349.17,baseline_breakout,XAUUSD5,25.953922418095544,31.365964835611578,10.526315789474697,14.554557132230066,4.715331517439178,0.7797443461160058,0.0,0.22025565388399415,bearish_full,-5.412042417516034
2025-06-04_0300,300,BREAKOUT,SELL,2025-06-04 03:50:00,2025-06-04 04:15:00,3351.64,3360.08,3360.08,3334.76,8.440000000000055,-8.440000000000055,-1.0,SL_HIT,0.2200000000002546,0.4231625835189289,0.0756479352424696,8.2199999999998,3355.9700000000003,-4.330000000000382,2.826481944056207,0,2.908208919319507,3354.419688162471,3355.7665042875096,3355.6964841826025,3355.833071130084,3319.851866750532,2.908208919319507,0.0867697282321343,1.446120295349178,0.0,0.6666666666666666,0,0,0,1,300,3360.08,3351.86,baseline_breakout,XAUUSD5,38.03696248857783,41.47350523644753,10.405827263267293,21.613917594510784,2.908208919319507,0.42316258351892894,0.3541202672605928,0.22271714922047825,normal,-3.4365427478697015
2025-06-04_1000,1000,BREAKOUT,BUY,2025-06-04 10:30:00,2025-06-04 10:55:00,3363.62,3355.72,3355.72,3379.42,7.900000000000091,-7.900000000000091,-1.0,SL_HIT,0.75,0.6937499999999769,0.2775327688719777,7.150000000000091,3359.295,4.324999999999818,2.6458123965795544,1,2.702383588966265,3359.8807664204696,3357.7090296939045,3357.381489705057,3357.596620691972,3322.477990463637,2.702383588966265,0.0803415245766842,0.9214336628496014,0.0,1.0,0,0,1,1,1000,3362.87,3355.72,baseline_breakout,XAUUSD5,68.09070264332875,62.14041159079525,92.39130434782601,83.52674522691846,2.702383588966265,0.6937499999999769,0.3062500000000231,0.0,bullish_full,5.950291052533501
