WindowID,WindowType,EntryType,Type,EntryTime,ExitTime,EntryPrice,ExitPrice,SL,TP,Risk,P&L,R_Multiple,Status,BreakoutDistance,BreakoutBodyPct,BreakoutAtrMultiple,RangeWidth,RangeMid,EntryOffset,RangeAtrRatio,PriceAboveEMA200_5M,ATR_Value,EntryOffsetRatio,ATR_Ratio_Entry,Trend_Score_Entry,Consolidation_Score_Entry,MaxRetestDepth,MaxMaeRatio,EMA_9_5M,EMA_21_5M,EMA_50_5M,EMA_200_5M,EMA_200_1H,ATR,ATR_Pct,ATR_Ratio,Consolidation_Score,Trend_Score,Is_Consolidating,Is_Tight_Range,Price_Above_EMA200_5M,Price_Above_EMA200_1H,ActiveWindowType,RangeHigh,RangeLow,Market,Hour
2025-02-17_1630,1630,PULLBACK,BUY,2025-02-17 17:05:00,2025-02-17 17:55:00,158.688,158.579,158.579,158.90599999999995,0.10899999999998045,-0.10899999999998045,-1.0,SL_HIT,0.023000000000024556,0.6666666666675279,0.4787126696863318,0.10899999999998045,158.6335,0.05449999999999022,2.2686817824236996,0,0.04804552178469584,,0.8410174562540988,,,,,158.68038501972381,158.66734574365984,158.7312338800386,159.0699989388382,159.13679204670714,0.0456608585849493,0.02876854457903282,0.8226913464192857,0.5,0.3333333333333333,0,1,0,0,1630,158.688,158.579,EURJPY,17
2025-02-18_0300,0300,PULLBACK,SELL,2025-02-18 04:00:00,2025-02-18 04:20:00,158.768,158.915,158.915,158.47400000000002,0.14699999999999136,-0.14699999999999136,-1.0,SL_HIT,0.0049999999999954525,0.38000000000002276,0.07046546409696597,0.14699999999999136,158.8415,-0.07349999999999568,2.0716846444525623,0,0.07095674546491403,,0.8139993148595527,,,,,158.80575457196187,158.8174759421731,158.80397140959363,158.84362811580007,159.0981340433295,0.06784751103809579,0.042718945642693934,0.7927791219561942,0.5,0.3333333333333333,0,1,0,0,0300,158.915,158.768,EURJPY,4
2025-02-18_1000,1000,PULLBACK,SELL,2025-02-18 10:55:00,2025-02-19 11:00:00,158.91,158.35799999999998,159.186,158.35799999999998,0.27600000000001046,0.5520000000000209,2.0,TP_HIT,0.008000000000009777,0.6376811594202958,0.08759326181007893,0.27600000000001046,159.048,-0.13800000000000523,3.0219675324441444,0,0.09133122610909845,,1.1272295234655416,,,,,158.92375999102288,158.94480315917076,158.954370658616,158.91766607527083,159.09286842151758,0.0827557640775391,0.05208630560890415,0.9910853676311383,0.0,0.0,0,0,0,0,1000,159.186,158.91,EURJPY,10
2025-02-19_1000,1000,PULLBACK,SELL,2025-02-19 11:10:00,2025-02-19 12:45:00,158.409,158.10499999999996,158.561,158.10499999999996,0.15200000000001523,0.30400000000003047,2.0,TP_HIT,0.06799999999998363,0.5,0.7968143039297236,0.15200000000001523,158.485,-0.07600000000002183,1.7811143264317544,0,0.08533983346511435,,1.0705221994099448,,,,,158.438356871056,158.49763508373707,158.56634889899578,158.68578175468267,159.00146372858063,0.081175252691577,0.051243120907239974,1.0069631517328848,0.0,0.0,0,0,0,0,1000,158.561,158.409,EURJPY,11
2025-02-19_1630,1630,PULLBACK,SELL,2025-02-19 17:05:00,2025-02-20 01:45:00,157.914,157.486,158.128,157.486,0.21399999999999864,0.42799999999999727,2.0,TP_HIT,0.018000000000000682,0.22857142857139764,0.19886104139472735,0.21399999999999864,158.021,-0.10699999999999932,2.3642368254705426,0,0.09051546684939536,,1.3174125855235899,,,,,157.9613098288899,158.08270481356692,158.20074433406515,158.45227981355401,158.95122296363684,0.0929649506557676,0.05888963889940492,1.2948820304176756,0.0,0.0,0,0,0,0,1630,158.128,157.914,EURJPY,17
2025-02-20_0300,0300,PULLBACK,SELL,2025-02-20 04:45:00,2025-02-20 08:45:00,157.146,156.48199999999994,157.478,156.48199999999994,0.33200000000002206,0.6640000000000441,2.0,TP_HIT,0.031999999999982265,0.682203389830461,0.2800077070742082,0.33200000000002206,157.312,-0.16600000000002524,2.9050799608967126,0,0.11428256862766126,,1.0771056966588832,,,,,157.08201617602293,157.12380388053782,157.32289939242574,157.81631057863254,158.8184941526294,0.11363446265811061,0.07228241554752629,1.063946183720928,0.0,0.0,0,0,0,0,0300,157.478,157.146,EURJPY,4
2025-02-20_1000,1000,PULLBACK,BUY,2025-02-20 10:25:00,2025-02-20 14:05:00,156.894,156.644,156.644,157.394,0.25,-0.25,-1.0,SL_HIT,0.01300000000000523,0.6202531645572079,0.13346957704918377,0.25,156.769,0.125,2.5667226355601938,0,0.09740047348179359,,1.0354688938508254,,,,,156.80619008263545,156.7178900400077,156.74708908578572,157.29112267150862,158.69705060733818,0.0968474667485466,0.06171655318120772,1.0109696863428794,0.0,0.3333333333333333,0,0,0,0,1000,156.894,156.644,EURJPY,10
2025-02-20_1630,1630,PULLBACK,SELL,2025-02-20 17:15:00,2025-02-20 20:10:00,156.669,156.868,156.868,156.27100000000004,0.19899999999998386,-0.19899999999998386,-1.0,SL_HIT,0.06700000000000728,0.7253521126759929,0.6192874861371497,0.19899999999998386,156.76850000000002,-0.09950000000000614,1.8393762647950658,0,0.10818884847476025,,1.094669790824624,,,,,156.63134495336084,156.67856599470085,156.70241015602954,156.9730685530681,158.562620397366,0.11707526863109151,0.07475736629339143,1.1056474750486005,0.0,0.0,0,0,0,0,1630,156.868,156.669,EURJPY,17
2025-02-21_0300,0300,BREAKOUT,BUY,2025-02-21 03:35:00,2025-02-21 04:25:00,157.44,157.7904,157.2648,157.7904,0.17520000000000094,0.3504000000000076,2.0000000000000324,TP_HIT,0.07099999999999795,0.9464285714285668,0.6518887897014307,0.22100000000000364,157.2585,0.18149999999999977,2.0291186270989114,1,0.10891428280660635,0.8212669683257773,0.964453672320882,0.6666666666666666,0.0,1.2614155251141692,0.0,157.28001055947695,157.20565289910994,157.13170124277383,157.02601727306296,158.42357588851377,0.10891428280660635,0.07377170629346541,0.964453672320882,0.0,0.6666666666666666,0,0,1,0,0300,157.369,157.148,EURJPY,3
2025-02-24_0300,0300,BREAKOUT,BUY,2025-02-24 03:40:00,2025-02-24 04:00:00,156.689,157.00579999999997,156.5306,157.00579999999997,0.15839999999998894,0.3167999999999722,1.9999999999999643,TP_HIT,0.007999999999981355,0.7636363636364952,0.0815356044042156,0.2560000000000002,156.553,0.13599999999999568,2.6091393409409824,1,0.09811664558615493,0.5312499999999827,1.0107675025030876,0.6666666666666666,0.0,1.6161616161617305,0.0,156.58283555409218,156.50095215539267,156.38125198644514,156.58351291141423,158.09996452916914,0.09811664558615493,0.06470600411749425,1.0107675025030876,0.0,0.6666666666666666,0,0,1,0,0300,156.681,156.425,EURJPY,3
2025-02-24_1000,1000,PULLBACK,SELL,2025-02-24 10:35:00,2025-02-24 13:05:00,156.556,156.869,156.869,155.93000000000004,0.3129999999999882,-0.3129999999999882,-1.0,SL_HIT,0.1740000000000066,0.776422764227623,1.2505134908002025,0.3129999999999882,156.7125,-0.1564999999999941,2.249486911611688,0,0.13914284114493172,,1.559403159915256,,,,,156.5467409423114,156.70424252215798,156.8286479417793,156.78100605292016,158.0194809124304,0.14010363824080108,0.08957345871211995,1.3635662217829172,0.0,0.0,0,0,0,0,1000,156.869,156.556,EURJPY,10
2025-02-24_1630,1630,PULLBACK,SELL,2025-02-24 17:05:00,2025-02-24 18:25:00,156.323,156.679,156.679,155.61100000000002,0.35599999999999454,-0.35599999999999454,-1.0,SL_HIT,0.09600000000000364,0.5742574257425074,0.833114132905841,0.35599999999999454,156.501,-0.17799999999999727,3.0894649095256628,0,0.11523031023992196,,1.3810375986419894,,,,,156.3479399696674,156.49713465852057,156.6189602425831,156.71544336434272,157.92341758677603,0.12609427932370076,0.08066523325765475,1.3949826031079464,0.0,0.0,0,0,0,0,1630,156.679,156.323,EURJPY,17
2025-02-25_0300,0300,PULLBACK,SELL,2025-02-25 03:45:00,2025-02-25 05:50:00,157.034,156.71999999999997,157.191,156.71999999999997,0.1570000000000107,0.3140000000000214,2.0,TP_HIT,0.031999999999982265,0.9649122807015794,0.43677472586860083,0.1570000000000107,157.1125,-0.07850000000001955,2.1429259987941562,1,0.07326431248132506,,1.0995106795161964,,,,,157.07899009476532,157.03565055993687,156.92374667757434,156.77336225238275,157.8161887274566,0.07252297248597017,0.04616621734279505,1.0742678545586017,0.0,0.6666666666666666,0,0,1,0,0300,157.191,157.034,EURJPY,3
2025-02-26_0300,0300,BREAKOUT,BUY,2025-02-26 03:45:00,2025-02-26 12:10:00,156.816,156.718,156.618,157.21200000000002,0.1980000000000075,-0.09800000000001319,-0.4949494949495428,FILTER_EXIT,0.01300000000000523,0.9791666666665679,0.11355937616005926,0.3170000000000073,156.6445,0.17150000000000887,2.769101710978856,1,0.11447755737652202,0.541009463722413,0.9790037278685543,0.6666666666666666,0.0,1.601010101010077,1.0303030303030303,156.7127939989834,156.6693713114756,156.65918279028708,156.68169445884894,157.58376355423204,0.11447755737652202,0.07238018530355074,0.9790037278685543,0.0,0.6666666666666666,0,0,1,0,0300,156.803,156.486,EURJPY,3
2025-02-26_1000,1000,PULLBACK,SELL,2025-02-26 12:35:00,2025-02-26 13:15:00,156.771,157.008,157.008,156.29699999999994,0.2370000000000232,-0.2370000000000232,-1.0,SL_HIT,0.117999999999995,0.6132075471698214,1.4827993955127954,0.2370000000000232,156.8895,-0.1185000000000116,2.978164887598151,0,0.07957920697640097,,0.8962609942458196,,,,,156.73584361546173,156.7610330268446,156.8029636995696,156.7932581326904,157.5237659764564,0.06878574682586107,0.04387125889780029,0.8465125697042213,0.0,0.0,0,0,0,0,1000,157.008,156.771,EURJPY,12
2025-02-26_1630,1630,PULLBACK,BUY,2025-02-26 18:30:00,2025-02-26 19:30:00,156.845,156.622,156.622,157.29099999999997,0.22299999999998477,-0.22299999999998477,-1.0,SL_HIT,0.2009999999999934,0.013698630137055636,1.838672244581499,0.22299999999998477,156.7335,0.1115000000000066,2.0399199529435807,1,0.10931801499279341,,0.958041353608332,,,,,156.91770676391369,156.93816128451036,156.91048546186278,156.84422335105612,157.485908200912,0.10159302393668378,0.06478651119600781,0.8852821114749199,0.0,0.3333333333333333,0,0,0,0,1630,156.845,156.622,EURJPY,18
2025-02-27_0300,0300,PULLBACK,BUY,2025-02-27 03:30:00,2025-02-27 03:45:00,156.259,156.45699999999997,156.16,156.45699999999997,0.09899999999998954,0.19799999999997908,2.0,TP_HIT,0.03700000000000614,0.9473684210526788,0.4243460636650579,0.09899999999998954,156.2095,0.04949999999999477,1.1354124406170087,0,0.08719298508495354,,0.9900655295705558,,,,,156.26344544203303,156.2224956773113,156.22348433491837,156.45831083168287,157.38152681101218,0.0821733298464103,0.05256435456403502,0.9025382548310131,0.0,0.3333333333333333,0,0,0,0,0300,156.259,156.16,EURJPY,3
2025-02-27_1630,1630,PULLBACK,SELL,2025-02-27 17:20:00,2025-02-28 02:55:00,156.188,155.41199999999998,156.576,155.41199999999998,0.38800000000000523,0.7760000000000105,2.0,TP_HIT,0.03799999999998249,0.23033707865167105,0.2241978407464128,0.38800000000000523,156.382,-0.19400000000001683,2.289177952885511,0,0.16949315779969437,,1.1616003426199446,,,,,156.11408030300862,156.23939282009528,156.45562115969878,156.53059896418551,157.26061126193008,0.20655886822468741,0.1321621504777515,1.184634358005333,0.0,0.0,0,0,0,0,1630,156.576,156.188,EURJPY,17
2025-02-28_0300,0300,PULLBACK,SELL,2025-02-28 04:55:00,2025-02-28 05:25:00,155.254,155.406,155.406,154.94999999999996,0.15200000000001523,-0.15200000000001523,-1.0,SL_HIT,0.009999999999990905,0.3488372093024024,0.07432037552553197,0.15200000000001523,155.32999999999998,-0.0759999999999934,1.1296697079892266,0,0.1345526032299919,,1.023012487180245,,,,,155.18116562907488,155.22326732603898,155.3891319253674,155.8729323871507,157.10133108403846,0.11423559310324975,0.07358691636975873,0.871836656936829,0.0,0.0,0,0,0,0,0300,155.406,155.254,EURJPY,4
2025-02-28_1000,1000,BREAKOUT,BUY,2025-02-28 10:30:00,2025-02-28 11:45:00,156.541,156.505,156.4024,156.8182,0.13859999999999673,-0.036000000000001364,-0.2597402597402757,FILTER_EXIT,0.06299999999998818,0.7215189873417289,0.5022936987033414,0.16800000000000637,156.394,0.14699999999999136,1.3394498632092127,1,0.12542462738955534,0.8749999999999154,1.1246105561734332,0.6666666666666666,0.0,1.2121212121212868,1.154401154401157,156.35952647504877,156.16479872159348,155.8968800312961,155.81421162863185,157.03061545690846,0.12542462738955534,0.08453744913821917,1.1246105561734332,0.0,0.6666666666666666,0,0,1,0,1000,156.478,156.31,EURJPY,10
2025-02-28_1630,1630,PULLBACK,BUY,2025-02-28 16:55:00,2025-02-28 18:15:00,156.76,156.452,156.452,157.37599999999998,0.3079999999999927,-0.3079999999999927,-1.0,SL_HIT,0.028999999999996362,0.6934865900382612,0.16511248508328788,0.3079999999999927,156.606,0.15399999999999636,1.7536084622640635,1,0.17563783856422402,,1.390707072885513,,,,,156.77601800563764,156.77864679094466,156.66906260778887,156.24539515850637,157.00359574000805,0.17142575429935314,0.10928443746691559,1.2924929039543507,0.0,0.3333333333333333,0,0,1,0,1630,156.76,156.452,EURJPY,16
2025-03-03_0300,0300,PULLBACK,SELL,2025-03-03 05:15:00,2025-03-03 12:00:00,156.566,157.018,157.018,155.662,0.4519999999999982,-0.4519999999999982,-1.0,SL_HIT,0.027999999999991587,0.717948717948475,0.26869915453953247,0.4519999999999982,156.792,-0.2259999999999991,4.337572066139453,1,0.10420576145084996,,0.9410379634220538,,,,,156.6092781447258,156.67055364272227,156.70344792743043,156.51940443879369,156.94270427178458,0.10055454971197206,0.0642508767959541,0.9324727432675486,0.5,0.0,0,1,0,0,0300,157.018,156.566,EURJPY,5
2025-03-04_0300,0300,PULLBACK,SELL,2025-03-04 03:35:00,2025-03-04 04:35:00,156.058,156.521,156.521,155.132,0.46299999999999386,-0.46299999999999386,-1.0,SL_HIT,0.00899999999998613,0.5401459854013402,0.05907339776390583,0.46299999999999386,156.28949999999998,-0.23149999999998272,3.038998129414465,0,0.15235284139158117,,0.921608531904824,,,,,156.1483236851988,156.29557129948554,156.5228589887833,156.94967468695566,156.96928678258024,0.16048724531189634,0.10282568559870854,0.9591276754370315,0.0,0.0,0,0,0,0,0300,156.521,156.058,EURJPY,3
2025-03-04_1000,1000,BREAKOUT,BUY,2025-03-04 10:30:00,2025-03-04 11:20:00,156.861,156.6,156.5304,157.52219999999997,0.3305999999999926,-0.2609999999999957,-0.7894736842105309,FILTER_EXIT,0.07899999999997931,0.614349775784719,0.42769131073933053,0.4720000000000084,156.546,0.3149999999999977,2.5553202363167147,1,0.18471266078194482,0.6673728813559154,1.2770395609765128,0.6666666666666666,0.0,1.4277071990321202,1.064730792498523,156.63864186477647,156.60903724614596,156.54563444894623,156.67955868762067,156.94193160617354,0.18471266078194482,0.13099492794475795,1.2770395609765128,0.0,1.0,0,0,1,1,1000,156.782,156.31,EURJPY,10
2025-03-04_1630,1630,PULLBACK,SELL,2025-03-04 17:35:00,2025-03-04 18:20:00,156.191,156.516,156.516,155.54100000000003,0.32499999999998863,-0.32499999999998863,-1.0,SL_HIT,0.021000000000015007,0.504672897196284,0.10636931318107407,0.32499999999998863,156.3535,-0.16249999999999432,1.6461917516106266,0,0.19742536049157705,,1.3226091882969275,,,,,156.04795178412036,156.15300179953115,156.27739488724512,156.50587111444307,156.9018978041396,0.21365377654361742,0.13688647339754192,1.1623833365434078,0.0,0.0,0,0,0,0,1630,156.516,156.191,EURJPY,17
2025-03-05_0300,0300,BREAKOUT,BUY,2025-03-05 03:25:00,2025-03-05 03:30:00,159.345,159.387,159.1764,159.6822,0.16860000000000355,0.04200000000000159,0.2491103202847017,FILTER_EXIT,0.08299999999999841,0.5195312500000377,0.4868330968245801,0.1980000000000075,159.163,0.18199999999998795,1.1613608815815948,1,0.1704896411960785,0.9191919191918235,1.1450140842210865,1.0,0.0,1.41162514827992,1.9039145907472788,159.16313592506418,159.09622519299342,158.90862467109582,157.8234060291807,157.04286723310454,0.1704896411960785,0.10876526256005971,1.1450140842210865,0.0,1.0,0,0,1,1,0300,159.262,159.064,EURJPY,3
2025-03-05_1000,1000,PULLBACK,BUY,2025-03-05 10:25:00,2025-03-06 01:45:00,159.735,160.74300000000005,159.231,160.74300000000005,0.5040000000000191,1.0080000000000382,2.0,TP_HIT,0.1349999999999909,0.9782608695653159,0.6538384336878281,0.5040000000000191,159.483,0.25200000000000955,2.440996819101482,1,0.20647302612444157,,1.3234061051792392,,,,,159.63743104685844,159.47334736357806,159.3028217731819,158.6160355801792,157.1915951423576,0.2032352951779119,0.1271690987566323,1.2189674899026326,0.0,1.0,0,0,1,1,1000,159.735,159.231,EURJPY,10
2025-03-06_0300,0300,BREAKOUT,BUY,2025-03-06 03:55:00,2025-03-06 04:00:00,161.26,161.133,161.04999999999998,161.67999999999998,0.20999999999999658,-0.12699999999998113,-0.6047619047618248,FILTER_EXIT,0.0519999999999925,0.8981481481479289,0.5011390489512852,0.2980000000000018,161.059,0.2009999999999934,2.871912242067413,1,0.10376361632327581,0.6744966442952758,0.997475738890506,1.0,0.0,1.4190476190476509,0.7571428571428305,161.1227255325851,161.04555878096667,160.88426884621285,160.27977479182076,157.68417515844598,0.10376361632327581,0.0681394463870462,0.997475738890506,0.0,1.0,0,0,1,1,0300,161.208,160.91,EURJPY,3
2025-03-06_1000,1000,PULLBACK,SELL,2025-03-06 10:30:00,2025-03-06 10:50:00,160.046,160.287,160.287,159.56399999999996,0.24100000000001387,-0.24100000000001387,-1.0,SL_HIT,0.11599999999998545,0.8203592814371207,0.7339502819881323,0.24100000000001387,160.16649999999998,-0.12049999999999272,1.5248449824066572,0,0.15804885269035313,,1.1595648254420954,,,,,160.12819510098888,160.32103605480756,160.594165847992,160.5640826315822,157.89177708187597,0.15870336046520056,0.09916171105951486,1.1060452719595284,0.0,0.3333333333333333,0,0,0,1,1000,160.287,160.046,EURJPY,10
2025-03-06_1630,1630,BREAKOUT,BUY,2025-03-06 16:55:00,2025-03-06 17:40:00,159.967,160.57420000000002,159.66340000000002,160.57420000000002,0.30360000000000015,0.607200000000006,2.0000000000000187,TP_HIT,0.09300000000001774,0.9036144578314339,0.3586193102167253,0.4129999999999825,159.66750000000002,0.29949999999999477,1.5925782270911077,0,0.2593279205846858,0.7251815980629721,1.0530757083531126,1.0,0.0,1.3603425559946716,0.3952569169960622,159.80685103753115,159.72886157235487,159.7073843293184,160.07668279152307,157.9937770692627,0.2593279205846858,0.15187761322156593,1.0530757083531126,0.0,1.0,0,0,0,1,1630,159.874,159.461,EURJPY,16
2025-03-07_0300,0300,PULLBACK,SELL,2025-03-07 04:40:00,2025-03-07 09:00:00,159.507,159.773,159.773,158.97500000000002,0.26599999999999113,-0.26599999999999113,-1.0,SL_HIT,0.0010000000000047748,0.1153846153846364,0.009980016639789748,0.26599999999999113,159.64,-0.13299999999998136,2.654684426171309,0,0.10020023373686901,,0.8113394141169058,,,,,159.50449795911402,159.54412660208428,159.57006675000156,159.74071802150993,158.18127915850212,0.0999496040058938,0.06267611714171555,0.8355729603642739,0.5,0.3333333333333333,0,1,0,1,0300,159.773,159.507,EURJPY,4
2025-03-07_1000,1000,BREAKOUT,BUY,2025-03-07 10:30:00,2025-03-07 10:40:00,160.082,159.98,159.8984,160.44919999999996,0.1835999999999899,-0.10200000000000387,-0.5555555555556071,FILTER_EXIT,0.030000000000001137,0.23275862068966469,0.18475297187190687,0.27599999999998204,159.914,0.16800000000000637,1.699727341221368,1,0.16237898473860962,0.6086956521739757,1.2072439487416509,1.0,0.0,1.5032679738561938,1.0784313725491197,159.9766141345422,159.8821104742402,159.7495244771896,159.70107411454566,158.26808303234617,0.16237898473860962,0.10393254815517189,1.2072439487416509,0.0,1.0,0,0,1,1,1000,160.052,159.776,EURJPY,10
2025-03-07_1630,1630,PULLBACK,SELL,2025-03-07 17:45:00,2025-03-07 17:50:00,159.687,160.355,160.355,158.35100000000006,0.667999999999978,-0.667999999999978,-1.0,SL_HIT,0.027000000000015234,0.6431535269709979,0.13125198764919385,0.667999999999978,160.02100000000002,-0.3340000000000032,3.2472713981336714,0,0.20571117042570036,,0.9518840187086919,,,,,160.06799405367843,160.0786297121066,160.10162380911734,159.9538169611334,158.3960153580583,0.32627194578641805,0.20317709984520224,1.4718030657899472,0.0,0.3333333333333333,0,0,1,1,1630,160.355,159.687,EURJPY,17
2025-03-10_0300,0300,PULLBACK,SELL,2025-03-10 03:45:00,2025-03-10 09:00:00,159.975,160.179,160.179,159.56699999999998,0.20400000000000773,-0.20400000000000773,-1.0,SL_HIT,0.12699999999998113,0.9418604651161657,1.0153835236601243,0.20400000000000773,160.077,-0.10200000000000387,1.6310097545409763,0,0.12507589205523822,,1.0403033223293765,,,,,159.93430536656436,159.99309980794516,160.0866388994179,160.09513593535175,158.57312029420584,0.10917885786188367,0.06826025062482959,0.9172247802339507,0.0,0.3333333333333333,0,0,0,1,0300,160.179,159.975,EURJPY,3
2025-03-10_1000,1000,PULLBACK,SELL,2025-03-10 11:15:00,2025-03-10 11:35:00,159.33,159.759,159.759,158.47200000000007,0.4289999999999736,-0.4289999999999736,-1.0,SL_HIT,0.01500000000001478,0.5748031496063151,0.10539222423579538,0.4289999999999736,159.5445,-0.2144999999999868,3.0142176131405924,0,0.14232549041241493,,1.0695611776707075,,,,,159.26930976804005,159.41391986944686,159.6425774863808,159.91723995534875,158.66540716869554,0.1515880274378842,0.09508064770206809,1.0584034940563083,0.0,0.3333333333333333,0,0,0,1,1000,159.759,159.33,EURJPY,11
2025-03-10_1630,1630,PULLBACK,BUY,2025-03-10 17:20:00,2025-03-11 04:10:00,159.195,159.71699999999998,158.934,159.71699999999998,0.2609999999999957,0.5219999999999914,2.0,TP_HIT,0.0010000000000047748,0.10344827586206051,0.006656472341462051,0.2609999999999957,159.0645,0.13049999999998363,1.737339281113271,0,0.15022972359938197,,0.856161064767464,,,,,159.1835584455825,159.1985142115583,159.30288751922842,159.64214070989894,158.71016760122296,0.1462258812813123,0.09179910808738351,0.8438194164735069,0.0,0.3333333333333333,0,0,0,1,1630,159.195,158.934,EURJPY,17
2025-03-11_1000,1000,BREAKOUT,BUY,2025-03-11 10:30:00,2025-03-11 14:50:00,160.453,161.0686,160.1452,161.0686,0.3078000000000031,0.6156000000000006,1.9999999999999816,TP_HIT,0.12600000000000477,0.9781420765027823,0.8223500596387138,0.38700000000000045,160.1335,0.319500000000005,2.5257894688902423,1,0.1532194210034603,0.8255813953488491,1.0918497665357012,1.0,0.0,1.2573099415204565,0.32163742690054753,160.20600237663348,160.0660831527637,159.88184682552202,159.62163648355195,158.84928443141274,0.1532194210034603,0.09610314591795283,1.0918497665357012,0.0,1.0,0,0,1,1,1000,160.327,159.94,EURJPY,10
2025-03-11_1630,1630,PULLBACK,BUY,2025-03-11 17:00:00,2025-03-11 20:15:00,160.919,161.50300000000001,160.627,161.50300000000001,0.2920000000000016,0.5840000000000032,2.0,TP_HIT,0.1599999999999966,0.8534482758621038,0.6531904251446842,0.2920000000000016,160.77300000000002,0.14599999999998658,1.1920725258890805,1,0.2449515391542305,,1.1143058247759692,,,,,160.93680961602163,161.0394786900451,160.99423012367527,160.3515036440916,158.99676832282225,0.23403915607584577,0.14545628096696442,1.0274345899341615,0.0,0.6666666666666666,0,0,1,1,1630,160.919,160.627,EURJPY,17
2025-03-12_0300,0300,PULLBACK,SELL,2025-03-12 05:30:00,2025-03-12 07:45:00,161.266,161.602,161.602,160.59399999999997,0.33600000000001273,-0.33600000000001273,-1.0,SL_HIT,0.014999999999986358,0.8357142857142973,0.19245345303573672,0.33600000000001273,161.434,-0.16800000000000637,4.310957348004586,1,0.07794092422545937,,0.9517543863518368,,,,,161.34001867433727,161.38186996656574,161.3979670430008,161.12696974721027,159.2620847235961,0.07856896086267975,0.04872161332416378,0.9687899605246632,0.0,0.3333333333333333,0,0,1,1,0300,161.602,161.266,EURJPY,5
2025-03-12_1000,1000,BREAKOUT,BUY,2025-03-12 11:10:00,2025-03-12 14:30:00,162.123,162.126,161.8932,162.58259999999996,0.2297999999999888,0.0030000000000143245,0.013054830287269238,FILTER_EXIT,0.08400000000000318,0.8283582089550593,0.5765881802498394,0.29899999999997817,161.8895,0.23349999999999227,2.0523793558890815,1,0.145684568080472,0.7809364548495294,1.1439922326241023,1.0,0.0,1.3011314186248597,1.1531766753698838,161.97571873099264,161.87634377015908,161.72370964898695,161.37952461076037,159.40871730056,0.145684568080472,0.08617706145328531,1.1439922326241023,0.0,1.0,0,0,1,1,1000,162.039,161.74,EURJPY,11
2025-03-12_1630,1630,PULLBACK,BUY,2025-03-12 17:20:00,2025-03-12 19:05:00,161.909,161.621,161.621,162.48499999999996,0.2879999999999825,-0.2879999999999825,-1.0,SL_HIT,0.06499999999999773,0.6443514644351196,0.3798237534931346,0.2879999999999825,161.765,0.14400000000000546,1.6829114000926144,1,0.1711320037312322,,1.0873111366791268,,,,,161.87064682391232,161.89168020605445,161.961925874621,161.7375196441603,159.56149337938857,0.14898206848157525,0.09197105247399513,0.9166215909037361,0.0,0.3333333333333333,0,0,1,1,1630,161.909,161.621,EURJPY,17
2025-03-13_0300,0300,BREAKOUT,BUY,2025-03-13 03:20:00,2025-03-13 03:45:00,161.454,161.433,161.3526,161.65680000000003,0.10140000000000668,-0.021000000000015007,-0.20710059171611067,FILTER_EXIT,0.020000000000010232,0.4782608695654323,0.2558312929308325,0.1490000000000009,161.3595,0.09450000000001069,1.9059431323337388,0,0.07817651926348786,0.634228187919531,1.2149952299076396,0.6666666666666666,0.0,1.4694280078894586,0.8481262327416871,161.39636104624987,161.39176398628936,161.40399804908336,161.55801825567954,159.73969656503536,0.07817651926348786,0.04501815724948818,1.2149952299076396,0.0,0.6666666666666666,0,0,0,1,0300,161.434,161.285,EURJPY,3
2025-03-13_1000,1000,PULLBACK,BUY,2025-03-13 10:35:00,2025-03-13 11:35:00,160.725,161.157,160.509,161.157,0.21600000000000819,0.43200000000001637,2.0,TP_HIT,0.03999999999999204,0.729641693811002,0.22478567274823122,0.21600000000000819,160.617,0.10800000000000409,1.2138426328407361,0,0.17794728423280612,,1.615603609015716,,,,,160.7269749520167,160.71383917747113,160.8081112454991,161.20072661704862,159.82012821263146,0.1562750173213276,0.09722404755677136,1.294748780199335,0.0,0.6666666666666666,0,0,0,1,1000,160.725,160.509,EURJPY,10
2025-03-13_1630,1630,PULLBACK,SELL,2025-03-13 17:25:00,2025-03-13 19:15:00,160.578,160.076,160.829,160.076,0.2510000000000048,0.5020000000000095,2.0,TP_HIT,0.009000000000014552,0.3333333333333333,0.07468482404919552,0.2510000000000048,160.70350000000002,-0.1255000000000166,2.0828767595909023,0,0.12050640962996949,,0.9295418877879201,,,,,160.6162341388154,160.66126036617635,160.70917197209877,160.96123499695133,159.88196711966984,0.11802481434428642,0.07353800077528048,0.9142731294289677,0.0,0.3333333333333333,0,0,0,1,1630,160.829,160.578,EURJPY,17
2025-03-14_0300,0300,PULLBACK,SELL,2025-03-14 03:45:00,2025-03-14 06:15:00,160.735,160.908,160.908,160.38900000000007,0.1729999999999734,-0.1729999999999734,-1.0,SL_HIT,0.006000000000000227,0.6119402985076083,0.06380525149842065,0.1729999999999734,160.82150000000001,-0.08650000000000091,1.839718084870776,1,0.09403614685460089,,1.041053526971417,,,,,160.7728431766518,160.7415459474403,160.6312243235259,160.62589811032433,159.93732598758876,0.09525381697078643,0.059270622220637434,1.0226604075327315,0.0,1.0,0,0,1,1,0300,160.908,160.735,EURJPY,3
