WindowID,WindowType,EntryType,Type,EntryTime,ExitTime,EntryPrice,ExitPrice,SL,TP,Risk,P&L,R_Multiple,Status,BreakoutDistance,BreakoutBodyPct,BreakoutAtrMultiple,RangeWidth,RangeMid,EntryOffset,RangeAtrRatio,PriceAboveEMA200_5M,ATR_Value,EMA_9_5M,EMA_21_5M,EMA_50_5M,EMA_200_5M,EMA_200_1H,ATR,ATR_Pct,ATR_Ratio,Consolidation_Score,Trend_Score,Is_Consolidating,Is_Tight_Range,Price_Above_EMA200_5M,Price_Above_EMA200_1H,ActiveWindowType,RangeHigh,RangeLow,Mode
2025-07-30_1630,1630,PULLBACK,BUY,2025-07-30 16:55:00,2025-07-30 17:00:00,21187.96,21171.51,21171.51,21220.86,16.450000000000728,-16.450000000000728,-1.0,SL_HIT,6.860000000000582,0.91799363057306,0.4752903062907891,16.450000000000728,21179.735,8.224999999998545,1.1397267548809276,1,14.43328405650996,21175.862885913717,21160.846008133478,21150.66068053335,21140.392695284365,20611.311523272638,15.920846182308651,0.07517911313339828,0.9342683590918818,0.0,1.0,0,0,1,1,1630,21187.96,21171.51,pullback_ema
2025-08-08_1630,1630,PULLBACK,BUY,2025-08-08 18:15:00,2025-08-08 19:15:00,21430.75,21404.1,21404.1,21484.050000000003,26.650000000001455,-26.650000000001455,-1.0,SL_HIT,1.1899999999986903,0.6282926829267015,0.07461970766066826,26.650000000001455,21417.425,13.325000000000728,1.671105217780762,1,15.947529644717896,21412.848936802482,21395.25549321743,21340.52784712008,21208.478793564278,20808.33026578538,14.656855599810411,0.06840073884824291,0.9450872051048123,0.5,1.0,0,1,1,1,1630,21430.75,21404.1,pullback_ema
2025-08-11_1630,1630,PULLBACK,BUY,2025-08-11 18:50:00,2025-08-11 19:25:00,21494.22,21477.63,21477.63,21527.4,16.590000000000146,-16.590000000000146,-1.0,SL_HIT,6.129999999997381,0.29123711340158337,0.5631630720802121,16.590000000000146,21485.925000000003,8.294999999998254,1.5241232244396072,1,10.884946659152176,21509.5826847489,21503.874715963255,21481.73040681679,21356.787326840906,20858.61536023567,10.711436738772028,0.04983611996086239,0.9379898408016226,0.0,1.0,0,0,1,1,1630,21494.22,21477.63,pullback_ema
2025-08-12_1630,1630,PULLBACK,BUY,2025-08-12 16:55:00,2025-08-12 17:00:00,21515.16,21541.26,21502.11,21541.26,13.049999999999272,26.099999999998545,2.0,TP_HIT,13.369999999998981,0.026548672566143756,0.5945954564221098,13.049999999999272,21508.635000000002,6.524999999997817,0.580364301145003,1,22.48587649904185,21507.647186856426,21484.475076904888,21468.123215218624,21399.910161037995,20888.16106486006,22.530426299169566,0.10464549535522857,0.7347001902789639,0.0,1.0,0,0,1,1,1630,21515.16,21502.11,pullback_ema
2025-08-14_1630,1630,PULLBACK,BUY,2025-08-14 16:50:00,2025-08-14 16:55:00,21744.76,21725.94,21725.94,21782.399999999998,18.81999999999971,-18.81999999999971,-1.0,SL_HIT,18.090000000000146,0.9876543209878318,0.9600448618249,18.81999999999971,21735.35,9.409999999999854,0.9987863073269316,1,18.842869452593906,21727.998056400516,21714.107033719734,21703.51143759582,21628.062062447574,20995.51800271205,19.349153525581308,0.08900168639392769,0.9949984873825782,0.0,1.0,0,0,1,1,1630,21744.76,21725.94,pullback_ema
2025-08-20_1630,1630,PULLBACK,SELL,2025-08-20 17:00:00,2025-08-20 17:05:00,20933.47,20970.9,20970.9,20858.61,37.43000000000029,-37.43000000000029,-1.0,SL_HIT,14.080000000001746,0.9406007424907676,0.408480945737494,37.43000000000029,20952.185,-18.715000000000146,1.0858978550392488,0,34.46917205545766,20950.942061439313,21030.5611631005,21159.849541666925,21402.80159873247,21126.49486769047,28.700506964693997,0.1370686031269906,0.8558159222729088,0.0,0.0,0,0,0,0,1630,20970.9,20933.47,pullback_ema
2025-08-21_1630,1630,PULLBACK,SELL,2025-08-21 17:25:00,2025-08-21 17:30:00,21120.51,21149.5,21161.09,21039.349999999995,40.580000000001746,-28.9900000000016,-0.7143913257762532,FILTER_EXIT,32.54999999999927,0.9628594249201174,1.2717727773207503,40.580000000001746,21140.8,-20.290000000000873,1.5855158004202587,0,25.594194639527124,21123.06062860906,21128.994849165145,21127.699508279256,21241.51201710086,21125.261130791758,24.070478703123342,0.1139488121208607,0.783572199883819,0.0,0.3333333333333333,0,0,0,0,1630,21161.09,21120.51,pullback_ema
2025-08-22_1630,1630,PULLBACK,BUY,2025-08-22 16:50:00,2025-08-22 18:55:00,21493.49,21435.9,21435.9,21608.670000000002,57.590000000000146,-57.590000000000146,-1.0,SL_HIT,7.669999999998254,0.14896867838049702,0.18317048708228847,57.590000000000146,21464.695,28.79500000000189,1.3753309453808893,1,41.873557919582005,21446.076083749296,21345.521972352362,21234.76229825644,21206.395559298264,21128.455780999102,38.33575019697109,0.17824860950193236,1.2102616290690047,0.0,1.0,0,0,1,1,1630,21493.49,21435.9,pullback_ema
2025-08-26_1630,1630,PULLBACK,BUY,2025-08-26 18:25:00,2025-08-26 19:35:00,21498.14,21476.2,21476.2,21542.019999999997,21.93999999999869,-21.93999999999869,-1.0,SL_HIT,10.010000000002037,0.9880382775121366,1.0927455717317238,21.93999999999869,21487.17,10.970000000001164,2.3950886956830875,1,9.160412321908323,21494.272318097876,21487.775715269872,21490.31640761309,21451.65548568947,21186.43944393094,8.994087477344303,0.04183352927711259,0.7707458354530919,0.5,0.6666666666666666,0,1,1,1,1630,21498.14,21476.2,pullback_ema
2025-08-27_1630,1630,PULLBACK,BUY,2025-08-27 17:00:00,2025-08-27 17:05:00,21578.42,21572.12,21572.12,21591.019999999997,6.299999999999272,-6.299999999999272,-1.0,SL_HIT,4.490000000001601,0.4785100286525753,0.35220628321173303,6.299999999999272,21575.269999999997,3.150000000001455,0.4941869898068754,1,12.748210960513681,21568.619827337952,21549.10293791533,21524.671346185638,21479.505993071733,21207.08126156822,12.175116165778622,0.05642617911411801,0.7767994486661894,0.0,1.0,0,0,1,1,1630,21578.42,21572.12,pullback_ema
