<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
XAUUSD,5,20250912,031000,3640.885,3643.905,3640.735,3642.825,0,0
XAUUSD,5,20250912,031500,3642.995,3643.335,3639.005,3639.885,0,0
XAUUSD,5,20250912,032000,3639.855,3642.255,3639.855,3642.255,0,0
XAUUSD,5,20250912,032500,3642.275,3643.255,3640.885,3642.805,0,0
XAUUSD,5,20250912,033000,3642.925,3645.835,3642.655,3644.085,0,0
XAUUSD,5,20250912,033500,3643.805,3646.535,3643.335,3646.105,0,0
XAUUSD,5,20250912,034000,3646.105,3646.525,3644.555,3645.335,0,0
XAUUSD,5,20250912,034500,3646.145,3647.205,3644.205,3646.175,0,0
XAUUSD,5,20250912,035000,3645.705,3646.415,3644.385,3645.885,0,0
XAUUSD,5,20250912,035500,3646.405,3647.535,3645.475,3646.375,0,0
XAUUSD,5,20250912,040000,3646.14,3647.065,3645.425,3645.845,0,0
XAUUSD,5,20250912,040500,3645.835,3649.405,3645.065,3648.555,0,0
XAUUSD,5,20250912,041000,3648.975,3648.975,3647.455,3647.775,0,0
XAUUSD,5,20250912,041500,3647.815,3648.645,3647.315,3648.645,0,0
XAUUSD,5,20250912,042000,3648.585,3649.745,3647.995,3649.595,0,0
XAUUSD,5,20250912,042500,3649.395,3650.095,3649.275,3649.975,0,0
XAUUSD,5,20250912,043000,3649.995,3650.435,3648.685,3649.455,0,0
XAUUSD,5,20250912,043500,3649.565,3650.045,3647.415,3648.335,0,0
XAUUSD,5,20250912,044000,3648.345,3648.345,3647.285,3647.945,0,0
XAUUSD,5,20250912,044500,3647.765,3648.845,3646.335,3648.585,0,0
XAUUSD,5,20250912,045000,3648.875,3650.825,3648.745,3649.955,0,0
XAUUSD,5,20250912,045500,3650.015,3650.215,3648.435,3649.365,0,0
XAUUSD,5,20250912,050000,3649.21,3650.215,3646.705,3648.635,0,0
XAUUSD,5,20250912,050500,3648.585,3649.565,3647.635,3647.635,0,0
XAUUSD,5,20250912,051000,3649.275,3650.335,3648.295,3650.065,0,0
XAUUSD,5,20250912,051500,3650.565,3652.505,3650.125,3650.245,0,0
XAUUSD,5,20250912,052000,3649.905,3651.625,3649.505,3651.625,0,0
XAUUSD,5,20250912,052500,3651.615,3651.935,3650.535,3650.875,0,0
XAUUSD,5,20250912,053000,3650.725,3651.445,3650.295,3650.925,0,0
XAUUSD,5,20250912,053500,3651.035,3651.855,3651.005,3651.005,0,0
XAUUSD,5,20250912,054000,3650.815,3651.755,3650.745,3651.455,0,0
XAUUSD,5,20250912,054500,3651.375,3651.955,3651.255,3651.305,0,0
XAUUSD,5,20250912,055000,3651.355,3651.635,3650.575,3651.345,0,0
XAUUSD,5,20250912,055500,3651.385,3653.265,3651.285,3652.965,0,0
XAUUSD,5,20250912,060000,3653.12,3654.145,3652.815,3653.575,0,0
XAUUSD,5,20250912,060500,3653.455,3653.775,3651.905,3653.275,0,0
XAUUSD,5,20250912,061000,3653.195,3653.535,3652.545,3653.395,0,0
XAUUSD,5,20250912,061500,3653.395,3653.835,3653.115,3653.705,0,0
XAUUSD,5,20250912,062000,3653.715,3654.625,3653.675,3654.025,0,0
XAUUSD,5,20250912,062500,3654.095,3654.915,3654.095,3654.885,0,0
XAUUSD,5,20250912,063000,3654.875,3655.605,3654.235,3654.375,0,0
XAUUSD,5,20250912,063500,3654.255,3654.745,3653.875,3654.595,0,0
XAUUSD,5,20250912,064000,3654.635,3654.975,3654.055,3654.675,0,0
XAUUSD,5,20250912,064500,3654.705,3656.195,3654.265,3656.195,0,0
XAUUSD,5,20250912,065000,3655.855,3656.265,3654.695,3655.195,0,0
XAUUSD,5,20250912,065500,3655.095,3655.165,3654.495,3654.945,0,0
XAUUSD,5,20250912,070000,3655.05,3655.495,3654.105,3655.495,0,0
XAUUSD,5,20250912,070500,3655.685,3655.685,3654.835,3655.435,0,0
XAUUSD,5,20250912,071000,3655.605,3656.485,3655.455,3656.135,0,0
XAUUSD,5,20250912,071500,3656.185,3656.615,3655.815,3656.445,0,0
XAUUSD,5,20250912,072000,3656.455,3656.505,3655.265,3655.265,0,0
XAUUSD,5,20250912,072500,3655.275,3655.595,3652.975,3652.975,0,0
XAUUSD,5,20250912,073000,3653.115,3655.125,3652.405,3653.845,0,0
XAUUSD,5,20250912,073500,3653.965,3654.375,3652.705,3653.245,0,0
XAUUSD,5,20250912,074000,3653.235,3655.805,3653.235,3654.795,0,0
XAUUSD,5,20250912,074500,3655.095,3655.095,3652.245,3652.535,0,0
XAUUSD,5,20250912,075000,3652.365,3654.895,3652.205,3653.965,0,0
XAUUSD,5,20250912,075500,3654.035,3655.085,3653.365,3653.405,0,0
XAUUSD,5,20250912,080000,3653.6,3653.745,3651.915,3653.745,0,0
XAUUSD,5,20250912,080500,3653.495,3653.495,3651.995,3652.565,0,0
XAUUSD,5,20250912,081000,3652.605,3653.535,3651.365,3653.445,0,0
XAUUSD,5,20250912,081500,3653.295,3654.005,3652.105,3652.105,0,0
XAUUSD,5,20250912,082000,3652.505,3652.515,3651.205,3651.285,0,0
XAUUSD,5,20250912,082500,3650.805,3651.385,3649.585,3650.915,0,0
XAUUSD,5,20250912,083000,3650.955,3652.335,3649.895,3652.335,0,0
XAUUSD,5,20250912,083500,3652.395,3652.395,3650.475,3651.065,0,0
XAUUSD,5,20250912,084000,3650.895,3651.195,3648.865,3649.225,0,0
XAUUSD,5,20250912,084500,3649.515,3649.955,3648.475,3648.965,0,0
XAUUSD,5,20250912,085000,3649.115,3650.105,3648.985,3649.545,0,0
XAUUSD,5,20250912,085500,3649.475,3650.945,3649.395,3650.905,0,0
XAUUSD,5,20250912,090000,3650.93,3651.035,3649.675,3650.805,0,0
XAUUSD,5,20250912,090500,3651.055,3653.135,3650.005,3652.665,0,0
XAUUSD,5,20250912,091000,3652.545,3653.735,3652.205,3652.505,0,0
XAUUSD,5,20250912,091500,3652.525,3653.105,3652.145,3652.655,0,0
XAUUSD,5,20250912,092000,3652.635,3652.885,3650.955,3651.985,0,0
XAUUSD,5,20250912,092500,3651.615,3652.565,3650.765,3652.565,0,0
XAUUSD,5,20250912,093000,3652.575,3652.575,3649.155,3650.295,0,0
XAUUSD,5,20250912,093500,3650.185,3651.125,3649.335,3649.335,0,0
XAUUSD,5,20250912,094000,3649.175,3649.835,3648.215,3648.455,0,0
XAUUSD,5,20250912,094500,3648.445,3649.745,3648.215,3649.485,0,0
XAUUSD,5,20250912,095000,3649.675,3649.845,3648.625,3649.445,0,0
XAUUSD,5,20250912,095500,3649.245,3649.775,3647.975,3648.435,0,0
XAUUSD,5,20250912,100000,3648.4,3650.395,3648.015,3650.025,0,0
XAUUSD,5,20250912,100500,3650.065,3651.255,3649.255,3649.385,0,0
XAUUSD,5,20250912,101000,3649.485,3649.485,3643.225,3643.935,0,0
XAUUSD,5,20250912,101500,3643.105,3645.815,3642.745,3644.225,0,0
XAUUSD,5,20250912,102000,3644.245,3645.155,3643.375,3645.005,0,0
XAUUSD,5,20250912,102500,3645.265,3646.015,3644.365,3645.105,0,0
XAUUSD,5,20250912,103000,3645.075,3645.445,3643.735,3643.765,0,0
XAUUSD,5,20250912,103500,3643.765,3645.155,3643.625,3644.095,0,0
XAUUSD,5,20250912,104000,3643.825,3645.725,3643.535,3645.095,0,0
XAUUSD,5,20250912,104500,3645.065,3645.935,3641.725,3642.135,0,0
XAUUSD,5,20250912,105000,3641.795,3642.025,3640.125,3640.125,0,0
XAUUSD,5,20250912,105500,3640.075,3641.535,3639.955,3641.335,0,0
XAUUSD,5,20250912,110000,3641.33,3643.985,3639.855,3643.085,0,0
XAUUSD,5,20250912,110500,3642.545,3642.545,3639.055,3639.835,0,0
XAUUSD,5,20250912,111000,3639.605,3639.605,3637.985,3639.565,0,0
