direction,breakout_time,entry_time,exit_time,entry_price,stop_price,target_price,exit_price,result,entry_type,pnl,rr_multiple,range_high,range_low,range_width,breakout_close,ema_value
LONG,2025-01-09 19:05:00,2025-01-09 19:15:00,2025-01-09 19:20:00,2665.5375,2664.93,2666.7525,2666.7525,WIN,REVERSAL,1.2150000000001455,2.0,2670.96,2665.22,5.7400000000002365,2665.07,2644.257061493422
LONG,2025-01-10 14:25:00,2025-01-10 14:45:00,2025-01-10 15:05:00,2677.4325,2674.87,2682.5575,2674.87,LOSS,REVERSAL,-2.5625,-1.0,2683.08,2677.12,5.960000000000036,2676.93,2649.259957239192
LONG,2025-01-10 15:10:00,2025-01-10 15:15:00,2025-01-10 15:30:00,2679.84,2674.8,2689.92,2674.8,LOSS,PULLBACK,-5.039999999999964,-1.0,2679.84,2674.8,5.039999999999964,2679.98,2649.590504928354
LONG,2025-01-10 20:15:00,2025-01-10 20:40:00,2025-01-10 20:50:00,2687.88,2686.22,2691.2000000000007,2686.22,LOSS,REVERSAL,-1.6600000000003092,-1.0,2698.01,2692.31,5.700000000000273,2690.76,2651.6632941764005
LONG,2025-01-13 03:00:00,2025-01-13 03:35:00,2025-01-13 03:50:00,2681.5725,2679.69,2685.3375000000005,2685.3375000000005,WIN,REVERSAL,3.7650000000003274,2.0,2693.27,2688.04,5.230000000000018,2687.19,2654.0499798615633
LONG,2025-01-13 12:00:00,2025-01-13 12:35:00,2025-01-13 13:20:00,2679.9075000000003,2678.12,2683.482500000001,2678.12,LOSS,REVERSAL,-1.7875000000003638,-1.0,2688.34,2682.94,5.400000000000091,2679.54,2656.8196707917273
LONG,2025-01-13 14:00:00,2025-01-13 14:40:00,2025-01-13 15:10:00,2669.1800000000003,2667.05,2673.4400000000005,2667.05,LOSS,REVERSAL,-2.130000000000109,-1.0,2680.58,2675.54,5.039999999999964,2673.11,2657.15260619844
LONG,2025-01-13 15:35:00,2025-01-13 15:50:00,2025-01-13 16:45:00,2666.6625,2663.94,2672.1074999999996,2672.1074999999996,WIN,REVERSAL,5.444999999999709,2.0,2672.94,2666.77,6.170000000000073,2666.34,2657.2717842462166
LONG,2025-01-13 16:50:00,2025-01-13 16:55:00,2025-01-13 17:50:00,2672.31,2664.13,2688.6699999999996,2664.13,LOSS,PULLBACK,-8.179999999999836,-1.0,2672.31,2664.13,8.179999999999836,2673.63,2657.4155475870502
LONG,2025-01-13 17:55:00,2025-01-13 18:05:00,2025-01-13 19:00:00,2663.7200000000003,2660.69,2669.7800000000007,2660.69,LOSS,REVERSAL,-3.0300000000002,-1.0,2673.4,2664.05,9.349999999999909,2661.83,2657.4973881833316
LONG,2025-01-14 06:55:00,2025-01-14 07:00:00,2025-01-14 07:50:00,2673.54,2668.38,2683.8599999999997,2668.38,LOSS,PULLBACK,-5.1599999999998545,-1.0,2673.54,2668.38,5.1599999999998545,2673.57,2658.4134593820545
LONG,2025-01-14 11:25:00,2025-01-14 11:50:00,2025-01-14 12:20:00,2666.6225,2665.38,2669.1074999999996,2665.38,LOSS,REVERSAL,-1.2424999999998363,-1.0,2674.13,2668.93,5.200000000000273,2668.73,2658.9310984138237
LONG,2025-01-15 15:30:00,2025-01-15 15:35:00,2025-01-15 16:30:00,2687.3,2682.15,2697.6000000000004,2682.15,LOSS,PULLBACK,-5.150000000000091,-1.0,2687.3,2682.15,5.150000000000091,2687.94,2663.1209242322334
LONG,2025-01-15 17:00:00,2025-01-15 17:20:00,2025-01-15 17:50:00,2679.88,2678.1,2683.4400000000005,2678.1,LOSS,REVERSAL,-1.7800000000002,-1.0,2696.04,2678.36,17.679999999999836,2677.42,2663.459242605893
LONG,2025-01-16 08:15:00,2025-01-16 08:35:00,2025-01-16 08:40:00,2692.0175,2691.43,2693.1925,2693.1925,WIN,REVERSAL,1.175000000000182,2.0,2696.09,2690.84,5.25,2690.46,2667.5871535783162
LONG,2025-01-16 14:20:00,2025-01-16 14:50:00,2025-01-16 15:20:00,2703.0925,2700.27,2708.7375000000006,2708.7375000000006,WIN,REVERSAL,5.645000000000437,2.0,2711.04,2704.17,6.869999999999891,2702.76,2669.674056603507
LONG,2025-01-17 03:25:00,2025-01-17 03:35:00,2025-01-17 03:40:00,2711.04,2710.19,2712.74,2712.74,WIN,REVERSAL,1.699999999999818,2.0,2716.15,2710.34,5.809999999999945,2710.28,2674.962520500864
LONG,2025-01-17 15:55:00,2025-01-17 16:05:00,2025-01-17 16:30:00,2705.245,2703.68,2708.375,2703.68,LOSS,REVERSAL,-1.5650000000000546,-1.0,2712.12,2705.16,6.960000000000036,2704.9,2679.2891774834134
