WindowID,WindowType,EntryType,Type,EntryTime,ExitTime,EntryPrice,ExitPrice,SL,TP,Risk,P&L,R_Multiple,Status,BreakoutDistance,BreakoutBodyPct,BreakoutAtrMultiple,RangeWidth,RangeMid,EntryOffset,RangeAtrRatio,PriceAboveEMA200_5M,ATR_Value,EMA_9_5M,EMA_21_5M,EMA_50_5M,EMA_200_5M,EMA_200_1H,ATR,ATR_Pct,ATR_Ratio,Consolidation_Score,Trend_Score,Is_Consolidating,Is_Tight_Range,Price_Above_EMA200_5M,Price_Above_EMA200_1H,ActiveWindowType,RangeHigh,RangeLow,Market,is_win
2025-04-03_0300,300,BREAKOUT,BUY,2025-04-03 03:20:00,2025-04-03 03:50:00,193.196,192.742,192.742,194.104,0.4540000000000077,-0.4540000000000077,-1.0,SL_HIT,0.132000000000005,0.7066666666666481,0.6292889173154597,0.3220000000000027,192.903,0.2930000000000063,1.535083571027061,0,0.209760566836479,192.9983693203402,192.99239600142357,193.2797883404721,193.6805022842763,193.67005357382797,0.209760566836479,0.1085739698733302,0.9203786752059508,0.5,0.3333333333333333,0,1,0,0,300,193.064,192.742,GBPJPY,False
2025-04-03_1000,1000,BREAKOUT,BUY,2025-04-03 10:20:00,2025-04-03 14:30:00,193.241,192.558,192.558,194.60700000000008,0.6830000000000211,-0.6830000000000211,-1.0,SL_HIT,0.1500000000000056,0.7541666666666864,0.7102410782637643,0.5330000000000155,192.8245,0.4165000000000134,2.52372329809722,1,0.2111958947329427,192.94886883725303,192.8187795839338,192.7567242832008,193.14578584687524,193.6105873731809,0.2111958947329427,0.10929145198635,1.1777192285779154,0.0,0.6666666666666666,0,0,1,0,1000,193.091,192.558,GBPJPY,False
2025-04-03_1630,1630,BREAKOUT,SELL,2025-04-03 16:45:00,2025-04-04 07:50:00,191.707,190.575,192.273,190.575,0.5660000000000025,1.132000000000005,2.0,TP_HIT,0.1280000000000143,0.6697247706423035,0.5597787383913059,0.4379999999999882,192.054,-0.3470000000000084,1.915492870432484,0,0.2286617751289753,191.980062514374,192.14464532121175,192.4469120638504,192.9142363227209,193.5438863534002,0.2286617751289753,0.1192766957539241,1.1704656270642466,0.0,0.0,0,0,0,0,1630,192.273,191.835,GBPJPY,True
2025-04-04_1000,1000,BREAKOUT,BUY,2025-04-04 10:20:00,2025-04-04 10:35:00,190.74,190.37,190.37,191.48,0.3700000000000045,-0.3700000000000045,-1.0,SL_HIT,0.0700000000000216,0.9211469534050478,0.3446394166615566,0.2999999999999829,190.52,0.2200000000000272,1.4770260714061316,0,0.2031108358936294,190.64508673471343,190.7250228716012,190.83544545055693,191.3076211974408,193.14521649810072,0.2031108358936294,0.1064857061411499,1.182647236131951,0.0,0.0,0,0,0,0,1000,190.67,190.37,GBPJPY,False
2025-04-04_1630,1630,BREAKOUT,SELL,2025-04-04 17:10:00,2025-04-04 20:35:00,188.437,189.331,189.331,186.6490000000001,0.893999999999977,-0.893999999999977,-1.0,SL_HIT,0.304000000000002,0.8193277310924099,0.7929565952955876,0.589999999999975,189.036,-0.5989999999999895,1.5389618132380714,0,0.3833753345436027,188.89382116696888,189.01293057373692,189.20658407510945,190.2219732295235,192.8815355037372,0.3833753345436027,0.2034501369389252,1.0152788854090256,0.0,0.0,0,0,0,0,1630,189.331,188.741,GBPJPY,False
2025-04-07_0300,300,BREAKOUT,BUY,2025-04-07 03:30:00,2025-04-07 09:40:00,187.941,187.322,187.322,189.179,0.6189999999999998,-0.6189999999999998,-1.0,SL_HIT,0.0109999999999956,0.4888268156424842,0.0349344557097918,0.6080000000000041,187.626,0.3149999999999977,1.9309226428692672,0,0.3148753795214408,187.67267113471,187.4763393372865,187.6041489398088,188.7354980228324,192.43072776808376,0.3148753795214408,0.1675394828810322,0.9700431976260104,0.5,0.3333333333333333,0,1,0,0,300,187.93,187.322,GBPJPY,False
2025-04-07_1000,1000,BREAKOUT,BUY,2025-04-07 10:15:00,2025-04-07 14:15:00,187.952,187.365,187.365,189.126,0.5869999999999891,-0.5869999999999891,-1.0,SL_HIT,0.132000000000005,0.5940170940171864,0.4592041645905333,0.4549999999999841,187.5925,0.359499999999997,1.5828628400657383,0,0.2874538390079884,187.7001189614612,187.8512611226433,188.0515016618373,188.45192596275123,192.1450644856003,0.2874538390079884,0.1529400267131972,1.1664837574306377,0.0,0.0,0,0,0,0,1000,187.82,187.365,GBPJPY,False
2025-04-07_1630,1630,BREAKOUT,BUY,2025-04-07 16:55:00,2025-04-07 17:10:00,188.231,189.569,187.562,189.569,0.6689999999999827,1.3379999999999654,2.0,TP_HIT,0.1239999999999952,0.7665847665847592,0.396993378922542,0.5449999999999875,187.8345,0.3965000000000032,1.744849931554748,1,0.3123477785360976,187.9821489115544,187.9881408123429,187.9435561617612,188.15237408767976,191.90139335814052,0.3123477785360976,0.1659385428203099,1.06108963239313,0.0,0.3333333333333333,0,0,1,0,1630,188.107,187.562,GBPJPY,True
2025-04-08_0300,300,BREAKOUT,BUY,2025-04-08 03:15:00,2025-04-08 10:05:00,188.477,187.999,187.999,189.433,0.4780000000000086,-0.4780000000000086,-1.0,SL_HIT,0.0289999999999963,0.2906976744186757,0.1772338353019788,0.4490000000000123,188.2235,0.2535000000000025,2.7440686914000225,1,0.1636256415180819,188.34331473596595,188.31531519507843,188.2827213248735,188.26346237292356,191.52050884830643,0.1636256415180819,0.0868146466243,1.2221884500938902,0.0,0.6666666666666666,0,0,1,0,300,188.448,187.999,GBPJPY,False
2025-04-08_1000,1000,BREAKOUT,SELL,2025-04-08 10:15:00,2025-04-08 16:30:00,187.806,188.23,188.23,186.95800000000008,0.4239999999999781,-0.4239999999999781,-1.0,SL_HIT,0.0929999999999893,0.5186721991701558,0.519451502574153,0.3309999999999888,188.0645,-0.2584999999999979,1.8488005091619208,0,0.1790350004555301,188.12710219462565,188.3220443054317,188.43082311436203,188.37331992838116,191.31212966449823,0.1790350004555301,0.0953297554154447,1.197633689365148,0.0,0.0,0,0,0,0,1000,188.23,187.899,GBPJPY,False
2025-04-08_1630,1630,BREAKOUT,BUY,2025-04-08 16:50:00,2025-04-08 17:50:00,188.324,187.933,187.933,189.10600000000005,0.3910000000000195,-0.3910000000000195,-1.0,SL_HIT,0.0520000000000209,0.5789473684210884,0.2423552308480472,0.3389999999999986,188.1025,0.2215000000000202,1.5799696780279735,1,0.2145610796930728,188.0575196828719,187.88299654217224,187.78563057890884,188.00828250478463,191.1053969822893,0.2145610796930728,0.113931883186993,1.086596362714059,0.0,0.6666666666666666,0,0,1,0,1630,188.272,187.933,GBPJPY,False
2025-04-09_0300,300,BREAKOUT,SELL,2025-04-09 03:15:00,2025-04-09 04:00:00,185.989,186.57,186.57,184.82700000000003,0.5809999999999889,-0.5809999999999889,-1.0,SL_HIT,0.0169999999999959,0.5759493670885649,0.0762648184342581,0.563999999999993,186.288,-0.2990000000000066,2.530197505701847,0,0.222907499801501,186.20397405787156,186.31205357321724,186.51725045149013,187.2041321290419,190.67483722807725,0.222907499801501,0.1198498297219196,1.4127742535234404,0.0,0.0,0,0,0,0,300,186.57,186.006,GBPJPY,False
2025-04-09_1000,1000,BREAKOUT,SELL,2025-04-09 10:20:00,2025-04-09 11:00:00,185.766,186.405,186.405,184.488,0.63900000000001,-0.63900000000001,-1.0,SL_HIT,0.0200000000000102,0.7446808510638426,0.063920607858382,0.6189999999999998,186.0955,-0.3295000000000243,1.9783428132159129,0,0.3128881384282326,186.01486926416365,186.1561759926797,186.2833740764341,186.72857384404608,190.3828090004495,0.3128881384282326,0.1684313267380643,1.2176707550394157,0.0,0.0,0,0,0,0,1000,186.405,185.786,GBPJPY,False
2025-04-09_1630,1630,BREAKOUT,SELL,2025-04-09 17:50:00,2025-04-09 19:10:00,184.39,185.407,185.407,182.35599999999997,1.0170000000000243,-1.0170000000000243,-1.0,SL_HIT,0.2670000000000243,0.8730512249443511,0.9023943434966362,0.75,185.032,-0.6420000000000243,2.534815571619533,0,0.2958795142325929,184.79077963127835,184.8866220945394,185.1166283221997,185.94982657395093,190.048420534035,0.2958795142325929,0.1604639699726628,1.044009557937425,0.0,0.0,0,0,0,0,1630,185.407,184.657,GBPJPY,False
2025-04-10_0300,300,BREAKOUT,SELL,2025-04-10 03:20:00,2025-04-10 09:45:00,188.758,189.137,189.137,188.00000000000003,0.3789999999999907,-0.3789999999999907,-1.0,SL_HIT,0.1419999999999959,0.8279569892472609,0.8497751527288866,0.2369999999999947,189.0185,-0.2605000000000075,1.4182866985686442,1,0.1671030266582762,188.9561076753133,189.0046644876614,188.9120914366413,187.6113440554333,189.8668223361248,0.1671030266582762,0.088527652686655,1.0682005235271883,0.5,0.3333333333333333,0,1,1,0,300,189.137,188.9,GBPJPY,False
2025-04-10_1000,1000,BREAKOUT,SELL,2025-04-10 10:20:00,2025-04-10 16:25:00,188.569,187.281,189.213,187.281,0.6440000000000055,1.288000000000011,2.0,TP_HIT,0.0520000000000209,0.777777777777846,0.2362055792726071,0.5919999999999845,188.917,-0.3480000000000132,2.6891096717177607,1,0.220147213118989,188.82833379101396,188.8005782614544,188.690465916674,188.1600780307899,189.77986886322105,0.220147213118989,0.1167462377797989,1.3386559640221396,0.0,0.6666666666666666,0,0,1,0,1000,189.213,188.621,GBPJPY,True
2025-04-10_1630,1630,BREAKOUT,SELL,2025-04-10 17:10:00,2025-04-10 17:25:00,186.986,187.366,187.366,186.22599999999997,0.3800000000000239,-0.3800000000000239,-1.0,SL_HIT,0.0520000000000209,0.722602739726067,0.2265497267989125,0.3280000000000029,187.202,-0.2160000000000081,1.4290059690387324,0,0.2295301818932519,187.22309797374905,187.42823292497016,187.7249481192337,188.02102934686155,189.65140029147517,0.2295301818932519,0.1227526028115751,1.0752045261095506,0.0,0.0,0,0,0,0,1630,187.366,187.038,GBPJPY,False
2025-04-11_0300,300,BREAKOUT,SELL,2025-04-11 03:15:00,2025-04-11 04:15:00,186.267,186.775,186.775,185.251,0.5080000000000098,-0.5080000000000098,-1.0,SL_HIT,0.0099999999999909,0.465517241379392,0.0481463700771667,0.4980000000000188,186.526,-0.2590000000000145,2.397689229845175,0,0.2076999778791916,186.5443799328316,186.76882054734492,187.0331706694924,187.45463028491093,189.41777384398063,0.2076999778791916,0.1115065888639381,1.0392941126849695,0.0,0.0,0,0,0,0,300,186.775,186.277,GBPJPY,False
2025-04-11_1000,1000,BREAKOUT,SELL,2025-04-11 10:25:00,2025-04-11 16:35:00,186.59,187.47,187.47,184.83,0.8799999999999955,-0.8799999999999955,-1.0,SL_HIT,0.1670000000000016,0.7561983471073497,0.7108338377244822,0.7129999999999939,187.1135,-0.5234999999999843,3.034877402979321,0,0.2349353549833828,186.8755517190177,186.88220937769756,186.792277493842,187.02510512817847,189.23452466705209,0.2349353549833828,0.1259099388945725,1.1426985920755477,0.0,0.3333333333333333,0,0,0,0,1000,187.47,186.757,GBPJPY,False
2025-04-11_1630,1630,BREAKOUT,BUY,2025-04-11 19:15:00,2025-04-14 04:20:00,187.689,186.64,186.64,189.787,1.0490000000000066,-1.0490000000000066,-1.0,SL_HIT,0.0049999999999954,0.3432835820894572,0.0267663925549116,1.0440000000000111,187.162,0.5270000000000152,5.588822765470691,1,0.1868014148614865,187.4430249552723,187.3441453809672,187.1972515340274,187.0190968718749,189.0518404760139,0.1868014148614865,0.0995270979447312,0.8583170946887668,0.0,0.6666666666666666,0,0,1,0,1630,187.684,186.64,GBPJPY,False
2025-04-14_0300,300,BREAKOUT,SELL,2025-04-14 04:25:00,2025-04-14 10:45:00,186.761,188.065,188.065,184.153,1.304000000000002,-1.304000000000002,-1.0,SL_HIT,0.9780000000000086,0.4481327800829787,4.599885467974548,0.3259999999999934,187.902,-1.1409999999999911,1.5332951559914714,0,0.2126139893719241,187.02818474753357,187.3453010941268,187.6247979701128,187.53577856294325,188.9317235882022,0.2126139893719241,0.1138428201669107,1.2441599436415856,0.0,0.0,0,0,0,0,300,188.065,187.739,GBPJPY,False
2025-04-14_1000,1000,BREAKOUT,BUY,2025-04-14 10:50:00,2025-04-24 23:00:00,188.244,190.348,187.192,190.348,1.0519999999999925,2.103999999999985,2.0,TP_HIT,0.5840000000000032,0.7039473684209776,3.063670941424074,0.4679999999999893,187.426,0.818000000000012,2.45513356264799,1,0.1906209939532686,187.89241945744016,187.7057799748562,187.5710126737285,187.4930299040627,188.85313613341324,0.1906209939532686,0.1012627196368907,1.0977945301183003,0.0,0.6666666666666666,0,0,1,0,1000,187.66,187.192,GBPJPY,True
2025-04-25_0300,300,BREAKOUT,BUY,2025-04-25 03:30:00,2025-04-25 03:50:00,190.463,190.305,190.305,190.779,0.157999999999987,-0.157999999999987,-1.0,SL_HIT,0.0389999999999872,0.8524590163932211,0.4849097556215867,0.1189999999999997,190.3645,0.0984999999999729,1.4795964338201937,1,0.0804273363195069,190.3941998811936,190.36870170273156,190.30628476635252,190.0132761824404,189.0126171187405,0.0804273363195069,0.0422272758065907,1.0127779687283025,0.5,1.0,0,1,1,1,300,190.424,190.305,GBPJPY,False
2025-04-25_1000,1000,BREAKOUT,SELL,2025-04-25 10:15:00,2025-04-25 16:00:00,190.66,191.229,191.229,189.522,0.5690000000000168,-0.5690000000000168,-1.0,SL_HIT,0.125,0.5709219858155861,0.6800426619561483,0.4440000000000168,191.007,-0.3470000000000084,2.41551153526833,1,0.1838119973832766,190.9060191912941,190.89462045726063,190.78191131192017,190.36823177506616,189.12143396971524,0.1838119973832766,0.0964082646508321,1.4636219243243913,0.0,1.0,0,0,1,1,1000,191.229,190.785,GBPJPY,False
