WindowID,WindowType,EntryType,Type,EntryTime,ExitTime,EntryPrice,ExitPrice,SL,TP,Risk,P&L,R_Multiple,Status,BreakoutDistance,BreakoutBodyPct,BreakoutAtrMultiple,RangeWidth,RangeMid,EntryOffset,RangeAtrRatio,PriceAboveEMA200_5M,ATR_Value,EntryOffsetRatio,ATR_Ratio_Entry,Trend_Score_Entry,Consolidation_Score_Entry,MaxRetestDepth,MaxMaeRatio,EMA_9_5M,EMA_21_5M,EMA_50_5M,EMA_200_5M,EMA_200_1H,ATR,ATR_Pct,ATR_Ratio,Consolidation_Score,Trend_Score,Is_Consolidating,Is_Tight_Range,Price_Above_EMA200_5M,Price_Above_EMA200_1H,ActiveWindowType,RangeHigh,RangeLow
2025-10-15_0300,0300,BREAKOUT,BUY,2025-10-15 05:40:00,2025-10-15 06:15:00,4170.51,4185.474,4163.028,4185.474,7.482000000000152,14.963999999999942,1.9999999999999516,TP_HIT,0.9400000000005093,0.2116788321167552,0.1603147313564281,11.529999999999745,4163.805,6.704999999999927,1.9664136729133763,1,5.863466145918962,0.58152645273201,1.0265167449604562,1.0,0.0,1.5410318096764917,0.31007751937992134,4176.582089347888,4176.01972272821,4169.32896251911,4149.041640557401,4018.2385464940307,5.863466145918962,0.136137196499359,1.0265167449604562,0.0,0.6666666666666666,0,0,1,1,0300,4169.57,4158.04
2025-10-15_1000,1000,BREAKOUT,BUY,2025-10-15 12:15:00,2025-10-15 12:20:00,4202.62,4191.64,4197.706,4212.447999999999,4.91399999999976,-10.979999999999563,-2.234432234432255,FILTER_EXIT,2.0999999999994543,0.8986866791744895,0.4561836710055488,6.0900000000001455,4197.475,5.144999999999527,1.322932645916467,1,4.6034089632592545,0.8448275862067987,1.1692517517220795,1.0,0.0,7.279202279202724,7.706552706553061,4209.419978043007,4208.402707020233,4201.048191315195,4174.411301453783,4030.1509765795527,4.6034089632592545,0.1357373510485479,1.1692517517220795,0.0,0.6666666666666666,0,0,1,1,1000,4200.52,4194.43
2025-10-15_1630,1630,BREAKOUT,BUY,2025-10-15 17:05:00,2025-10-15 17:40:00,4201.56,4197.14,4190.592,4223.496000000001,10.968000000000393,-4.420000000000073,-0.40299051787016,FILTER_EXIT,2.9400000000005093,0.7098674521354738,0.3770488984218653,15.340000000000146,4190.95,10.610000000000582,1.9673231638743085,1,7.797397134180347,0.6916558018253247,1.199202611720142,0.6666666666666666,0.0,1.3986141502552514,0.672866520787732,4194.333742232315,4192.998365158489,4194.10860413237,4183.052733409532,4038.275033411545,7.797397134180347,0.17936661284748104,1.199202611720142,0.0,0.6666666666666666,0,0,1,1,1630,4198.62,4183.28
2025-10-16_0300,0300,BREAKOUT,BUY,2025-10-16 03:20:00,2025-10-16 03:55:00,4217.67,4217.03,4209.9839999999995,4233.042,7.68600000000024,-0.6400000000003274,-0.08326827998963146,FILTER_EXIT,2.069999999999709,0.8733766233768093,0.5338281112592564,10.740000000000691,4210.23,7.440000000000509,2.7697168671138113,1,3.8776526682282615,0.6927374301676006,1.1025214768539722,1.0,0.0,1.3973458235753782,0.9666926880041711,4211.906052047452,4210.917279591383,4208.705568219564,4197.5893237123055,4052.6004562137005,3.8776526682282615,0.09216340969228158,1.1025214768539722,0.0,1.0,0,0,1,1,0300,4215.6,4204.86
2025-10-16_1000,1000,BREAKOUT,BUY,2025-10-16 10:20:00,2025-10-16 10:25:00,4232.67,4229.99,4226.364,4245.282,6.306000000000131,-2.680000000000291,-0.424992071043488,FILTER_EXIT,0.9700000000002547,0.24208144796373107,0.19716442083455002,9.539999999999964,4226.93,5.739999999999782,1.939122242021759,1,4.919751727489553,0.6016771488469396,0.8111332367673748,0.6666666666666666,0.0,1.5128449096098582,0.5692990802410516,4226.294639658416,4224.017831306222,4224.7320319761875,4214.324403037448,4064.439391414598,4.919751727489553,0.11120084989541276,0.8111332367673748,0.0,0.6666666666666666,0,0,1,1,1000,4231.7,4222.16
2025-10-16_1630,1630,BREAKOUT,BUY,2025-10-16 17:10:00,2025-10-16 17:45:00,4260.64,4259.52,4251.358,4279.204000000001,9.282000000000153,-1.1199999999998909,-0.12066365007540103,FILTER_EXIT,2.0600000000004,0.5962566844919458,0.2618385360635549,13.409999999999854,4251.875,8.765000000000327,1.704492606122112,1,7.867443925444136,0.653616703952306,1.144234348209814,1.0,0.0,1.4447317388493464,0.7002801120448064,4253.020590747124,4248.997254753292,4243.819055163494,4228.87269736437,4076.5190693943746,7.867443925444136,0.1810229614706264,1.144234348209814,0.0,1.0,0,0,1,1,1630,4258.58,4245.17
2025-10-20_0300,0300,BREAKOUT,BUY,2025-10-20 04:00:00,2025-10-20 04:05:00,4249.36,4233.98,4234.378,4279.323999999999,14.981999999999607,-15.38000000000011,-1.0265652115872723,FILTER_EXIT,6.819999999999709,0.5546218487393056,0.8410391872406002,18.149999999999636,4233.465,15.894999999999527,2.238249449914551,0,8.109015731330814,0.8757575757575673,1.085825656452595,0.6666666666666666,0.0,1.2114537444933995,1.3376051261514144,4240.576764685661,4240.451521591401,4241.396003958585,4263.196762252312,4138.715001996185,8.109015731330814,0.22320559616452407,1.085825656452595,0.0,0.3333333333333333,0,0,0,1,0300,4242.54,4224.39
2025-10-20_1000,1000,BREAKOUT,BUY,2025-10-20 10:45:00,2025-10-20 10:50:00,4259.12,4255.75,4244.486,4288.388,14.634000000000196,-3.369999999999891,-0.2302856361896847,FILTER_EXIT,1.9799999999995634,0.7254901960784532,0.31563366086813166,22.410000000000764,4245.9349999999995,13.1850000000004,3.5723991616447632,1,6.273095190651373,0.5883534136546162,0.877262472265578,0.6666666666666666,0.0,1.5313653136531682,0.3252699193658709,4252.287696462087,4248.797429476631,4250.06274764999,4257.8903762005975,4145.355287715663,6.273095190651373,0.14447941017598645,0.877262472265578,0.0,0.6666666666666666,0,0,0,1,1000,4257.14,4234.73
2025-10-20_1630,1630,BREAKOUT,BUY,2025-10-20 17:20:00,2025-10-20 18:15:00,4324.24,4349.907999999999,4311.406,4349.907999999999,12.83399999999965,25.667999999999665,2.0000000000000284,TP_HIT,3.5900000000001455,0.9975399753997003,0.375307818418027,17.799999999999272,4311.75,12.489999999999782,1.860857706919314,1,9.565481516299018,0.7016853932584434,1.0784961322574897,1.0,0.0,1.386940938133065,0.5711391616020046,4312.6274977072135,4308.342329815659,4293.41281462313,4270.524630060663,4154.971238091051,9.565481516299018,0.22653377452742982,1.0784961322574897,0.0,1.0,0,0,1,1,1630,4320.65,4302.85
2025-10-23_1000,1000,BREAKOUT,BUY,2025-10-23 12:20:00,2025-10-23 12:25:00,4122.88,4118.98,4116.526,4135.588000000001,6.354000000000087,-3.9000000000005457,-0.6137865911237791,FILTER_EXIT,2.0,0.8301886792453574,0.33538847301946695,8.590000000000146,4116.585,6.295000000000073,1.440493491618635,1,5.963234162445154,0.7328288707799727,0.8693338635592562,0.6666666666666666,0.0,1.35190431224426,0.845136921624145,4116.507176630343,4113.862894200463,4109.285604491256,4095.916413748582,4154.68411586658,5.963234162445154,0.14311317221219275,0.8693338635592562,0.0,0.6666666666666666,0,0,1,0,1000,4120.88,4112.29
2025-10-23_1630,1630,BREAKOUT,BUY,2025-10-23 17:10:00,2025-10-23 17:15:00,4152.98,4142.17,4140.578,4177.783999999999,12.401999999999498,-10.80999999999949,-0.8716336074826583,FILTER_EXIT,3.4399999999996,0.7959905660376915,0.3837712724673498,17.229999999999563,4140.925,12.054999999999382,1.922203204829372,1,8.963672496596955,0.6996517701682929,1.1870595046406172,0.6666666666666666,0.0,1.3892920496694292,1.3683276890824085,4145.018867701709,4137.005013771199,4126.871221976718,4108.133276735268,4153.38111492201,8.963672496596955,0.22343802476441038,1.1870595046406172,0.0,0.6666666666666666,0,0,1,0,1630,4149.54,4132.31
2025-10-24_0300,0300,BREAKOUT,BUY,2025-10-24 04:00:00,2025-10-24 04:35:00,4132.55,4132.99,4123.7,4150.25,8.85,0.4399999999995998,0.04971751412424857,FILTER_EXIT,0.3600000000005821,0.6442786069652862,0.08527660620884141,14.389999999999418,4124.995,7.555000000000291,3.4086954537310947,1,4.221556368213649,0.525017373175858,0.9233668306737154,0.6666666666666666,0.0,1.625988700564906,0.9322033898305085,4128.68626516664,4125.301628056376,4123.811237674549,4121.627718423528,4150.9566133114095,4.221556368213649,0.11671501469297897,0.9233668306737154,0.0,0.6666666666666666,0,0,1,0,0300,4132.19,4117.8
2025-10-24_1630,1630,BREAKOUT,BUY,2025-10-24 17:20:00,2025-10-24 17:35:00,4126.68,4126.4,4109.76,4160.520000000001,16.920000000000435,-0.28000000000065484,-0.016548463357012273,FILTER_EXIT,6.8400000000001455,0.5221072436499732,0.6106505769435865,21.360000000000582,4109.16,17.520000000000437,1.9069439069466498,1,11.20116848859056,0.8202247191011217,1.1074462270853316,0.6666666666666666,0.0,1.2624113475177325,0.40957446808511305,4115.964262256438,4104.706180622967,4089.875000634809,4093.9736793146544,4143.416705024114,11.20116848859056,0.2614523142363061,1.1074462270853316,0.0,0.6666666666666666,0,0,1,0,1630,4119.84,4098.48
2025-10-28_0300,0300,BREAKOUT,BUY,2025-10-28 05:15:00,2025-10-28 05:20:00,4005.06,4004.57,3993.192,4028.796,11.867999999999848,-0.4899999999997817,-0.04128749578697236,FILTER_EXIT,6.210000000000036,0.5739348370927214,1.0944964642875716,13.569999999999709,3992.065,12.99499999999989,2.391677458998702,0,5.673841992758051,0.9576271186440803,0.8856066103843006,0.6666666666666666,0.0,1.1434108527131686,0.6547017189079948,4009.448344866663,4007.1358293823137,4002.0839693267626,4013.9050747532356,4114.088794332292,5.673841992758051,0.13131654735440518,0.8856066103843006,0.0,0.6666666666666666,0,0,0,0,0300,3998.85,3985.28
2025-10-28_1630,1630,BREAKOUT,BUY,2025-10-28 16:55:00,2025-10-28 18:10:00,3934.04,3957.092,3922.514,3957.092,11.526000000000021,23.052000000000135,2.000000000000008,TP_HIT,0.6999999999998181,0.5545774647887644,0.08899788547427205,18.51000000000022,3924.085,9.954999999999927,2.353358371613176,0,7.865355410069575,0.5378173960021507,1.2409770490024377,0.6666666666666666,0.0,1.6059344091619108,0.0,3927.7367695306007,3925.0088813564125,3923.3221329252387,3952.741962052567,4095.6038410343,7.865355410069575,0.20258272266509086,1.2409770490024377,0.0,0.6666666666666666,0,0,0,0,1630,3933.34,3914.83
2025-10-29_0300,0300,BREAKOUT,BUY,2025-10-29 03:25:00,2025-10-29 03:40:00,3969.36,3981.8040000000005,3963.138,3981.8040000000005,6.222000000000207,12.444000000000415,2.0,TP_HIT,0.5300000000002001,0.4486486486487133,0.08172686314754386,9.840000000000146,3963.91,5.450000000000273,1.5173440252293207,1,6.485015814731269,0.5538617886179057,0.9708487980573574,0.6666666666666666,0.0,1.5814850530375792,0.37929926068788955,3962.7547441836923,3956.963533491767,3953.6614421639965,3953.7884456511306,4082.478692780443,6.485015814731269,0.16612052521730494,0.9708487980573574,0.0,0.6666666666666666,0,0,1,0,0300,3968.83,3958.99
